Time,w1,x1,y1,z1,loc1_x,loc1_y,loc1_z,time2,w2,x2,y2,z2,loc2_x,loc2_y,loc2_z
1703152948.0918012,-0.18542858958244324,0.13339568674564362,0.007702596951276064,0.9735308885574341,33.35992431640625,4.309574604034424,23.817028045654297,1703152948.0918112,0.7495682835578918,-0.008565044961869717,0.05714426189661026,-0.6594000458717346,22.611040115356445,-11.050705909729004,25.179418563842773
1703152948.0999649,-0.18543189764022827,0.1333014816045761,0.00779406214132905,0.9735424518585205,33.357994079589844,4.308459758758545,23.816085815429688,1703152948.0999732,0.7495949268341064,-0.008714178577065468,0.057161860167980194,-0.6593663096427917,22.608970642089844,-11.051633834838867,25.176937103271484
1703152948.1087732,-0.18544770777225494,0.13331238925457,0.007879463024437428,0.973537266254425,33.357303619384766,4.306792259216309,23.81355857849121,1703152948.108783,0.7496058940887451,-0.008826443925499916,0.05715889111161232,-0.6593526005744934,22.605016708374023,-11.053825378417969,25.173383712768555
1703152948.1168451,-0.1854248344898224,0.13332191109657288,0.007984301075339317,0.9735394716262817,33.35602951049805,4.302639484405518,23.81198501586914,1703152948.116862,0.7496105432510376,-0.008928649127483368,0.05711699649691582,-0.6593495607376099,22.600099563598633,-11.055363655090332,25.169771194458008
1703152948.124958,-0.18536505103111267,0.13328321278095245,0.008090369403362274,0.9735552668571472,33.354331970214844,4.2974958419799805,23.810110092163086,1703152948.1249669,0.7496511936187744,-0.009052186273038387,0.05709031969308853,-0.6593039631843567,22.597034454345703,-11.054112434387207,25.16494369506836
1703152948.133322,-0.18530714511871338,0.13319797813892365,0.008200865238904953,0.9735770225524902,33.35334777832031,4.29482889175415,23.80802345275879,1703152948.133331,0.7496974468231201,-0.009121526032686234,0.057053618133068085,-0.6592535972595215,22.5926570892334,-11.05312442779541,25.160017013549805
1703152948.141634,-0.18525545299053192,0.13303636014461517,0.008296165615320206,0.973608136177063,33.35124969482422,4.296615123748779,23.807979583740234,1703152948.1418009,0.749756932258606,-0.009182900190353394,0.05701158195734024,-0.6591886878013611,22.588159561157227,-11.051661491394043,25.15522003173828
1703152948.1592672,-0.18514440953731537,0.1328975111246109,0.008244014345109463,0.9736486673355103,33.351646423339844,4.296041488647461,23.805192947387695,1703152948.159275,0.749846875667572,-0.009266180917620659,0.05694161728024483,-0.6590912938117981,22.58473777770996,-11.047601699829102,25.151235580444336
1703152948.159308,-0.1850428432226181,0.1326202154159546,0.008159184828400612,0.9737064838409424,33.34979248046875,4.296510219573975,23.80545997619629,1703152948.1593149,0.7499064207077026,-0.00927763245999813,0.05690624937415123,-0.6590264439582825,22.5806884765625,-11.046418190002441,25.146621704101562
1703152948.169632,-0.18492822349071503,0.13226792216300964,0.008004499599337578,0.9737774729728699,33.347286224365234,4.29805850982666,23.806629180908203,1703152948.169644,0.7499681711196899,-0.009337327443063259,0.05686090514063835,-0.6589592099189758,22.577329635620117,-11.044584274291992,25.143320083618164
1703152948.175719,-0.18488453328609467,0.13200746476650238,0.007770917844027281,0.9738230109214783,33.345611572265625,4.300838947296143,23.805978775024414,1703152948.17573,0.7500309348106384,-0.009411873295903206,0.05681817978620529,-0.658890426158905,22.574872970581055,-11.042838096618652,25.1400146484375
1703152948.184576,-0.1849060207605362,0.13178347051143646,0.007573321927338839,0.9738507866859436,33.34340286254883,4.307371139526367,23.804616928100586,1703152948.184587,0.7500627636909485,-0.009478357620537281,0.05678143724799156,-0.6588563919067383,22.573144912719727,-11.042038917541504,25.137351989746094
1703152948.191618,-0.18493753671646118,0.1315600872039795,0.007306784391403198,0.9738770723342896,33.34064483642578,4.312068462371826,23.8045654296875,1703152948.1916301,0.7500645518302917,-0.009510166011750698,0.05675734952092171,-0.6588559746742249,22.571208953857422,-11.043880462646484,25.135833740234375
1703152948.200023,-0.1850031316280365,0.1313909888267517,0.007018476724624634,0.9738895297050476,33.33926773071289,4.316059112548828,23.804000854492188,1703152948.2000399,0.7500525712966919,-0.009543601423501968,0.05676043778657913,-0.6588689088821411,22.570465087890625,-11.046411514282227,25.134265899658203
1703152948.208342,-0.18510714173316956,0.13120567798614502,0.00679068174213171,0.9738963842391968,33.33683776855469,4.3190388679504395,23.804027557373047,1703152948.2083552,0.7500401139259338,-0.009532351978123188,0.05671511963009834,-0.6588870882987976,22.56954002380371,-11.0488862991333,25.133878707885742
1703152948.216668,-0.18514665961265564,0.13115006685256958,0.0065999417565763,0.9738976955413818,33.336830139160156,4.31916618347168,23.80231285095215,1703152948.216681,0.7500328421592712,-0.009482400491833687,0.056697238236665726,-0.6588976383209229,22.56902313232422,-11.052188873291016,25.13352394104004
1703152948.224972,-0.18522873520851135,0.13109590113162994,0.006524454336613417,0.9738898873329163,33.33647918701172,4.320647239685059,23.80174446105957,1703152948.225179,0.7500370740890503,-0.009461810812354088,0.0566379688680172,-0.6588982343673706,22.568843841552734,-11.053216934204102,25.13383674621582
1703152948.233382,-0.18522493541240692,0.13103559613227844,0.006532692350447178,0.9738986492156982,33.33476257324219,4.3189802169799805,23.80373764038086,1703152948.2333922,0.7500354051589966,-0.00941485445946455,0.056597717106342316,-0.6589042544364929,22.569250106811523,-11.055258750915527,25.133586883544922
1703152948.241709,-0.18520469963550568,0.13111621141433716,0.006606617942452431,0.9738911390304565,33.3348388671875,4.317492961883545,23.804351806640625,1703152948.2417269,0.7500464916229248,-0.009350313805043697,0.05652698874473572,-0.658898651599884,22.56928062438965,-11.056363105773926,25.133874893188477
