Snapshot Counter,Time,w1,x1,y1,z1,loc1_x,loc1_y,loc1_z,time2,w2,x2,y2,z2,loc2_x,loc2_y,loc2_z,stylus_x,stylus_y,stylus_z
1,1701947317.7600708,-0.0160411037504673,-0.16875512897968292,-0.05592385679483414,-0.9839394688606262,36.830623626708984,6.037874221801758,36.72868728637695,1701947317.7600791,-0.023454314097762108,0.09584484249353409,-0.0021877267863601446,0.9951174855232239,5.267703056335449,5.6536173820495605,38.0321159362793,66.15861511230469,-0.46505337953567505,36.18927764892578
2,1701947330.824051,-0.01611611247062683,-0.16741880774497986,-0.057373419404029846,-0.9840829968452454,36.833438873291016,5.981673717498779,36.67769241333008,1701947330.8240588,-0.02259361371397972,0.09505125135183334,0.00399351678788662,0.9952079057693481,5.269340991973877,5.5392022132873535,37.98201370239258,26.25747299194336,8.910286903381348,39.81877517700195
3,1701947339.776591,-0.019854353740811348,-0.16258905827999115,-0.09987512975931168,-0.9814252257347107,36.858680725097656,5.176389217376709,36.147464752197266,1701947339.776598,-0.01698645018041134,0.09055548906326294,0.07943011820316315,0.9925733804702759,5.30061149597168,4.325999736785889,37.565345764160156,23.504840850830078,6.528756141662598,49.0316276550293
4,1701947354.220022,-0.019677674397826195,-0.16247184574604034,-0.09624806046485901,-0.9818105697631836,36.863651275634766,5.289375305175781,36.2073974609375,1701947354.2200289,-0.01766219735145569,0.09123534709215164,0.07522671669721603,0.9928267598152161,5.297049045562744,4.440044403076172,37.562808990478516,15.003530502319336,11.710912704467773,41.862327575683594
5,1701947362.743249,-0.019502244889736176,-0.16317389905452728,-0.0935324877500534,-0.9819600582122803,36.81778335571289,5.3778228759765625,36.235111236572266,1701947362.743256,-0.01841246709227562,0.09270846843719482,0.06766122579574585,0.9932210445404053,5.24760627746582,4.569161891937256,37.592041015625,29.71394920349121,-1.8471684455871582,-33.5925178527832
6,1701947369.119992,-0.01995914801955223,-0.16197144985198975,-0.09545115381479263,-0.9819653034210205,36.84775161743164,5.316314220428467,36.18102264404297,1701947369.12,-0.01870018057525158,0.09054812043905258,0.07326484471559525,0.9930173754692078,5.268882751464844,4.472043037414551,37.511287689208984,20.640661239624023,-10.029716491699219,-61.475711822509766
