from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_2,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_2,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_3,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_3,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_avg,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_2,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_2,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_3,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_3,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_avg,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06501613646155091,-0.04057581326687476,0.16388123926564768,0.4630764855114471,-0.18874081614341476,1.1282316325204094,-0.04031966165030454,0.11782594045496841,0.2178209782089402,0.0011410554261694905,0.433039851218202,0.6979769311111439,0.15179476672785075,1.3902832880592417,0.23264740782653492,0.3316352193208638,-0.2178209782089402,-0.0011410554261694905,-0.433039851218202,-0.6979769311111439,-0.15179476672785075,-1.3902832880592417,-0.23264740782653492,-0.3316352193208638,0.9518270897550083,-0.4140988793860876,-0.261391864643826,-0.597128685428371,-0.11094325831707641,0.3868668369397976,-0.8440603084077958,-0.7062890586556398,1.0719686060758555,-0.2649073995070961,-0.1975079868090549,-0.48170495575838096,0.012254830414119233,0.5917103881087287,-0.7667368253676413,-0.5900354360298612,-1.0719686060758555,0.2649073995070961,0.1975079868090549,0.48170495575838096,-0.012254830414119233,-0.5917103881087287,0.7667368253676413,0.5900354360298612
2,0.6011434897900116,0.9859206664363678,0.5779293534118082,0.7871881498556856,0.1247282924146762,2.102595686014901,0.19921246365355083,0.2595938659936503,1.1681316274359665,1.4327821449247256,1.2313449096562503,1.4362601954855918,0.7854205831082592,2.652582343522962,0.7407104261500294,0.7013473792211726,-1.1681316274359665,-1.4327821449247256,-1.2313449096562503,-1.4362601954855918,-0.7854205831082592,-2.652582343522962,-0.7407104261500294,-0.7013473792211726,1.2473801919695622,-0.2781654697051841,-0.20567335850921564,-0.3581633442481127,0.30537386997778304,0.6425013903756638,-0.804079147453147,-0.6377014613008152,1.4500935798364811,0.06378451680266584,0.03440043710302365,-0.058208995805635044,0.5554946031661254,1.0607791382043108,-0.5926542818192612,-0.36743712183879046,-1.4500935798364811,-0.06378451680266584,-0.03440043710302365,0.058208995805635044,-0.5554946031661254,-1.0607791382043108,0.5926542818192612,0.36743712183879046
3,0.7347537923628842,1.2763862412737486,0.6783708585683732,0.8359328167504667,0.551712503929902,2.6313823143644552,0.5174968928960637,0.7972144392926621,1.6503302577399759,2.065263196790544,1.7279970922836227,1.8453121861703539,1.541940255796887,3.480628813210715,1.4641918420772289,1.6216939193128315,-1.6503302577399759,-2.065263196790544,-1.7279970922836227,-1.8453121861703539,-1.541940255796887,-3.480628813210715,-1.4641918420772289,-1.6216939193128315,1.7174973290802202,-0.1403745134782879,0.2097862029501627,-0.04243176060532661,0.6242046526066733,0.8276888359729777,-0.20954455428339847,-0.5852790420699605,2.005445459475951,0.3897288571468295,0.6013242211465445,0.4596274962399231,0.9861422273427963,1.481484237276752,0.134723105804533,-0.12677117429410895,-2.005445459475951,-0.3897288571468295,-0.6013242211465445,-0.4596274962399231,-0.9861422273427963,-1.481484237276752,-0.134723105804533,0.12677117429410895
4,0.6776577924085694,1.3911514263830205,0.7002066397008717,1.0440919136507998,0.5472726091430129,2.9860841606950026,0.5952199347487492,1.046526775161519,1.9082564636229522,2.489279475460759,2.1117968944176004,2.429969538662762,1.8476247311937084,4.123149973578452,1.8971910582962224,2.2302631214919453,-1.9082564636229522,-2.489279475460759,-2.1117968944176004,-2.429969538662762,-1.8476247311937084,-4.123149973578452,-1.8971910582962224,-2.2302631214919453,2.2545372062830413,-0.1138205073295464,0.47682927022550303,0.1354270724688892,0.8380309684700662,1.0333995060188959,0.08426442975619652,-0.41895247928581614,2.6586593953155067,0.6425763912596395,1.006120358039297,0.8545894569080477,1.323464236672177,1.9034418179211379,0.5392460174145494,0.2546818177226669,-2.6586593953155067,-0.6425763912596395,-1.006120358039297,-0.8545894569080477,-1.323464236672177,-1.9034418179211379,-0.5392460174145494,-0.2546818177226669
5,0.9885491637227735,1.5986056888368925,0.8634037182643337,1.376518248364508,0.44743626208220455,3.1719844206625196,0.6482704740533229,1.2701225350730092,2.5272923714514612,3.028410337472283,2.637306987538869,3.128101327084556,2.045357527089515,4.6065561670101625,2.2889092077983446,2.791337155037949,-2.5272923714514612,-3.028410337472283,-2.637306987538869,-3.128101327084556,-2.045357527089515,-4.6065561670101625,-2.2889092077983446,-2.791337155037949,2.760803607396592,-0.1731807875047049,0.7469792379243559,0.03386959582298932,0.8617978844098295,1.1561668628826236,0.402295569980498,-0.338304429410178,3.2803322484148696,0.8141764166265777,1.423595880467578,0.9816529529508371,1.4577598837061656,2.2705630810266104,0.9759624878802597,0.5463369567331132,-3.2803322484148696,-0.8141764166265777,-1.423595880467578,-0.9816529529508371,-1.4577598837061656,-2.2705630810266104,-0.9759624878802597,-0.5463369567331132
6,1.6622596043510272,1.8614969710416918,0.9320515160351197,1.6147572231140064,0.6675637090682818,3.3015884090663175,0.0743574559596949,0.5890733592498913,3.5697779787928585,3.599344647238786,3.079983304218083,3.6926057631937574,2.550334501501237,5.000392431596495,2.143464093283503,2.527562428626738,-3.5697779787928585,-3.599344647238786,-3.079983304218083,-3.6926057631937574,-2.550334501501237,-5.000392431596495,-2.143464093283503,-2.527562428626738,3.189154491124932,-0.09167743988069699,1.0462737705857983,-0.21816723585788922,0.8388314059682314,1.0901616512042376,0.6889960119151735,-0.3725429189663143,3.859130646633023,1.100863179541221,1.88249598412306,0.9396244971877326,1.5425179499890278,2.450558729589588,1.3914323833899354,0.7389837372181725,-3.859130646633023,-1.100863179541221,-1.88249598412306,-0.9396244971877326,-1.5425179499890278,-2.450558729589588,-1.3914323833899354,-0.7389837372181725
7,2.163272139104301,2.2234926726779833,1.0685903047286542,1.686458711280372,1.1473695004559739,3.348900151452852,0.28152692701915294,1.076681493547083,4.449586983958326,4.27829738888919,3.5483277208856965,4.13410742287321,3.312385926805558,5.319617170162551,2.6976723568624563,3.328468847795138,-4.449586983958326,-4.27829738888919,-3.5483277208856965,-4.13410742287321,-3.312385926805558,-5.319617170162551,-2.6976723568624563,-3.328468847795138,3.1562103736715015,-0.04369946792064816,1.2108183623948243,-0.5198482770292345,0.9112797650434548,0.6662567001194786,0.9049441834088329,-0.5148917633079444,4.019376448295114,1.3538200989574734,2.182698929641723,0.8524499080527024,1.7642901119819412,2.2383642974555524,1.7269770050235644,0.8271240988164676,-4.019376448295114,-1.3538200989574734,-2.182698929641723,-0.8524499080527024,-1.7642901119819412,-2.2383642974555524,-1.7269770050235644,-0.8271240988164676
8,2.2870165057430505,2.5019382500858622,1.1958904137179722,1.6959010213555032,1.5262022092487602,3.3853727419399773,0.5954541777860471,1.5252821819490545,4.8760220633100895,4.914330020851025,4.001832766307846,4.491615499986605,4.015467238371281,5.629161277258023,3.353318979185132,4.09472213920431,-4.8760220633100895,-4.914330020851025,-4.001832766307846,-4.491615499986605,-4.015467238371281,-5.629161277258023,-3.353318979185132,-4.09472213920431,2.959625914444656,-0.03744783481329206,1.306576271290139,-0.7497692849001287,1.1050920735174814,0.10864044041693988,1.1037965673084589,-0.7056659670851597,3.949563793915043,1.5714316645660533,2.433420959182387,0.8512806358276617,2.1316553983434465,1.8754496113287935,2.077407868274142,0.8515651183349899,-3.949563793915043,-1.5714316645660533,-2.433420959182387,-0.8512806358276617,-2.1316553983434465,-1.8754496113287935,-2.077407868274142,-0.8515651183349899
9,2.2174448783758494,2.526977989057581,1.1963387266206047,1.7418284537325253,1.5925121778395885,3.4627430643204784,0.7791798081382495,1.8096687279938726,5.145085887518948,5.254883505911723,4.3381416224779175,4.837361984022176,4.389487548363208,5.933873948913847,3.8597401819219526,4.6979973344326975,-5.145085887518948,-5.254883505911723,-4.3381416224779175,-4.837361984022176,-4.389487548363208,-5.933873948913847,-3.8597401819219526,-4.6979973344326975,2.6307492655118043,-0.1267206460984851,1.3084114687722483,-0.887138699239651,1.1723720897921153,-0.1933731838858057,1.1580310301426942,-0.9213352011124969,3.7609294707464067,1.7277407281052701,2.602029305135761,0.9484931623078712,2.370440833664329,1.7599882017416708,2.3094810129331313,0.8473167049248911,-3.7609294707464067,-1.7277407281052701,-2.602029305135761,-0.9484931623078712,-2.370440833664329,-1.7599882017416708,-2.3094810129331313,-0.8473167049248911
10,1.9482380344917427,2.456019791012902,1.152178160356649,1.8297512405090557,1.4545292224157778,3.5982184193389117,0.7397891119989009,1.9655568520201383,5.262261320420507,5.4923647797278505,4.6085717888527515,5.296441018977283,4.548774524893096,6.364438846074584,4.141466337248791,5.178715227893877,-5.262261320420507,-5.4923647797278505,-4.6085717888527515,-5.296441018977283,-4.548774524893096,-6.364438846074584,-4.141466337248791,-5.178715227893877,2.1993057890090046,-0.2874041929706608,1.229055146075096,-0.9958117131861439,1.1230570881783122,-0.24607202060587485,1.0884774415929062,-1.0561468694931244,3.488926430043926,1.7846135166260952,2.674850476087146,1.105057725889214,2.4897601456607066,1.9437614472119744,2.390078996897197,0.9335549447924911,-3.488926430043926,-1.7846135166260952,-2.674850476087146,-1.105057725889214,-2.4897601456607066,-1.9437614472119744,-2.390078996897197,-0.9335549447924911
11,1.643276459672963,2.450235277971289,1.0936242787045691,1.8181801982743142,1.2003701278740015,3.7883859284719845,0.5972567544665692,2.000013858582837,5.3001063077523085,5.812644368029375,4.875471389991131,5.668530089334516,4.601924748275529,6.857213911586831,4.3354022805607055,5.543040740428902,-5.3001063077523085,-5.812644368029375,-4.875471389991131,-5.668530089334516,-4.601924748275529,-6.857213911586831,-4.3354022805607055,-5.543040740428902,1.7228368784020027,-0.3934746247631704,1.1233423879692002,-1.1179608727422286,0.9399759410060553,-0.3696752559048331,0.9271759720420559,-1.1441871386802396,3.1821103475664776,1.8873334704931408,2.742259260001866,1.2346548332002563,2.4538918256206257,2.0993576314824,2.3894435878113507,1.0901147502326787,-3.1821103475664776,-1.8873334704931408,-2.742259260001866,-1.2346548332002563,-2.4538918256206257,-2.0993576314824,-2.3894435878113507,-1.0901147502326787
12,1.405895453792632,2.541765486458184,1.066850810297054,1.7888959763039098,0.9034636541968211,4.071833121391345,0.5600542223864968,2.0315256097134307,5.357943466273609,6.178244873423591,5.157482405192712,5.963269872649922,4.607061148331894,7.448822945743647,4.610346606209073,5.879325952496654,-5.357943466273609,-6.178244873423591,-5.157482405192712,-5.963269872649922,-4.607061148331894,-7.448822945743647,-4.610346606209073,-5.879325952496654,1.2510933333316645,-0.3730640672726646,0.9815922941532702,-1.2513142361258776,0.5243200380999009,-0.6231464682491923,0.6750843995450605,-1.2834005205318342,2.8772040505415304,2.1525370176350327,2.8237472497052516,1.3033722699087091,2.2103902992604785,2.0861161310639895,2.313982464131626,1.1838435533992464,-2.8772040505415304,-2.1525370176350327,-2.8237472497052516,-1.3033722699087091,-2.2103902992604785,-2.0861161310639895,-2.313982464131626,-1.1838435533992464
13,1.2012205631369082,2.668545525030529,1.0184744407550244,1.7842488476063423,0.701258750996165,4.355654253169005,0.6247370277082738,2.0762572171053844,5.543801036216149,6.59034912780888,5.452146180145292,6.301251113322503,4.696597140400145,8.061451968478842,4.98186405913514,6.220261447374273,-5.543801036216149,-6.59034912780888,-5.452146180145292,-6.301251113322503,-4.696597140400145,-8.061451968478842,-4.98186405913514,-6.220261447374273,0.7475895647325448,-0.4454338417388781,0.8368424958763765,-1.5204614587736296,-0.06642688053063361,-0.974996238736572,0.32945952894837705,-1.4929634761267077,2.5468924100859813,2.3179777905734307,2.890336345441784,1.2723435487859536,1.8036313274687046,1.9041746787919767,2.1527396264312713,1.203326797507873,-2.5468924100859813,-2.3179777905734307,-2.890336345441784,-1.2723435487859536,-1.8036313274687046,-1.9041746787919767,-2.1527396264312713,-1.203326797507873
14,1.1462433364328781,2.787063935255021,0.9548794609248807,1.7593173448141322,0.565930833537378,4.501725339551886,0.6615913071439135,2.1223642591944714,5.893884286421677,7.0153201798394855,5.759522069223956,6.630718541657372,4.9417177170426445,8.489367460695158,5.380635649330783,6.570633377312816,-5.893884286421677,-7.0153201798394855,-5.759522069223956,-6.630718541657372,-4.9417177170426445,-8.489367460695158,-5.380635649330783,-6.570633377312816,0.19873324175004115,-0.7741973609440174,0.6905889402552596,-1.8410955120326384,-0.5515228197130866,-1.3850097679573607,-0.07345514415895282,-1.7103212315453356,2.1678430927201497,2.174797301672479,2.9215166206154004,1.1509493612689408,1.4832017981059422,1.6682437132319539,1.9259112952169026,1.1906160999588284,-2.1678430927201497,-2.174797301672479,-2.9215166206154004,-1.1509493612689408,-1.4832017981059422,-1.6682437132319539,-1.9259112952169026,-1.1906160999588284
15,1.1851539371658024,2.863381565230749,0.8091777409045919,1.6742726722397991,0.5373950643465082,4.527955698299449,0.6168016477660834,2.1593122792046913,6.274757504946175,7.423207503653246,5.9704804869693415,6.891365045438664,5.291744113148175,8.807906879494533,5.69232297531173,6.90074345313539,-6.274757504946175,-7.423207503653246,-5.9704804869693415,-6.891365045438664,-5.291744113148175,-8.807906879494533,-5.69232297531173,-6.90074345313539,-0.32800598069573805,-1.243581215927759,0.4418395941582196,-2.143675600966123,-0.9963020412092667,-1.702853584013566,-0.48590482878515706,-1.9719756957521641,1.8121571458158425,1.8855546102015985,2.8708805309125367,0.9812563709958058,1.2120280583701828,1.557106628976332,1.692118875376511,1.1105550389939085,-1.8121571458158425,-1.8855546102015985,-2.8708805309125367,-0.9812563709958058,-1.2120280583701828,-1.557106628976332,-1.692118875376511,-1.1105550389939085
16,1.2381081463680754,2.8590028041422837,0.6203888434029796,1.5779439230529002,0.5141195800593765,4.460705947548057,0.5208478970352504,2.197800357807112,6.708059091416619,7.78049599609384,6.071466574701004,7.132025654884525,5.631502070384432,9.054545962962424,5.90603840290708,7.260447729942176,-6.708059091416619,-7.78049599609384,-6.071466574701004,-7.132025654884525,-5.631502070384432,-9.054545962962424,-5.90603840290708,-7.260447729942176,-0.7714125876135087,-1.6694962606239367,0.15158704781441412,-2.5396412636629133,-1.3823744378508693,-2.016801416032987,-0.9138675257259867,-2.3195000284048763,1.5425248989124296,1.6507273128768711,2.783549514787186,0.7111948458144788,0.9955179385825519,1.518998956977926,1.4462675176341975,0.9357620062146081,-1.5425248989124296,-1.6507273128768711,-2.783549514787186,-0.7111948458144788,-0.9955179385825519,-1.518998956977926,-1.4462675176341975,-0.9357620062146081
17,1.2565932192582494,2.8416076784230517,0.3804802130077358,1.5191428585076938,0.395168910701611,4.3605134309434765,0.3738100584570012,2.2401295856402457,7.037460093553378,8.047475476355878,6.155935818509906,7.3304417076106025,5.903173564918694,9.28105444521426,6.096345420794338,7.609940933501815,-7.037460093553378,-8.047475476355878,-6.155935818509906,-7.3304417076106025,-5.903173564918694,-9.28105444521426,-6.096345420794338,-7.609940933501815,-1.1874143741944767,-2.059542055068379,-0.173171270827418,-2.9749373062957822,-1.8126421552075667,-2.188287482955152,-1.3263908383023917,-2.7257092716168865,1.3303039238688783,1.4792120217695008,2.646860330388135,0.40911376411201944,0.7800255479364124,1.4924566166742563,1.2099724339372009,0.7259515244906931,-1.3303039238688783,-1.4792120217695008,-2.646860330388135,-0.40911376411201944,-0.7800255479364124,-1.4924566166742563,-1.2099724339372009,-0.7259515244906931
18,1.2664655410744006,2.8332600164807404,0.13582118865565374,1.4742722358329576,0.19087079713599664,4.2516653506643385,0.19944991674397183,2.3138567338153764,7.363070778476509,8.347993952135205,6.263138547409115,7.54773948305841,6.033386520054057,9.4859355749411,6.24359213115845,7.968569696790703,-7.363070778476509,-8.347993952135205,-6.263138547409115,-7.54773948305841,-6.033386520054057,-9.4859355749411,-6.24359213115845,-7.968569696790703,-1.435286328744188,-2.354868482516473,-0.5189414237688339,-3.3828790416560013,-2.2102786290565235,-2.6131116439531192,-1.7328723307076863,-3.0608235539430737,1.2986347278071813,1.3921507474857957,2.4662781822940456,0.1581379039416077,0.5898085657498731,1.4458877154917689,0.988070172055987,0.5551696918910901,-1.2986347278071813,-1.3921507474857957,-2.4662781822940456,-0.1581379039416077,-0.5898085657498731,-1.4458877154917689,-0.988070172055987,-0.5551696918910901
19,1.2747640343508424,2.7859374827213967,-0.041120017037077794,1.4381081195876746,-0.033082683465345486,4.146458366488275,0.07635865438489287,2.3936265183453984,7.792424370008458,8.611234737968406,6.457650035529783,7.866623264473971,6.156670967851889,9.630232378646179,6.446811519529133,8.37924679010073,-7.792424370008458,-8.611234737968406,-6.457650035529783,-7.866623264473971,-6.156670967851889,-9.630232378646179,-6.446811519529133,-8.37924679010073,-1.5737054621242432,-2.5998335202067513,-0.8147418030502995,-3.7692934687789004,-2.4262673156347687,-2.17875907974378,-2.102685210611482,-3.4612516814648435,1.338875506557545,1.3432730845595358,2.3313475165886066,-0.03824800555176738,0.5362884748751846,2.105074094924389,0.8089472977441439,0.41701299129667924,-1.338875506557545,-1.3432730845595358,-2.3313475165886066,0.03824800555176738,-0.5362884748751846,-2.105074094924389,-0.8089472977441439,-0.41701299129667924
