Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-69,4509.333333333333,26.85289225062503,4.431922902573741,-22.67561261897622,103.21209841687089,31.021963222344286,12.7589093381105,-69.0,-28.183837429008207,5.400180011753786,76.0,7.971954468161695,14.010056823311848
-68,4511.0,27.671861629337627,4.703469011806073,-22.655070821812362,103.1433230120864,30.850325677711684,12.601358193594896,-68.0,-28.142478143182824,4.971983056756535,74.8888888888889,7.777059838859085,13.95088992786142
-67,4512.666666666667,28.522025935979656,4.988403284607348,-22.600166686018284,103.05030058687375,30.682274995995545,12.44649184083481,-67.0,-28.109042232240473,4.559784171217699,74.0,7.610890310461984,13.89822775064512
-66,4514.166666666667,29.271527639479405,5.245397463658468,-22.57902936147006,102.95725006571665,30.530781475108082,12.34743576883533,-66.0,-28.10625022296358,4.148328509253173,73.0,7.430044568745274,13.89767502499969
-65,4515.833333333333,30.103776433199528,5.550134521105512,-22.57295535997352,102.87512460452884,30.338001709327006,12.229955818607268,-65.0,-28.05099312431194,3.657251751081972,72.33333333333333,7.181056047101538,13.869207142777691
-64,4517.666666666667,30.995453475294582,5.896854456036756,-22.56412896237609,102.76555086489982,30.126625683765194,12.06165990794599,-64.0,-27.928471319828784,3.1309739100108662,71.16666666666667,6.902657806300149,13.789169968721751
-63,4519.333333333333,31.823676941661756,6.20200738661318,-22.54064996171152,102.66654379216409,29.907494576785112,11.880922920817726,-63.0,-27.78737064579963,2.6503598847425534,70.16666666666667,6.637664426123622,13.700408729172041
-62,4521.0,32.65647513149296,6.521674275054941,-22.507710169911494,102.54638550721491,29.690212218719022,11.663181292999644,-62.0,-27.5977677479539,2.1859104409656145,69.16666666666667,6.376067260128679,13.570470821427682
-61,4522.833333333333,33.564414777180886,6.863750155764688,-22.499973441199174,102.39233838132206,29.45448042688422,11.355057420078618,-61.0,-27.327326284899726,1.6748358529026055,68.0,6.064182881129565,13.386239679010208
-60,4524.5,34.401442214079424,7.191783388865467,-22.509398561678804,102.27021404239417,29.223624912833202,11.079665673294636,-60.0,-27.051530588528312,1.184515688740043,67.0,5.739968710343931,13.214311773414906
-59,4525.833333333333,35.08437521638928,7.460979465398975,-22.51980040365693,102.15071574109743,29.058150236632255,10.861363095036173,-59.0,-26.8380185084292,0.7956997901099007,66.16666666666667,5.493337591078398,13.091053951178258
-58,4527.333333333333,35.84764666312018,7.759572399722217,-22.517442564774253,101.98015697437461,28.86765759911205,10.649568308173635,-58.0,-26.636612798855605,0.3479171020441703,65.33333333333333,5.224169932948087,13.00170231738309
-57,4529.0,36.70981922533222,8.10010681527242,-22.476953189215575,101.79405383276249,28.663452478380304,10.447565899900399,-57.0,-26.429396289009016,-0.11870903000482787,64.16666666666667,4.961418805447965,12.91631711951369
-56,4530.5,37.50014718284368,8.395469971122724,-22.419039881241797,101.62268427777849,28.46123981873099,10.29648936386601,-56.0,-26.269995407738033,-0.5538968345191218,63.166666666666664,4.72737847796881,12.883010984771786
-55,4531.833333333333,38.21048791289216,8.636905353691853,-22.390382230195673,101.46929436586811,28.293323246527553,10.122172081524072,-55.0,-26.113349387999474,-0.9304756929926231,62.333333333333336,4.518006935907661,12.845015565022038
-54,4533.166666666667,38.91395160161762,8.88796895130278,-22.395061311531094,101.28805195870446,28.1008821784681,9.880556514455407,-54.0,-25.873198209228708,-1.3362070065771878,61.166666666666664,4.2504362103211974,12.75678953787901
-53,4534.666666666667,39.72057054355041,9.167860112409938,-22.367177250308625,101.06726937263119,27.881342418139383,9.579058901988219,-53.0,-25.582700061120335,-1.7526305591690827,60.333333333333336,3.976387599128182,12.632626160867787
-52,4536.333333333333,40.6317284119014,9.467224574985819,-22.277502053403165,100.84233250486672,27.62317879708767,9.222802299408036,-52.0,-25.231970616404436,-2.1426594682703346,59.166666666666664,3.71189428171247,12.449814306665642
-51,4537.833333333333,41.45853827803493,9.714264031379304,-22.154160811788874,100.62696337418737,27.38702712735919,8.890228791396892,-51.0,-24.923784701221706,-2.4483201135845207,58.166666666666664,3.51592662992802,12.281193939145496
-50,4539.166666666667,42.19425201666471,9.93697716430367,-22.02922606021242,100.42996371799768,27.179723743297732,8.594683867363017,-50.0,-24.64409740188096,-2.6943752865673196,57.333333333333336,3.354181625140072,12.121540874458077
-49,4540.5,42.92894124089182,10.178155097492867,-21.889237382239596,100.22608493726351,26.966307220462422,8.312193939271438,-49.0,-24.345970663689517,-2.9360426455610926,56.166666666666664,3.1879878258673884,11.952427197215073
-48,4542.0,43.745335506789985,10.435083054871788,-21.719893712149076,99.98277179108361,26.73056310491961,8.018829636636957,-48.0,-24.041888659883124,-3.19943973768639,55.166666666666664,3.019383653904276,11.793710409139644
-47,4543.333333333333,44.48891609126168,10.669804233725628,-21.545880176083312,99.77468302405903,26.519046774645744,7.7758438655740845,-47.0,-23.77583653784855,-3.417045143508949,54.333333333333336,2.8811651525735704,11.65372079992762
