from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
10,-0.8425124925704299,-1.4612050247302388,-2.4720904528479597,-2.976219574905244,-2.875678140804082,-1.7071642270194225,-1.5832907442147999,-1.1558297790447032,-0.2522692779599627,-0.7148174725058141,-2.03976830606058,-2.171565426851009,-2.1259601105778643,-0.8828857303083204,-0.9184807850392573,-0.3631304108990445,-4.680381969854578,-3.689748929445087,-4.637214135214988,-4.391421734319644,-3.474937736208977,-2.5374729905063105,-3.2916448717177427,-2.536938372158018,-7.5168835915900845,-6.430470674833623,-6.960163387308892,-6.739085580897217,-6.0841410662719895,-5.2358230294567765,-6.007516432643762,-5.231579885368554
11,-0.9788640527182402,-1.5942637675800082,-2.791208091374079,-3.519854990521262,-3.1281924687687184,-1.8869796609312495,-1.7326901451048773,-1.4796079041332888,-0.31892694944478883,-0.7899145706008888,-2.3036859498841515,-2.6533010320687325,-2.3058900118780965,-0.9930542397277424,-1.0102786078015669,-0.609940149434637,-4.8774362089167,-3.871645460251648,-4.767281246624853,-4.670799690084818,-3.799706044706485,-2.6533964528541403,-3.4937459676095783,-2.8018384914951002,-7.960684837601821,-6.835266515961338,-7.342190381481439,-7.292417553555685,-6.6285456443446105,-5.632367226293045,-6.45140237700153,-5.753405593537579
12,-1.3041328318974017,-2.1669402832338758,-3.076883190969717,-3.639432764881393,-3.4200050759618517,-2.0320847933957005,-1.9569322373303262,-1.8605017089566118,-0.5726720312535551,-1.2908158659641167,-2.5477694678812313,-2.7319435225528856,-2.5311680167224644,-1.0782741878107327,-1.1707005815963232,-0.9271763547261411,-5.038039055030115,-4.110991857326184,-4.936367411353471,-5.049914963305303,-3.9232909961724496,-2.955363422227505,-3.758036313725764,-3.221839550235851,-8.340737213271757,-7.328951514006447,-7.783996774069455,-7.923462528110475,-6.995929722183788,-6.167639426046861,-6.948697110920908,-6.4120185243495165
13,-1.809576487051478,-2.5246724838471177,-3.297115649768445,-3.708797375199687,-3.7611023444008023,-2.317671037433218,-2.3214684730514232,-2.1477617200031958,-0.9975379894237442,-1.5592949165721972,-2.729534332152639,-2.764323920192103,-2.8206167080346596,-1.285166067796517,-1.471095635575388,-1.1407682936257562,-5.196441294477083,-4.182174173434014,-5.271473539340264,-5.332513598363283,-4.197112712958033,-3.152901057263085,-4.1486217681108135,-3.5038643895208956,-8.728172863321383,-7.650920445656744,-8.402772248120641,-8.432607357449523,-7.530315582289282,-6.610236816156399,-7.584064838176879,-6.940664408719278
14,-2.2153599547091876,-2.6406279731697566,-3.541931342717957,-4.230352431307221,-4.106977971185319,-2.554240433068081,-2.676801264592349,-2.4628207696619207,-1.3302234473817034,-1.643641658099975,-2.9448265816795534,-3.2312027405876638,-3.1225322786991363,-1.4767152870763773,-1.766446233273296,-1.398426369202852,-5.384586448796485,-4.745696270000791,-5.51438849941702,-5.543425166639388,-4.640114428528769,-3.194798447126106,-4.476357003999084,-3.7847022161364965,-9.160966641360854,-8.461749186273863,-8.883193169485798,-8.876234445962394,-8.192016984098403,-6.950306918508705,-8.14964137683025,-7.49805361915579
15,-2.334971044677026,-3.185644339801735,-3.827856522391828,-4.680552034145441,-4.343785128453414,-2.9936574046949413,-2.9271885367083463,-2.7632086152042437,-1.4194559135795028,-2.143689622295202,-3.2046396561184203,-3.6465725984084294,-3.3151445051462964,-1.8567494871001724,-1.9781900848930807,-1.655172927189268,-5.553123723303264,-5.317885514029594,-5.775793655709354,-5.754722955091884,-4.969460121943308,-3.480916290884746,-4.685673697109477,-4.163930563987369,-9.522896241599414,-9.288792523446633,-9.398387676248174,-9.369352024679541,-8.720594034461687,-7.530952911824425,-8.573819258421713,-8.151727386871443
16,-2.407485561433015,-3.655859277445421,-3.9380411528686956,-4.830068413141483,-4.437005823989267,-3.251092207105053,-3.1037065809826174,-3.089540788400525,-1.4711075715391466,-2.56117733917009,-3.3168628030865843,-3.8172834701520184,-3.4023867913994827,-2.1065026124839434,-2.120199667785819,-1.9318070320352323,-5.820177873109978,-5.623794681158547,-6.212444569222175,-6.044997561340229,-5.456815392136525,-3.8279820843140815,-4.99350555868566,-4.507960641913626,-9.967790616348298,-9.839349956697573,-10.101779316897362,-9.929442174346452,-9.464180492336325,-8.11902448739083,-9.117248333492226,-8.741618714662152
17,-2.498349314505175,-3.6376622618238876,-4.0958130142742935,-5.154583962840211,-4.58724223870942,-3.7327281859535866,-3.2466732948351247,-3.3431384026992284,-1.5520832572502528,-2.51452867026134,-3.481297873116599,-4.149678705192569,-3.546461111112432,-2.5784912301721725,-2.2480364082828874,-2.1551347909920935,-6.17184568416232,-5.9401522823754505,-6.786048548868893,-6.098516723271251,-5.79490110733434,-4.057762511711101,-5.335125443431311,-4.784206196470928,-10.546527267551038,-10.423353611204323,-10.967631026500445,-10.246580511815658,-10.068401209948798,-8.596405321599738,-9.717825947781025,-9.265128487347056
18,-2.5469709366444633,-3.2986738847520556,-4.490415844946284,-5.788217463470697,-4.660727353083374,-4.208447903955653,-3.4082677003462294,-3.540754137570868,-1.6049319090998058,-2.198123315155186,-3.8755770497107704,-4.781799319947426,-3.6157377109621844,-3.027427591006605,-2.40028175695001,-2.3454524977930404,-6.364363990442975,-6.330222585360724,-7.227818373868859,-5.871546400808971,-6.0183953370930166,-4.327619345259123,-5.554767942136673,-5.074485764740727,-10.953354910856655,-11.097901348073174,-11.628304764802483,-10.301091745680468,-10.541234516626835,-9.119591117078318,-10.171186571563963,-9.81224869430049
19,-2.5942787906315914,-3.5000081870291524,-4.814866649642564,-6.034198274767642,-4.846389563259999,-4.596907593346769,-3.4852602332922125,-3.816277603995939,-1.666962964348313,-2.3850456757329574,-4.211001405164408,-5.060245432443186,-3.792775051097186,-3.3694494790332836,-2.4814586909721505,-2.6143090288449713,-6.515099288080308,-6.746475214604011,-7.53596224549332,-5.841526976251322,-6.094318515097887,-4.57740519239746,-5.717455819448185,-5.366931186352101,-11.329744512278909,-11.768924588907575,-12.164791585082025,-10.520986372614653,-10.842559268368179,-9.5852510148397,-10.568822858205953,-10.355515600071467
