Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
-31,-2852.5,13.572866860139419,-12.053021696094968,9.633872302237938,39.05011969361715,4.367971735181899,2.9593379207851167,-31.0,2.888356555593585,-0.8778852439320196,28.333333333333332,10.777852525756197,-11.154536028002854
-30,-2854.5,13.556215988664546,-12.129104846163342,9.688021144521668,38.01236395940185,4.517545089433061,2.8017604624245736,-30.0,2.5268479648384727,-0.6983894123200581,27.333333333333332,11.213987576772794,-11.291963841029053
-29,-2856.5,13.547743235446951,-12.152469721482234,9.781340512858188,36.991809353791275,4.634697306337223,2.512090279623649,-29.0,2.1962363803253253,-0.3315106308238655,26.333333333333332,11.554248543782208,-11.567401450627614
-28,-2858.3333333333335,13.506444876308779,-12.153106677860036,9.937747480724786,36.08146814560545,4.703939493838302,2.2310959245163287,-28.0,1.9569145391658402,0.11391058455359815,25.833333333333332,11.762137324247385,-11.892460243811064
-27,-2860.3333333333335,13.435175418395886,-12.214427907696402,10.03982773581164,35.11936682896265,4.777529319008902,2.0041831296983235,-27.0,1.6818330049977532,0.45884284920049484,24.722222222222225,12.05880178973968,-12.134771042688564
-26,-2862.6666666666665,13.358891546220208,-12.27932995056041,10.12213790042032,34.017046615885114,4.8705924700102114,1.8615930776341323,-26.0,1.413445814722005,0.7106982837127407,23.88888888888889,12.420828956059674,-12.256923787516756
-25,-2865.0,13.27426591494963,-12.303230645962463,10.268851005621856,32.922262028784324,4.985993158162892,1.878011590273787,-25.0,1.2249835466530261,0.8694231432631777,22.944444444444443,12.742245049945149,-12.263953835060299
-24,-2867.3333333333335,13.166545504498051,-12.327760222360048,10.360620247418952,31.845998185934494,5.131255443414948,2.0190131215011347,-24.0,1.048264961955563,0.8390781669375166,22.11111111111111,13.112538066066614,-12.09957924006043
-23,-2870.0,13.029777367631473,-12.421291843056403,10.343341913397465,30.70415760558925,5.193395870713412,1.9934335507557035,-23.0,0.8197178030508567,0.8978804493240943,21.11111111111111,13.514112960966335,-12.008647824922349
-22,-2872.8333333333335,12.801658142802436,-12.488640929322836,10.280203899336465,29.51887014402097,5.221237335978688,1.9362135138191763,-22.0,0.6469179867347846,0.9550230846991165,20.0,13.85758626698289,-11.89282184606875
-21,-2875.3333333333335,12.617301054752536,-12.522890072656281,10.226544388366007,28.398096561056942,5.24191299787246,1.8078772590286472,-21.0,0.5036411417728314,1.0999168058314477,19.166666666666668,14.145892002365164,-11.840687798850327
-20,-2877.6666666666665,12.573844368418102,-12.630278361897446,10.143830840374555,27.422297956139932,5.203577379941305,1.5271678932726973,-20.0,0.30520556143289096,1.3862850356275571,18.277777777777775,14.45335558526403,-11.927579353720965
-19,-2880.1666666666665,12.51780847869673,-12.772284977382737,10.011878413638003,26.441501250759362,5.138261963887253,1.1906341422526836,-19.0,0.09542217135588338,1.6874540414476253,17.388888888888886,14.776232590690988,-12.023961090182071
-18,-2882.6666666666665,12.383919633615315,-12.873728976209096,9.80573448220563,25.455886959714494,5.045192157867391,0.7754058051413661,-18.0,-0.050147593076186915,1.998511487942683,16.555555555555557,15.033357423408438,-12.115385335922609
-17,-2885.1666666666665,12.285761331944348,-12.96512030951117,9.511890129974168,24.537121111351272,4.893092413912911,0.2014871695513262,-17.0,-0.15156002751298556,2.3961018761037858,15.5,15.236505556790599,-12.267530323115798
-16,-2887.8333333333335,12.130665999746972,-13.142088593366722,9.195039410698067,23.59062552160778,4.774580549949351,-0.3977326144851861,-16.0,-0.3506210031146902,2.7891662890987075,14.722222222222221,15.538518718688119,-12.443715386178454
-15,-2890.5,11.912361943002166,-13.282158796841827,8.837407336249392,22.6184201595487,4.66849732825681,-0.9179220773976094,-15.0,-0.48838323186521987,3.056441275193658,13.888888888888888,15.809576018079118,-12.489306639857885
-14,-2893.1666666666665,11.725585309199857,-13.35778355496656,8.47504536880929,21.635191799394402,4.577879868255738,-1.3985464211167902,-14.0,-0.5527001965970236,3.279087978068734,12.888888888888888,16.031418590149883,-12.458411331946573
-13,-2895.8333333333335,11.594219028421017,-13.437787148920778,8.180598961557981,20.68589265666729,4.512089972760406,-1.8683141404539718,-13.0,-0.6264006713527323,3.556742963302403,12.0,16.25682826137182,-12.476025642694118
-12,-2899.0,11.398076700193732,-13.524618498901633,7.959120396990886,19.664450399689354,4.4259643801043715,-2.373813107256397,-12.0,-0.6792462346266493,3.945929941059058,11.111111111111112,16.449744797542948,-12.595271436431679
-11,-2902.3333333333335,11.08383714523711,-13.544439123211843,7.712271530255138,18.554233662251836,4.324823622770974,-2.9176968446752944,-11.0,-0.6369493854608995,4.349297517280865,10.111111111111112,16.55226854096222,-12.71365283935532
-10,-2905.8333333333335,10.812371634420685,-13.604209709701456,7.243480339349734,17.46978589693822,4.19717551799317,-3.617295444767278,-10.0,-0.6040763935005914,4.697930926995325,9.261111111111111,16.6960170251951,-12.75614796069315
-9,-2910.5,10.319865488343737,-13.684601252551147,6.578124261262144,16.198034745526233,4.087251277578499,-4.385655673259607,-9.0,-0.5934461191755618,4.915094290706656,8.222222222222223,16.883584898470502,-12.669668104839102
-8,-2916.8333333333335,9.526029695929097,-13.794913536089432,5.4863331595595595,14.7915928955615,4.019773807115976,-5.227060465280147,-8.0,-0.6463379052337473,4.7648388370195,7.195238095238095,17.14954684409122,-12.252119093020069
-7,-2658.25,9.1754156583047,-13.232559365634144,3.64608349635342,14.248063182016264,4.4141486643607495,-7.096176224152398,-7.0,-0.5599090048370258,4.869952355353512,6.5,17.219319495143957,-12.112370291716012
-6,-2401.0,9.579640367329684,-12.787201482144082,2.2458075340717625,14.00681381373323,5.020090904865424,-9.150930486280341,-6.0,-0.7097786382350709,5.644368291309188,5.363636363636363,17.570910673908504,-12.526774859563186
-5,-2410.5,8.587511252087342,-12.676600593343428,1.8068379131460457,12.596548733539391,5.085765625975922,-9.582129333739957,-5.0,-0.6094480529705137,5.692273222291619,5.0,17.589032860252885,-12.395512097895955
-4,,,,,,,,,,,,,
-3,,,,,,,,,,,,,
-2,,,,,,,,,,,,,
-1,,,,,,,,,,,,,
0,,,,,,,,,,,,,
1,,,,,,,,,,,,,
2,,,,,,,,,,,,,
3,,,,,,,,,,,,,
4,,,,,,,,,,,,,
5,,,,,,,,,,,,,
6,,,,,,,,,,,,,
7,,,,,,,,,,,,,
8,,,,,,,,,,,,,
9,,,,,,,,,,,,,
10,,,,,,,,,,,,,
11,,,,,,,,,,,,,
12,,,,,,,,,,,,,
13,,,,,,,,,,,,,
14,,,,,,,,,,,,,
15,,,,,,,,,,,,,
16,,,,,,,,,,,,,
17,,,,,,,,,,,,,
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,,,,,,,,,,,,
19,,,,,,,,,,,,,
18,,,,,,,,,,,,,
17,,,,,,,,,,,,,
16,,,,,,,,,,,,,
15,,,,,,,,,,,,,
14,,,,,,,,,,,,,
13,,,,,,,,,,,,,
12,,,,,,,,,,,,,
11,,,,,,,,,,,,,
10,,,,,,,,,,,,,
9,,,,,,,,,,,,,
8,,,,,,,,,,,,,
7,,,,,,,,,,,,,
6,,,,,,,,,,,,,
5,,,,,,,,,,,,,
4,,,,,,,,,,,,,
3,,,,,,,,,,,,,
2,,,,,,,,,,,,,
1,,,,,,,,,,,,,
0,,,,,,,,,,,,,
-1,,,,,,,,,,,,,
-2,,,,,,,,,,,,,
-3,,,,,,,,,,,,,
-4,,,,,,,,,,,,,
-5,-2419.5,8.08163440356933,-12.574887803439964,1.5390777952994854,12.12891133976762,5.170728761167728,-9.731874879160781,-5.0,-0.6020836006715179,5.571224735556235,5.0,17.59312255663829,-12.266389350964372
-6,-2433.5,8.432253007077142,-12.843917432362606,0.9933747683059231,13.435508945420615,5.051585731749862,-10.429141904122552,-6.0,-0.9327824082060396,5.685388897921666,5.5,17.75228877002569,-12.636172759766286
-7,-2685.0,8.569414178844285,-13.409313371638625,2.4315914772517067,14.142082128514112,4.218153095232136,-8.715884822013594,-7.0,-0.6958369185251069,5.331860213182535,6.633333333333333,17.307826668533615,-12.597964388890666
-8,-2949.6666666666665,8.235547161091558,-13.667377917197642,4.154239175731209,13.964537845312641,3.946625375878135,-6.5883342780178085,-8.0,-0.5966751601691888,4.8215469826844135,7.288888888888889,17.083103756176794,-12.319104404298338
