Degrees_x,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg
2,3739.1666666666665,87.88331456206839,19.51450639847162,2.3282995148588728,86.2862398672662,19.55173926994352,-5.6226668659088475,2.0,-14.306489662420567,1.4968664127649702,-1.5,-0.01729539924121963,-7.416284194695959
3,3745.3333333333335,88.6941027455311,19.627781958250683,2.766257410806041,86.00472809269604,19.46441510135412,-5.909259615834351,3.0,-14.208277415726535,1.8553853707868024,-2.6166666666666667,-0.26496111433850283,-7.768621793539686
4,3765.057692307693,89.8302547191044,19.631911523005815,2.7100304341275243,85.96422125457006,19.245815663176803,-6.401583726221914,4.0,-14.111887757549296,1.906563768928553,-3.7108262108262107,-0.5154568101268544,-7.807023891380432
5,3793.8333333333335,90.37015597961125,19.654304107777254,2.8855599665131018,85.80916822552757,19.220112856258535,-6.534766919338456,5.0,-14.128261699983847,1.985233356546469,-4.195035460992908,-0.5937211470222623,-7.880860594334849
6,3832.0,91.74290927328848,19.641707560029097,3.1743694569164083,86.28074861440646,19.44657472618281,-6.104591242314609,6.0,-14.399774966983712,1.5206602990192846,-5.0,-0.3973138290044345,-7.4325567418951355
7,,,,,,,,,,,,,
8,,,,,,,,,,,,,
9,,,,,,,,,,,,,
10,,,,,,,,,,,,,
11,,,,,,,,,,,,,
12,,,,,,,,,,,,,
13,,,,,,,,,,,,,
14,,,,,,,,,,,,,
15,,,,,,,,,,,,,
16,,,,,,,,,,,,,
17,,,,,,,,,,,,,
18,,,,,,,,,,,,,
19,,,,,,,,,,,,,
20,,,,,,,,,,,,,
19,,,,,,,,,,,,,
18,,,,,,,,,,,,,
17,,,,,,,,,,,,,
16,,,,,,,,,,,,,
15,,,,,,,,,,,,,
14,,,,,,,,,,,,,
13,,,,,,,,,,,,,
12,,,,,,,,,,,,,
11,,,,,,,,,,,,,
10,,,,,,,,,,,,,
9,,,,,,,,,,,,,
8,,,,,,,,,,,,,
7,,,,,,,,,,,,,
6,3846.5,90.47168262883875,20.076503418660987,3.255276018565226,85.0108813111918,19.776302830686056,-6.355425021981207,6.0,-14.314998753657177,1.8225356711861485,-5.0,-0.5073564768254635,-7.72581306838908
5,3834.6666666666665,88.4683511301372,20.176429524226684,2.3673675594678136,83.80381344055724,19.845262398462776,-6.736000029199193,5.0,-14.25282080168609,1.584716110573435,-4.267628205128205,-0.4508935097971046,-7.489513076417495
4,3850.8333333333335,86.61947469911354,20.45084533846396,1.9049607978389929,82.83701397284224,20.22013249066273,-6.260065026305565,4.0,-14.244447826961043,0.9292247512815147,-3.556980056980057,-0.30892389180608476,-6.84100501225097
3,3858.0,85.12979846744453,20.712879658552385,1.1041322929874005,82.45815293912574,20.359580688874768,-6.516168656916338,3.0,-14.040512107136871,0.7672279550824063,-2.522222222222222,-0.38203939207144844,-6.674923818702659
2,3862.6666666666665,83.91828356965917,20.94248028528617,0.7041488922129191,82.35325865406259,20.468489692077906,-6.7156777426027645,2.0,-13.821542106924836,0.9530168639989629,-1.5333333333333332,-0.48464332010717853,-6.860616880772248
1,3866.6666666666665,82.78842765455043,21.21287286397337,0.7696654218619567,82.33225729835976,20.61852987986306,-6.784238135713462,1.0,-13.587108127973648,1.4761967365535558,-0.4444444444444444,-0.599492416700145,-7.3894192932517555
0,3870.3333333333335,81.68702010462846,21.499209819448186,0.8884619031954949,82.3422970848221,20.821615790600337,-6.7302063242871775,0.0,-13.381633955031191,1.9345916364281364,0.6444444444444444,-0.6667974106404563,-7.859461681856925
-1,3873.5,80.67229311309204,21.811357894317727,0.8174247162469833,82.3645829881305,21.00469619699197,-6.7438486777227835,-1.0,-13.133859099149667,2.2490569480443545,1.6111111111111114,-0.7755430472026816,-8.190298186159866
-2,3876.3333333333335,79.63531779477836,22.120060783902176,0.5876049517418106,82.39004172240897,21.197268863527416,-6.737684658519471,-2.0,-12.889000300981868,2.3988800036166,2.6666666666666665,-0.8737826088535736,-8.362570499086479
-3,3879.1666666666665,78.5207398047217,22.438371640048473,0.18938397991056713,82.44827123769711,21.407184112759126,-6.795941512619906,-3.0,-12.627887036901626,2.489704493051091,3.6111111111111107,-0.9722393150522728,-8.483887746050938
-4,3881.6666666666665,77.45940761944065,22.664354450354192,-0.43140943932750275,82.50410330689158,21.609725823113056,-6.927943087681252,-4.0,-12.444368577564049,2.4155371108036268,4.555555555555556,-1.0112642755097092,-8.44045815837815
-5,3884.0,76.39845732197998,22.849829832530265,-1.2655069261801761,82.5561292169407,21.79180796613396,-7.0307848022190305,-5.0,-12.27179416780468,2.099388726744331,5.555555555555556,-1.0649454957406352,-8.15914290530602
-6,3886.3333333333335,75.3275385252328,23.014992324787556,-2.0582508591877513,82.61949645444078,21.9580009296338,-7.005429211467786,-6.0,-12.103957737217499,1.706384895477955,6.722222222222222,-1.1304815186526678,-7.805835836066581
-7,3888.6666666666665,74.23318922344176,23.201407628670626,-2.793674903129824,82.6762631893511,22.146193984551925,-6.875719780330978,-7.0,-11.940805100871762,1.279493082440207,7.722222222222222,-1.2071109089700827,-7.423748650745462
-8,3890.8333333333335,73.24808340617795,23.39302655026008,-3.4812702108093094,82.73721604584047,22.30465164887003,-6.764496192609145,-8.0,-11.75513382609178,0.8810692649421163,8.722222222222221,-1.329445963745903,-7.076884309129741
-9,3893.0,72.25290625528866,23.58278865658147,-4.143979104421612,82.78567127820774,22.466838703807465,-6.647200196164998,-9.0,-11.57346184785952,0.5044887007442455,9.666666666666666,-1.456514606799577,-6.757269141715654
-10,3895.1666666666665,71.19572277412102,23.782913638150983,-4.74096435593323,82.84895046989165,22.62710729186183,-6.466684962101362,-10.0,-11.374061346492583,0.16217596898497844,10.666666666666666,-1.5963393981050003,-6.4810100773873
-11,3897.3333333333335,70.145018035803,23.919064254892834,-5.244584797412256,82.90417290366352,22.80391752143882,-6.301444179576332,-11.0,-11.251433389898978,-0.07058916484472876,11.555555555555555,-1.6500513294379042,-6.303429720009594
-12,3899.6666666666665,69.00846620013888,23.990562563494137,-5.697532163937891,82.96508922385658,22.999488875720676,-6.1039770605773285,-12.0,-11.199621702847864,-0.24404796438403734,12.555555555555555,-1.6187651004476988,-6.175789670793873
-13,3901.8333333333335,67.90287017532602,24.053556331105202,-6.100507746583646,83.0576811629434,23.200136361638503,-5.9016357965243555,-13.0,-11.158933895587758,-0.36605616648914774,13.833333333333334,-1.5695834301009928,-6.0960207261889074
-14,3903.5,67.01738680838115,24.095824521013213,-6.385597409937982,83.15294350863357,23.346763211221056,-5.732431042029314,-14.0,-11.117476302393781,-0.425461632471166,15.0,-1.529721229953715,-6.072420240142745
-15,3905.1666666666665,66.1131494000043,24.111621816812214,-6.6526042149870035,83.27985450264013,23.507626984688645,-5.502528253704043,-15.0,-11.120448921810242,-0.5005555370779925,15.5,-1.4470728687539387,-6.023022561122232
-16,3906.8333333333335,65.15873108384073,24.11864824958127,-6.961368442835621,83.43276870812703,23.669003978788837,-5.24018069063911,-16.0,-11.126925126746093,-0.6172332897242652,16.833333333333332,-1.3676296208202974,-5.933639056586665
-17,3908.5,64.18125047471499,24.073024245738452,-7.2355748750691715,83.60776945624697,23.817390427030812,-4.914576888810009,-17.0,-11.183633507983359,-0.7432358107805906,17.5,-1.2419617636577616,-5.820464422972701
-18,3910.1666666666665,63.179229060537956,24.01736000300242,-7.5116814002064585,83.79947423560996,23.947487035591283,-4.570140068062353,-18.0,-11.232565082041354,-0.8754045906880683,19.0,-1.1264520299556082,-5.703064053948469
-19,3911.3333333333335,62.46814877508745,23.98617496860584,-7.7636058173548195,83.95299457395664,24.053969343070705,-4.346768768896633,-19.0,-11.263846313547255,-0.9915342602807655,19.666666666666668,-1.0572303812361892,-5.599265400675825
-20,3912.8333333333335,61.52351853243107,23.941274204729712,-8.091461827719064,84.1631688268515,24.180655316285137,-4.087140810073287,-20.0,-11.280652331674789,-1.1031712396367876,20.5,-0.9771648521634159,-5.506758022179933
-21,3914.3333333333335,60.585283201031494,23.866414867476845,-8.388917808805628,84.3630769468697,24.284021530207227,-3.906511929254034,-21.0,-11.279455632121474,-1.1226142382690545,22.0,-0.884649151658481,-5.505329426592117
-22,3915.6666666666665,59.76863235205885,23.794042960241825,-8.683584799169557,84.55209428253617,24.37875021714292,-3.7700081499746374,-22.0,-11.277209779786125,-1.1479352101101827,22.666666666666668,-0.8079347583357505,-5.4964331281121614
-23,3917.1666666666665,58.83173007766215,23.65610789736046,-9.01451119271945,84.77574785954106,24.48245624295107,-3.653283264586291,-23.0,-11.301583305616683,-1.1320213630892761,23.833333333333332,-0.6755351232777923,-5.514814084628282
-24,3918.6666666666665,57.90208701226996,23.503331283616138,-9.306461828243693,85.00155433663075,24.585095977998833,-3.5814087888617436,-24.0,-11.316431287946328,-1.0382499709419333,24.666666666666668,-0.5194058042225408,-5.605208968300584
-25,3920.0,57.0949260389826,23.348064868065336,-9.572506680206123,85.21069807611036,24.65146681326895,-3.473493293190899,-25.0,-11.342900875318144,-1.0163265396961563,26.0,-0.3940580676113914,-5.622289948113096
