from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
40,-7.295886201456893,-5.751017667469934,-6.8265484993625485,-4.955019680219172,-6.970435505267188,-4.70446669621734,-7.101173933294741,-5.144829688673506,-7.183035680414529,-6.781273477163759,-7.900358192276273,-6.818779129947916,-8.08281575559883,-7.365038381422481,-7.753992184776339,-6.92321883621164,12.464339777375837,9.525379331690415,12.058561606975953,10.0003765095887,12.29543110105053,9.460216039852387,12.16409292169705,9.41557894196693,10.994849828328608,8.164734679198087,10.424304127588343,7.967323405701865,10.372026005574966,8.111406048385845,10.524067058818906,7.823326638409664
41,-7.15076087121645,-5.643482062331806,-6.607499141970139,-4.923630343019208,-6.91351915437682,-4.787295078408297,-6.9579402828980745,-5.126371568902161,-7.080337948935602,-6.744380047727244,-7.738255221313347,-6.869732539541952,-8.115932793913142,-7.608640472080406,-7.668035552442235,-7.005348132709398,12.591839587455514,9.759594569148694,12.270731341909997,10.302216292617725,12.522130805722764,9.773235380179466,12.343500740112122,9.762603888053508,11.034060816529646,8.313970726317393,10.590650832770704,8.215855228010044,10.553835344056509,8.44242661646793,10.652508888891425,8.16399865186466
42,-6.984626979712553,-5.533308017064375,-6.468154104307099,-4.822543901709344,-6.8570700880461395,-4.7784996956351815,-6.8441447099667885,-5.08444034748315,-6.964892999077652,-6.689761155996702,-7.632176037449362,-6.900299890826311,-8.15538146433472,-7.692631158792648,-7.6094822600993695,-7.084440136877987,12.705040440803483,9.805408926760112,12.526637310592047,10.616100531311023,12.72236740414078,9.981279509662539,12.54686923459011,10.049643493546393,11.02124566616862,8.218123471638783,10.745072310332642,8.412579928200067,10.699135658988599,8.618729671340063,10.777656156972933,8.389659090328463
43,-6.79018334815728,-5.452593015411242,-6.261796693149808,-4.680815262736286,-6.763927496356339,-4.685863302255694,-6.7011645869695,-4.997540991811947,-6.828712172611887,-6.654091113141017,-7.4945892130823655,-6.866841741605535,-8.188891545038643,-7.720092587673883,-7.538287892164912,-7.083078018798294,12.86034561320441,9.756541679391612,12.757790602511312,10.631110020721872,12.902258460438684,10.152790017182497,12.728399482485193,10.139266152381508,11.038677635169126,8.039300129511993,10.853016687590591,8.249938772718615,10.80239791170304,8.75203954503952,10.857799337582604,8.362263971899154
44,-6.564559706312277,-5.365694609871927,-6.063166339795569,-4.527045045381219,-6.556645050821039,-4.526408107740333,-6.539092394769729,-4.888500454349384,-6.665927884641134,-6.620878107949792,-7.384052657261982,-6.812262855862185,-8.169843664475476,-7.675406711253491,-7.467218791637504,-7.062148852225694,13.006569979008614,9.73203398584264,12.933182731589305,10.706682087362955,13.073151830654684,10.290114460430802,12.898595601744134,10.205337927979022,11.099292344974193,7.867600424856285,10.95554811199737,8.243204894530034,10.889831806214453,8.738118134433012,10.932207886289845,8.344848189693849
45,-6.350122138466699,-5.243783543133652,-5.856266208813581,-4.349634088063011,-6.361719636487481,-4.3722378741079115,-6.3258236553156335,-4.747245601891756,-6.511219045263358,-6.566909166863361,-7.258513171251629,-6.747404976942847,-8.08309051268643,-7.577422174637024,-7.364761573456079,-7.014563265382043,13.231196509361679,10.017522928930635,13.158025980603094,10.985297703178679,13.231817201443024,10.519343841754738,13.079249263422133,10.335815383150708,11.202349993825003,7.976251063580046,11.089481787963255,8.522068082380784,10.96520546907717,8.77410896484476,11.0262019797173,8.375928880556694
46,-5.966256502665081,-5.088451757219304,-5.653456814757087,-4.124740963806072,-6.236126959188475,-4.198880461823315,-6.121766196570423,-4.580254127015879,-6.234618895261073,-6.48328089174927,-7.138933361398564,-6.610433979445462,-8.01380248877492,-7.442215945854342,-7.244414306449451,-6.918255106981949,13.48201146027634,10.355884616458818,13.34133901897993,11.37669363255743,13.391034743679555,10.816290632859072,13.268117576594877,10.637853467747602,11.354709994204269,8.232389219319602,11.177782550402997,8.877724151283072,11.033539331199457,9.071452894587683,11.115112671101722,8.542694726569293
47,-5.537971673827177,-4.919751738585352,-5.539997333914444,-3.891361447584639,-6.054382120143629,-3.9721154352804855,-5.914126931922667,-4.392897888875752,-5.8916124172461775,-6.368568660743986,-7.086322572204377,-6.446024553967957,-7.916004372220221,-7.258861932032339,-7.111581318746789,-6.7905071305238565,13.613513120892332,10.710381720853348,13.586340966815794,11.705332064891063,13.567348044858772,11.180774899418457,13.48646239025723,10.959169104736318,11.426372206010075,8.561754906857686,11.321705135048292,9.070371841224375,11.114009929749812,9.505878980496187,11.236651486817339,8.791404651710554
48,-5.193238325947217,-4.775865328686845,-5.430129274564829,-3.669739812146532,-5.851176153402571,-3.7734966287998084,-5.674161022845212,-4.18720232867079,-5.580763343519337,-6.267471324670349,-7.041789734231729,-6.320283453843623,-7.78445135446348,-7.10075981108921,-6.9498021745660425,-6.649238015539983,13.775001732632429,11.06875243208476,13.86412148289675,11.907978530904469,13.804613553607975,11.420540878390245,13.681660882882618,11.266378383725424,11.508203766326572,8.900893334526348,11.498560562866578,9.072734054838104,11.237423786179308,9.730874681593011,11.346314232875487,9.046789314063993
49,-4.847490140481606,-4.648511268359778,-5.237512168248578,-3.4592640645068724,-5.653314523793911,-3.64089125925872,-5.427308882532789,-4.002875340664509,-5.2776206098547895,-6.184744459007618,-6.963110902249438,-6.211048517754563,-7.64357433444214,-6.998707239213024,-6.776108533410752,-6.526426551171373,13.922554614033775,11.138885498611959,14.073120460988903,12.009471320252374,14.044726479096006,11.561042900822404,13.884245249076436,11.49958821024246,11.584593820578489,8.845023589764576,11.644661443670786,9.013816643188186,11.354488507915145,9.77241027526852,11.463429665392221,9.215194886435848
50,-4.5502029579075955,-4.493268083131408,-5.006785551207523,-3.3485219007308027,-5.469652176480579,-3.5100048604553664,-5.169196738494347,-3.8793081427831004,-5.023272947856979,-6.098330043568133,-6.8468321287818,-6.1545632513826565,-7.5105176624192485,-6.907056030448,-6.58934235769291,-6.4460049832010995,13.993881060333212,11.100940521590951,14.386587990262909,12.06247928829905,14.344026298600285,11.66546263157326,14.117956361130895,11.587469229244471,11.606220592277534,8.633992576173938,11.871929727598815,8.974814827191324,11.51756440857012,9.766931940525694,11.603670685364149,9.197416230741473
51,-4.240688182024044,-4.31246886169162,-4.8288744769917376,-3.200602313574853,-5.323917451308693,-3.2959868752627695,-4.949576537126638,-3.7346250857205425,-4.757049592239779,-6.024492599830522,-6.752072596389729,-6.068996420056401,-7.392302072471571,-6.7801078042449285,-6.428621068888653,-6.358127498024178,14.089579075213788,11.134280176905715,14.645687090261713,12.138438993927792,14.540965977087406,11.766395759285107,14.327864816398403,11.634947382363999,11.625176875722932,8.493138604783796,12.040099661621007,8.942884987130665,11.624029125654396,9.706375674039439,11.721294887489554,9.114603167943432
52,-3.7963292276267184,-4.008783044479597,-4.625373078558447,-3.0340270013219555,-5.172885501622911,-3.0848020279787858,-4.729992903963728,-3.5474942460921155,-4.365462619167437,-5.905955902251465,-6.628912967453667,-5.970743967737709,-7.271150975723197,-6.686931975688919,-6.259421544055006,-6.258448123937719,14.213251340773674,11.28686126097434,14.858265614240272,12.360041157675994,14.723513836139023,11.952691809021559,14.49627022218049,11.753572364622272,11.682105045168836,8.46102110707574,12.1290215544815,9.060018216501051,11.696020128103456,9.74248415103838,11.79274251861961,9.086510831774762
53,-3.3788964278465174,-3.6862530254226336,-4.409848123982862,-2.8041062359997673,-4.92260965030187,-2.8799861205348485,-4.459687617744164,-3.2992304361527167,-3.9882572085512837,-5.7393687542659375,-6.49218418128547,-5.856984979124341,-7.105005812136208,-6.63588718816909,-6.042932592058702,-6.149957619021575,14.397984844569413,11.513366115567935,15.018915087182798,12.826160586849857,14.890144793253985,12.306539011250683,14.651893421365164,12.021904552281919,11.810478672903947,8.554898929865058,12.160275080915968,9.492469325404674,11.759216413938875,10.03032028341018,11.846133418062754,9.231991527839599
54,-3.1122706915025695,-3.4564081586498743,-4.197680924623816,-2.5681037153327058,-4.646133825665984,-2.6802459741566196,-4.166395667590734,-3.044780953763396,-3.7440379712266942,-5.5869368602120115,-6.355839139631339,-5.761813578171351,-6.958461844246294,-6.5903339171667685,-5.816367386772943,-6.045689840202126,14.583506730433761,11.735054427706999,15.135300661896402,13.262149365154857,15.040090263469075,12.641535166155627,14.807810099906598,12.360684830657824,11.935745171664134,8.684570472982667,12.167446504564445,9.822243021155195,11.822539302385756,10.351288909500774,11.912380530469088,9.469154078143477
55,-2.8503222376610653,-3.239096377850447,-3.881418502290435,-2.3342644924292553,-4.453964253308088,-2.4722554552303633,-3.87994100648633,-2.8236395417452496,-3.5036305953832745,-5.433331828566592,-6.153255391804771,-5.649250279308811,-6.873023246874196,-6.512205521644587,-5.618585069092586,-5.94217368556253,14.722926921747394,11.863025096972445,15.25669282542679,13.395143856895508,15.189247626928392,12.779273616874065,14.960096606443209,12.590577816919378,12.022880471503477,8.666820017059308,12.170576144348239,9.650649718061784,11.849533783313442,10.412468430180347,11.976286872799378,9.562169700181741
56,-2.5962026410259185,-3.0660593367198627,-3.5738334782571957,-1.9898170894190141,-4.2427109672998435,-2.255350433413379,-3.6260399897421163,-2.5670563074999415,-3.2793723614582397,-5.314730732095317,-5.970409149189276,-5.44739677504078,-6.7767590673981815,-6.38372961875544,-5.449020997148916,-5.79764470841732,14.89159081338859,11.987490156646494,15.317745835122444,13.33520757394812,15.30509539169769,12.845825012634602,15.076640127932743,12.659168762598208,12.11372020172142,8.658763629054748,12.141291557455096,9.28765367746757,11.889684224450596,10.31027894731692,12.004568604090672,9.455647374902409
57,-2.259327733482867,-2.930622962783861,-3.3871358019988604,-1.7195868105364416,-4.030782661228459,-2.100748633607552,-3.4086831367748744,-2.346998860223228,-3.018438739801562,-5.241283187904024,-5.866534310823942,-5.3045503966214245,-6.691674038070506,-6.270382482810177,-5.3075552465601215,-5.667670249157394,15.048158787189593,12.078315126173909,15.40311424624024,13.28378003397382,15.415139696155029,12.88494750362805,15.199933483775505,12.705698401084973,12.182557578785623,8.68276062677957,12.10306532200727,9.126148858786667,11.922799403718379,10.190286472986358,12.035489916059761,9.365063811719446
58,-1.9536571455252625,-2.7642973556947705,-3.201672140505917,-1.5234565260861257,-3.6924421188355248,-1.9441090019614398,-3.163927511739081,-2.1849427074925125,-2.8204608336427626,-5.227935310885827,-5.758161798900714,-5.21935999803578,-6.569426933830315,-6.159414021691802,-5.156091525590927,-5.577008556249994,15.15223225784957,12.088897018281097,15.479754040391771,13.308362041040079,15.51403042371034,13.036177639664329,15.314350841245464,12.757208223614013,12.167211631569442,8.600200763397456,12.075375575439178,9.08514907850483,11.922911827326484,10.288436582114599,12.06024418598106,9.319398726090254
59,-1.757410867710144,-2.580901131424729,-3.001400703091705,-1.3313662782281308,-3.3330353656694003,-1.6764879036867193,-2.882499989150831,-2.0132575452947807,-2.712365789054733,-5.265195647400702,-5.633096776191518,-5.143713729744398,-6.437218032712515,-6.01249685023893,-5.007661514554865,-5.510354354107342,15.233320929098777,11.993457126770911,15.528501285558505,13.317651557887576,15.506388914306076,13.13712686513721,15.398254655706138,12.814242071944335,12.114151142497242,8.28894280461344,11.998637398109555,8.913988755663711,11.841229439710537,10.359207532404866,12.02958695233516,9.267542033725256
60,-1.556955377204715,-2.423343693208289,-2.69813007176087,-1.1985566575761821,-3.090647404038987,-1.3951850951370857,-2.5961921017134713,-1.8186485642292103,-2.6048257647073303,-5.275464554055617,-5.456717326203178,-5.110642485902556,-6.34122593112421,-5.907665573887726,-4.868767049323475,-5.462778327847396,15.25838062535859,11.947544556735032,15.571380488971245,13.331445052066444,15.461806035938856,13.150309999667275,15.437030110792032,12.820676347991522,12.042248671270965,8.09139918272177,11.85325567999003,8.752086524268051,11.752154724804779,10.341150996589821,11.93621208739927,9.133412287095453
61,-1.2838518360551543,-2.110789348809182,-2.381442082929749,-1.053335965422857,-2.8648434033229697,-1.121035605996739,-2.3430149547244836,-1.6239549179227437,-2.493550190793508,-5.177629994427724,-5.295849769700652,-5.097289483893166,-6.258754936498686,-5.831319213304749,-4.747300488510731,-5.4268065372788366,15.23399574243954,12.069921127347579,15.56707123021648,13.480451097627553,15.347228997155655,13.214600691153226,15.429085963837977,12.859435218009954,11.903267642713754,8.144920927565629,11.74385838651875,8.81752831402854,11.574840979615157,10.370717327968986,11.846087260864829,9.083359497780043
62,-1.068861072402186,-1.7605603809268504,-2.1666293333353366,-0.7709164136226716,-2.6512062026397554,-0.8352012052054492,-2.105108190904487,-1.334247122809531,-2.4546279194926655,-4.978023823755855,-5.200971104638674,-4.986123825367288,-6.176111535661974,-5.726383756465463,-4.651092077310289,-5.331691011033254,15.19131036996821,12.240707569149066,15.548190848508984,13.66066786463242,15.269526266043233,13.290557874369446,15.376471862701393,12.981729894377741,11.755757367297184,8.280237571445136,11.643290616375555,8.926937280406724,11.432050955368462,10.33790989764282,11.707133079568157,9.147525178647113
63,-0.9667817393183062,-1.539595922966788,-1.9426969466777153,-0.5407054443812882,-2.430054788642272,-0.614384978629261,-1.8875880739065523,-1.045489010171196,-2.482972297488786,-4.828527073545098,-5.105952581356076,-4.88272736181211,-6.062192242710944,-5.612525750145272,-4.578897345503572,-5.195711647344476,15.131197783509132,12.328623381209226,15.505066061563003,13.779445116550814,15.171649108061812,13.358505842954495,15.32196756585815,13.103570186689774,11.652571623750411,8.363503317160244,11.547697062833956,8.973570906494235,11.254114892419816,10.203111704623375,11.578501795166533,9.197239458527397
64,-0.8542308787374862,-1.253374740489655,-1.719155242304524,-0.30215147778077567,-2.2107073851742536,-0.2677986450202057,-1.7053305900883675,-0.8187107931256081,-2.502686044918736,-4.67659604148793,-5.024602138086003,-4.793494476432075,-5.919233705707283,-5.410371552669301,-4.523255559428578,-5.078182433374148,15.049083200350564,12.440100421728266,15.452527670347617,13.793437183983036,15.057726438692304,13.380732624574756,15.251791520639522,13.160188802715586,11.559695011485474,8.362936760253815,11.456094294785014,8.937478123308964,11.050104729182884,10.093492112984825,11.454260270318414,9.168031048364194
65,-0.7098745244089995,-0.966984112552367,-1.3920794066121225,0.04554711879544815,-1.9926654452627843,0.05826817663118744,-1.4856725568412876,-0.49187542223813746,-2.4712463895413084,-4.564943229305632,-4.926656309742767,-4.667240650734497,-5.745969101552424,-5.223305884668218,-4.449525353456262,-4.9180694149639095,15.00262067873091,12.589802113701154,15.395732037434342,13.792749787263995,14.97971689132346,13.361372428889876,15.167513892159072,13.204527611189006,11.46803804940968,8.348629337972985,11.368200433684592,8.841505585370575,10.963228005220376,10.022119613062895,11.32600005811765,9.09931148620307
66,-0.4344286770681791,-0.674470300785033,-1.0728660632112779,0.38840343244283226,-1.6615378567280144,0.33928270349851797,-1.2584686776276872,-0.17343750115944911,-2.3111646637075705,-4.451889316533842,-4.826032523348836,-4.532788294740391,-5.465341865042294,-5.083482674450449,-4.347749338147523,-4.77367913623808,14.981953221206648,12.569541199532399,15.360807383175478,13.810207930483022,14.884266573709647,13.373840882394296,15.114381651076618,13.25379415769135,11.347811381623258,8.270501735891909,11.289184823452647,8.782820333769209,10.869933491651881,10.025946834925987,11.240150292694233,9.051189761601696
67,-0.09126996384362052,-0.35791199519954153,-0.8493284459645531,0.6823649750781866,-1.3152716213318014,0.6011982888388729,-0.9817649932535822,0.11572579259722386,-2.0353360054638774,-4.3188777290221605,-4.726831448871446,-4.404066578093669,-5.213794794447258,-4.965863636010617,-4.16777932587377,-4.646479523025987,14.935874539667767,12.456833653821462,15.27384118626539,13.777827355611587,14.73800454902374,13.424806906983354,15.046686993727228,13.240403145846095,11.112683131971963,8.124564769621136,11.164664533568647,8.686224590130266,10.705461947967342,10.119336268689036,11.127469802281263,8.99422438698272
68,0.18693547049414372,-0.14027980250878214,-0.6182991976720515,0.9004854905084048,-1.0698013932595014,0.9149965884650486,-0.6749469276158244,0.3812572613825787,-1.7686607464357422,-4.21722822381291,-4.588311898596983,-4.296875695461125,-5.065210910906522,-4.809367974007838,-3.9458142328360393,-4.527205686831301,14.804585260240142,12.449903160599677,15.177371337504532,13.676680565958604,14.633790819370702,13.549568034257623,14.950416808732014,13.186107042254475,10.836310027218424,8.137418692709282,11.049762733110555,8.552529910867968,10.53882915505236,10.318530542224385,10.95596927101662,8.932143649726047
69,0.4935130339342737,0.17462673037796161,-0.2613727859977306,1.120207488649013,-0.7985799068869608,1.3066206241084326,-0.3814129029210294,0.6316414248684264,-1.4426841893943845,-4.091394475554677,-4.365106423418783,-4.2007710593050955,-4.886824581987291,-4.588979364131768,-3.732992693587016,-4.409122419041948,14.616213065132573,12.455378478579052,14.99661913720104,13.476070495752587,14.52183603201841,13.697841573825604,14.811665072270628,13.158513896869962,10.557893556886047,8.194278122985232,10.764669432812363,8.46518667890159,10.363269683841853,10.481891050476229,10.713269538361049,8.97371197127842
70,0.8673140716831447,0.5619230075446373,0.10707517907788233,1.4263379959617493,-0.5197595683605591,1.7280265710596647,-0.06599723129160158,0.9691951168160479,-1.105873625903385,-4.0095746808141675,-4.162240872554092,-4.069346571139131,-4.692297004012605,-4.356258729421678,-3.4972498813119226,-4.249906803608526,14.464204631857235,12.63884208027424,14.795215570168715,13.20146314227999,14.38894626050783,13.691079643737941,14.644421555773233,13.118227731561548,10.347096629186199,8.433455363444866,10.387966681106086,8.371873533166612,10.197594389117048,10.468456783299983,10.436376640611329,9.016014235542691
71,1.2242174709887341,0.8417362677589004,0.36503565647381553,1.6529074036291034,-0.05981694461846976,2.1113071355894637,0.23753005326546703,1.3142856607444684,-0.8062033902472212,-3.9518327319009092,-4.0169028118792625,-3.9920831794711598,-4.394717443073791,-4.167473307210241,-3.2716911472650843,-4.119305529902335,14.356904081441067,12.849513720544548,14.63327666573657,13.199962831772197,14.251524192233362,,14.495475852700546,13.176628185261459,10.245350965079847,8.585686000423745,10.08479850166359,8.46203062701636,10.024294651167628,,10.209829839988947,9.121314257920403
72,1.7651837277606015,1.106606302841218,0.756718371270001,1.8423306032359275,0.42173416804015185,2.461269729139671,0.6403729658800884,1.5984580021947636,-0.3916702623572865,-3.870908018759817,-3.7273534166059115,-3.8747173853472745,-4.144522032788471,-4.025728913677449,-2.976091416642308,-3.998007808152808,14.23738079718097,12.868933344463578,14.512223171662363,13.26807127518973,14.0929835921182,,14.37355048177893,13.058792497867138,10.185595015279517,8.521865870636873,9.897727051484758,8.466110591979037,9.800572586717278,,10.055790889244077,8.52589829620139
73,2.2701633592595774,1.451319237027128,1.1435029326787531,2.102228874651431,0.73000472803438,2.8137526638147006,1.1101402761598356,1.8900349688774398,-0.04813405982685204,-3.7701582794861617,-3.405721590527186,-3.700826926170633,-4.024768235331152,-3.863008036983942,-2.647304628557648,-3.865821286202633,14.185187784722107,12.74093310251481,14.452507855847092,13.428155170590012,13.841053878910106,,14.260957415048756,13.148544257526794,10.144070675101311,8.53695690546891,9.80168284971997,8.404993925603883,9.422368318519865,,9.929283483905587,8.463429898120378
74,2.5568926238400587,1.7681041430147046,1.5227387363346967,2.309746337339689,1.1443169727691371,3.156440585161053,1.507635607876218,2.1916060793938392,0.09908962082315931,-3.6858807186893134,-3.118421462686066,-3.698203171463411,-3.8936058942151757,-3.6508253882347868,-2.3971079192813565,-3.777123162644505,14.164323999856506,12.692505462662753,14.395472107664167,13.602972487964953,13.644406469537568,,14.140571257098793,13.171952795239882,10.001655727981012,8.659096128588029,9.687794165149864,8.489004380238763,9.09746559363427,,9.75141105292368,8.512980642853837
75,2.83080668850254,1.9848460105614198,1.894497756405078,2.485372517908932,1.5157919084999505,3.5573156314093217,1.8652357843380913,2.469972415361563,0.21901020264077253,-3.6235420313543667,-2.8634447821469546,-3.7246516693877743,-3.799357286642623,-3.4079318625748423,-2.219320351846324,-3.687119258770625,14.049384614669831,12.820749591852561,14.335374464861683,13.594539147245904,13.478051798059282,,14.048034978085253,13.143522304954327,9.766564064718356,8.952871779202006,9.573332363288559,8.646208548933496,8.806855808068818,,9.557484561634615,8.652652338760763
76,3.1904088593723694,2.210674308924077,2.261195828663045,2.727352255405908,1.867687604340226,3.8430753930833097,2.2025981418885117,2.756504632458883,0.3103298719869141,-3.5882956676157143,-2.597852848118004,-3.695521576360897,-3.6985539048942586,-3.31703332552431,-2.059399977373285,-3.575665156763369,13.744148797478388,12.924512010260315,14.291007423634174,13.60963378324483,13.238236255358041,,13.939481278787762,13.215191687548696,9.506419884656882,9.19438467456997,9.49134141483026,8.721588109133986,8.520794730273362,,9.35492042920581,8.837229944167996
77,3.5090408555866976,2.5497155062488845,2.618010163197351,3.0419502088944217,2.207666847552033,4.0391915144594055,2.5587022089699825,3.031899970300602,0.36390978992194434,-3.6044958485292513,-2.3293809099216585,-3.6364151404953278,-3.5815824547190633,-3.2832788170636427,-1.9058683142763344,-3.513914711211784,13.387618989442064,13.116049712092618,14.214008319062225,13.614407718838352,12.983678766466406,,13.732131123966218,13.269459864549333,9.32539397323865,9.258147358026633,9.389529377837071,8.796800458708644,8.312332596503236,,9.138914664255772,8.995592566639306
78,3.69165091204751,2.952357495417235,2.945160984182959,3.3586455971916265,2.5567739103121325,4.277236572112951,2.887289562440563,3.3158508726333054,0.39723026407442674,-3.5618877446757793,-2.11434560736558,-3.5419725405253333,-3.3996119878397453,-3.211052340256132,-1.777339424054233,-3.476582402039409,13.143176205585595,13.081360075823541,14.114343109635826,13.454078584393187,12.819214241067804,,13.4952136218481,13.285064148242903,9.316127995318631,9.170103022927904,9.284619466979787,8.997594050990312,8.184077423310786,,8.97411534557389,9.127870704508473
79,3.951609113297594,3.344009933441065,3.3297920496024633,3.717542129223867,3.021305257167734,4.656000445002785,3.1927389573207017,3.649045398918018,0.508194275704315,-3.403842183980868,-1.9319605978631351,-3.428833980419967,-3.05675266620547,-3.1096249480855045,-1.6447807738761513,-3.4005913551172924,12.99398348292525,12.95769851572947,14.023487187958272,13.296903461858575,12.673997168956923,,13.328625878203889,13.189131768841058,9.39314154915902,9.165947389893457,9.151974405382301,9.075465218264176,8.092083542169725,,8.88405994133724,9.122784120596041
80,4.227443072228855,3.6838617663035422,3.6847275762850216,4.029603751872987,3.368661166253841,5.006700075145863,3.5525473155834497,4.009871376772279,0.6926418680142703,-3.2741002024967747,-1.821198869360658,-3.3561680703715213,-2.7863810803832525,-3.0982985095380284,-1.456585753287271,-3.2898784008126314,12.991437154807794,13.07198593231797,13.927023485681925,13.287905873826496,12.47218032510255,,13.198334712521365,13.122802194777982,9.377405899679996,9.36595308001831,9.016972014755234,9.152892285486665,8.078369284958308,,8.834065702027994,9.159419837690061
81,4.51421678020163,4.031494746793552,4.0433792008625735,4.302706964719792,3.792654463753264,5.320802496339542,3.87982781311509,4.331089602056399,0.9463420313957638,-3.2673846924040233,-1.7937234899911134,-3.3111938697447987,-2.51667805622098,-3.1315959411122876,-1.2958209007866985,-3.2278641939265342,13.012348614692428,13.05815294644866,13.801466286183299,13.29603452409693,12.252210824629264,,13.088361255364546,13.18401022820745,9.266736498703137,9.520030089084377,8.860347229890557,9.367662625620875,8.096063459450878,,8.772040804842954,9.366807852819592
82,4.851723410366029,4.351675256557934,4.431775850268889,4.5712927315728376,4.314097109891019,5.726717422978591,4.246215698074594,4.641196658235311,1.3587265162321467,-3.2950888368930062,-1.826435589656663,-3.2821356671058837,-2.290306743549799,-3.14138957477693,-1.1322572048272932,-3.227038766874065,12.9497728118367,12.722866622209844,13.589293468132158,13.320997776675805,12.071374159119495,,12.951284302484616,13.189575361562232,9.31709940856211,9.523294424811809,8.71790903154466,9.627161752181587,8.087812685773804,,8.693569663232891,9.573595920632982
83,5.127551920778438,4.717819960548228,4.945704832329009,4.880043545223956,4.840275111432048,6.213072336307628,4.703841784195352,4.986145408253495,1.844124354082413,-3.1879032008498993,-1.8061217891074322,-3.2215611897976397,-2.1475200665495326,-3.0317257862843086,-0.9125673388083614,-3.2193465338225256,13.00595064099283,12.614663467568318,13.476583670253792,13.392134880382995,12.173825962879313,,12.832576880403328,13.05750075129642,9.50688027707022,9.68121640776014,8.763322235286145,9.684625865484682,8.185003579704597,,8.722744776540686,9.603960145148246
84,5.326192234582017,5.169106763929812,5.54087069034355,5.195367436170364,5.352724066702497,6.628972361942556,5.169565907518012,5.37541991100874,2.244320149055559,-2.9333816538499384,-1.6438076409272468,-3.1844118748826755,-2.1191963970766174,-3.0082661552431826,-0.6490677844647889,-3.134680287338961,12.798973201945723,12.684094145511837,13.497470239949479,13.338341027425047,12.370308357682367,,12.892415614607208,12.976502247496683,8.041056952752724,9.926757679216081,8.981457569496161,9.689575112851982,8.30959623875995,,8.891113808756993,9.685395760306061
85,,5.612740030100474,6.049978793057531,5.427090686952576,5.919390373255764,7.04716473039079,5.576298364780681,5.741723270941648,,-2.9439997310654737,-1.3267118937770424,-3.060315972016715,-2.157815762912006,-2.912669544803883,-0.4005293805993669,-3.000654593703279,11.570497295029723,12.677454606796836,13.60317056561367,12.999980076294825,12.42286064162983,,12.92415070841392,12.84203711090333,6.3746943577792825,10.077621549977115,9.260646313411065,9.761228720129868,8.11244071059029,,8.537099834974581,9.843993199672974
86,,6.165006947544086,6.726721960836043,5.716930912680518,8.368593894991958,7.568098532499983,6.323056167045904,6.125611891057261,,-2.822407318975842,-0.5651541130445754,-2.941308373560245,-0.45839447370738595,-2.662109306835876,-1.3614849379782905,-2.9326592164765337,12.948920168048907,12.697783626221845,13.603514660491149,12.84079761674218,12.248523896044178,,12.5322908657169,12.759126111769508,5.467501639672883,10.126678638523725,9.176277466380368,9.972391013103113,7.5870273278403575,,7.887804178249979,10.025006281540115
87,,7.406882815368393,10.48384576735759,6.014123666530416,7.257305672806572,8.061477959733121,9.426219831174773,6.582409715524828,,-2.1672724209133483,2.9150804326003765,-2.934085446568334,-2.6758467540268427,-2.156543883426362,1.2283429794464953,-2.80620069079335,13.89591788894403,12.505706369684077,13.07425350594939,12.702663527164805,11.178802589884375,,12.757232523347492,12.700223576693325,4.676574369912206,9.914050175255818,8.067892386168838,10.127727629257192,6.875529475653065,,7.040807117894026,10.127203133890458
