Degrees_x,timestamp,Sensor1_x,Sensor1_y,Sensor1_z,Sensor2_x,Sensor2_y,Sensor2_z,Diff_x,Diff_y,Diff_z,Diff_inv_x,Diff_inv_y,Diff_inv_z,minus_Sensor1_x_plus_Sensor2_x,minus_Sensor1_y_plus_Sensor2_y,minus_Sensor1_z_plus_Sensor2_z,minus_Sensor2_x_plus_Sensor1_x,minus_Sensor2_y_plus_Sensor1_y,minus_Sensor2_z_plus_Sensor1_z,timestamp_2,Sensor1_x_2,Sensor1_y_2,Sensor1_z_2,Sensor2_x_2,Sensor2_y_2,Sensor2_z_2,Diff_x_2,Diff_y_2,Diff_z_2,Diff_inv_x_2,Diff_inv_y_2,Diff_inv_z_2,minus_Sensor1_x_plus_Sensor2_x_2,minus_Sensor1_y_plus_Sensor2_y_2,minus_Sensor1_z_plus_Sensor2_z_2,minus_Sensor2_x_plus_Sensor1_x_2,minus_Sensor2_y_plus_Sensor1_y_2,minus_Sensor2_z_plus_Sensor1_z_2,timestamp_3,Sensor1_x_3,Sensor1_y_3,Sensor1_z_3,Sensor2_x_3,Sensor2_y_3,Sensor2_z_3,Diff_x_3,Diff_y_3,Diff_z_3,Diff_inv_x_3,Diff_inv_y_3,Diff_inv_z_3,minus_Sensor1_x_plus_Sensor2_x_3,minus_Sensor1_y_plus_Sensor2_y_3,minus_Sensor1_z_plus_Sensor2_z_3,minus_Sensor2_x_plus_Sensor1_x_3,minus_Sensor2_y_plus_Sensor1_y_3,minus_Sensor2_z_plus_Sensor1_z_3,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg,minus_Sensor2_x_plus_Sensor1_x_avg,minus_Sensor2_y_plus_Sensor1_y_avg,minus_Sensor2_z_plus_Sensor1_z_avg
57,1530.0,3.967839699522598,10.116659058432568,9.148892243469163,-46.80758444890884,5.7567126855454065,13.352828931145963,57.0,2.5953347998309297,-7.295886201456893,-50.0,-7.710829866600721,15.307286709098314,-50.77542414843144,-4.359946372887161,4.2039366876768,56.48292320552606,-11.095764745936272,-7.183035680414529,2098.0,3.936004452505582,10.064638887144323,8.584158073397388,-46.9685343735536,4.144389279633805,13.343314301973006,57.0,3.6069056607058663,-6.607499141970139,-50.0,-8.850913737875308,15.662459197514101,-50.90453882605918,-5.9202496075105175,4.759156228575618,56.6120378831538,-9.535461511312914,-7.738255221313347,2674.0,4.905948799079772,9.890912748199689,7.838503209691806,-45.69298047611932,3.9718982725364826,12.942219972552907,57.0,3.1864285705864503,-6.970435505267188,-50.0,-8.353806933876388,15.544734619099229,-50.59892927519909,-5.919014475663206,5.103716762861101,56.306428332293706,-9.536696643160226,-8.08281575559883,2100.6666666666665,4.2699309837026505,10.02407023125886,8.523851175519454,-46.48969976619392,4.624333412571898,13.212787735223957,57.0,3.129556343707749,-6.9579402828980745,-50.0,-8.305183512784138,15.504826841903883,56.46712980699119,-10.055974300136471,-7.668035552442235
56,1531.0,3.875548804203015,10.206723064244159,9.025779493014628,-45.99275135020645,5.647528037974832,13.307379926218461,56.0,2.5140728376723693,-7.409164741919877,-49.0,-7.81425661756144,15.19814927109251,-49.86830015440946,-4.559195026269327,4.281600433203833,55.575799211504076,-10.896516092554105,-7.260699425941562,2099.5,3.9230555028678937,10.103212799270878,8.390989368352379,-45.978071793986835,4.033275585575289,13.312248567890922,56.0,3.4864094605525153,-6.8265484993625485,-49.5,-8.879116804329536,15.560580235511406,-49.901127296854725,-6.069937213695588,4.921259199538544,55.60862635394935,-9.385773905127845,-7.900358192276273,2675.5,4.975507072751698,9.920813511605417,7.741271828727891,-44.71946429101092,3.894314658263802,12.863091772101345,56.0,3.0267622992430248,-7.067808558601795,-49.0,-8.416608061326802,15.357892146451725,-49.69497136376262,-6.026498853341614,5.121819943373453,55.40247042085724,-9.42921226548182,-8.100918936111182,2102.0,4.258037126607536,10.076916458373484,8.386013563364967,-45.56342914506806,4.525039427271308,13.160906755403579,56.0,3.009081532489303,-7.101173933294741,-49.166666666666664,-8.36999382773926,15.372207217685213,55.52896532877022,-9.903834087721256,-7.753992184776339
55,1532.0,3.776351072869884,10.294708118466373,8.894327637057305,-45.18776159269905,5.531200319759367,13.255111161989577,55.0,2.4332852351959637,-7.518036111724692,-48.0,-7.918500114863952,15.087604695047492,-48.96411266556893,-4.763507798707006,4.3607835249322715,54.671611722663556,-10.692203320116427,-7.33988251767,2101.5,3.921975203214458,10.14073575731193,8.130518493409987,-44.65907557232606,3.898811767696468,13.224125250243016,55.0,3.2750273569510036,-7.091630101098587,-48.0,-8.893189543057101,15.378662753877846,-48.58105077554052,-6.241923989615462,5.09360675683303,54.28854983263514,-9.213787129207969,-8.072705749570758,2677.5,5.0681909335831765,9.967978538600619,7.598182578873514,-43.415101647997794,3.7667082342085845,12.820414556587771,55.0,2.8840201823865392,-7.235303696444523,-48.0,-8.519139300777393,15.186494783637283,-48.48329258158097,-6.201270304392034,5.222231977714257,54.190791638675584,-9.254440814431398,-8.201330970451986,2103.6666666666665,4.25550573655584,10.134474138126308,8.207676236446936,-44.420646271007634,4.3989067738881396,13.099883656273455,55.0,2.864110924844502,-7.281656636422601,-48.0,-8.443609652899482,15.217587410854208,54.383651064658096,-9.720143754585264,-7.871306412564248
54,1533.0,3.6731066893128332,10.389507586868037,8.765388078148941,-44.39444547901454,5.410460463122342,13.204145837365118,54.0,2.3671197109789013,-7.619778847364243,-47.0,-8.034838762618929,14.98425619272809,-48.067552168327374,-4.979047123745695,4.438757759216177,53.77505122542199,-10.476663995077736,-7.417856751953906,2103.0,3.933483551348668,10.18791063256619,7.99806292661635,-43.65794084398835,3.7997403885343033,13.12081583716682,54.0,3.109781253599678,-7.1993552400523395,-47.0,-8.962421080059404,15.179822799225002,-47.591424395337015,-6.388170244031887,5.12275291055047,53.29892345243164,-9.067540874791545,-8.1018519032882,2679.0,5.125538596289955,10.011319347731913,7.474724078770241,-42.42435173881259,3.6631102155794806,12.798574296530917,54.0,2.793800229674627,-7.380292791469218,-47.0,-8.598510449787414,15.081095807544594,-47.549890335102546,-6.348209132152432,5.323850217760676,53.25738939219717,-9.107501986671,-8.302949210498404,2105.0,4.244042945650485,10.196245855722047,8.079391694511843,-43.49224602060516,4.291103689078708,13.041178657020952,54.0,2.7569003980844022,-7.399808959628601,-47.0,-8.531923430821914,15.081724933165894,53.443788023350265,-9.550568952180095,-7.940885955246837
53,1534.5,3.5207277527129994,10.551220599965792,8.571019334164253,-43.227700493646026,5.226526605557272,13.131183108794966,53.0,2.3018888268432462,-7.769201914478164,-46.0,-8.227477212921631,14.854518098849777,-46.748428246359026,-5.32469399440852,4.560163774630713,52.45592730345365,-10.131017124414912,-7.539262767368442,2104.5,3.957781083415173,10.239056716210223,7.962666422723645,-42.65328342491712,3.691335925715546,12.96205266423083,53.0,2.921545930679418,-7.156705799382004,-46.0,-9.113655074970335,14.86388930810931,-46.61106450833229,-6.547720790494677,4.999386241507185,52.318563565426906,-8.907990328328754,-7.978485234244915,2680.5,5.166870224554011,10.042760986310332,7.3543944642859005,-41.41490796429198,3.552084962271321,12.768746094888137,53.0,2.685825754654717,-7.512721469416232,-46.0,-8.68123358454098,14.951008663651004,-46.58177818884599,-6.490676024039011,5.414351630602236,52.28927724594061,-8.965035094784419,-8.393450623339966,2106.5,4.215126353560728,10.277679434162117,7.962693407057933,-42.43196396095171,4.156649164514713,12.953993955971312,53.0,2.6364201707257937,-7.479543061092134,-46.0,-8.674121957477649,14.88980535687003,52.354589371607055,-9.33468084917603,-7.9703995416511075
52,1536.0,3.376857575727715,10.69643076097342,8.352956041288545,-42.08718690328489,5.052023012157938,13.046148028497177,52.0,2.218259593337475,-7.9322379715320945,-45.0,-8.385365372257684,14.726582686992005,-45.4640444790126,-5.644407748815483,4.693191987208632,51.17154353610722,-9.811303370007948,-7.672290979946361,2106.0,3.981915540040227,10.282760425456154,7.945243831302573,-41.64683225588529,3.5897022366457976,12.796530461298275,52.0,2.7202162055710772,-7.091280589701039,-45.0,-9.264307361832333,14.52171909608633,-45.62874779592552,-6.693058188810356,4.851286629995702,51.33624685302014,-8.762652930013076,-7.830385622733431,2682.0,5.201814708786997,10.083898985711887,7.256336823556987,-40.40085947198681,3.43029699544731,12.764388972903593,52.0,2.611573585549557,-7.635240907018829,-45.0,-8.797798596555072,14.836478438620961,-45.60267418077381,-6.653601990264576,5.5080521493466055,51.310173237868426,-8.802109128558856,-8.487151142084334,2108.0,4.18686260818498,10.35436339071382,7.851512232049369,-41.37829287705233,4.024007414750349,12.86902248756635,52.0,2.516683128152703,-7.552919822750655,-45.0,-8.815823776881697,14.69492674056643,51.27265454233193,-9.12535514285996,-7.9966092482547095
51,1537.0,3.282325494409254,10.776872616244813,8.18540086638841,-41.337157098697084,4.946842186714657,12.965775724901903,51.0,2.128488212392476,-8.04811060641435,-44.0,-8.454932822857987,14.625990116230794,-44.61948259310634,-5.830030429530155,4.780374858513493,50.32698165020096,-9.625680689293276,-7.759473851251222,2107.5,4.005930116888672,10.315064560093363,7.917318208070269,-40.63822928574763,3.497959305740501,12.660939775033608,51.0,2.5254021398353395,-7.0603805255827865,-44.0,-9.387194839182936,14.207255717645364,-44.6441594026363,-6.817105254352862,4.743621566963339,50.35165845973091,-8.63860586447057,-7.7227205597010675,2683.5,5.228385867169093,10.153847249058035,7.167876874921509,-39.39201508761701,3.303570465835322,12.678151767395839,51.0,2.5148223730066146,-7.682855157658058,-44.0,-8.946454857546122,14.653324672757021,-44.620400954786106,-6.8502767832227125,5.51027489247433,50.32790001188072,-8.60543433560072,-8.489373885212059,2109.3333333333335,4.172213826155673,10.415261475132072,7.756865316460062,-40.45580049068724,3.9161239860968267,12.768289089110448,51.0,2.3895709084114767,-7.597115429885065,-44.0,-8.929527506529015,14.495523502211059,50.33551337393754,-8.956573629788188,-7.990522765388117
50,1538.0,3.178781499245719,10.851442909224557,7.987102089601304,-40.594302166676776,4.851356418294373,12.875734961045593,50.0,2.021840914248777,-8.191224282392088,-43.0,-8.49192024709881,14.535335293974223,-43.77308366592249,-6.000086490930184,4.888632871444289,49.48058272301711,-9.455624627893247,-7.8677318641820175,2109.0,4.026114392657903,10.349992005185168,7.866035371611832,-39.63198296404969,3.40177878060739,12.519198420857347,50.0,2.33542694474135,-7.041494539309539,-43.0,-9.498421258458372,13.90482212034738,-43.65809735670759,-6.948213224577778,4.6531630492455145,49.36559641380221,-8.507497894245654,-7.632262041983243,2685.0,5.260804006109285,10.21614677774006,7.065482355719655,-38.377878268863654,3.1915613312343707,12.495058781935839,50.0,2.3387647475789493,-7.676054574548923,-43.0,-9.06554211998275,14.378228067712307,-43.638682274972936,-7.0245854465056885,5.429576426216184,49.34618133206756,-8.431125672317744,-8.408675418953912,2110.6666666666665,4.1552332993376355,10.472527230716594,7.639539938977598,-39.534721133196705,3.8148988433787117,12.62999738794626,50.0,2.2320108688563587,-7.636257798750184,-43.0,-9.018627875179979,14.27279516067797,49.39745348962896,-8.798082731485549,-7.969556441706391
49,1539.0,3.077984299168285,10.917362204647139,7.772231732933277,-39.86094518966099,4.756767637188177,12.796175444854242,49.0,1.9183997169742106,-8.355681251960416,-42.0,-8.51303773196235,14.466629769670023,-42.938929488829274,-6.160594567458962,5.023943711920965,48.6464285459239,-9.295116551364469,-8.003042704658693,2110.5,4.059790397013465,10.399573249473097,7.757242646018908,-38.626632215963525,3.3040675665383112,12.379054994592122,49.0,2.1693901163296125,-7.075163756595327,-42.0,-9.581338492346086,13.660288159717489,-42.68642261297699,-7.095505682934785,4.621812348573214,48.393921670071606,-8.360205435888647,-7.600911341310943,2686.5,5.287680748134733,10.260272007941087,6.937571794978918,-37.35568177640184,3.0784111600229753,12.339784465803906,49.0,2.1670527677377347,-7.7113154104433965,-42.0,-9.156195203882488,14.135261100227211,-42.64336252453657,-7.181860847918111,5.402212670824987,48.350861581631186,-8.27385027090532,-8.381311663562716,2112.0,4.141818481438828,10.525735820687107,7.489015391310367,-38.61441972734212,3.713082121249821,12.505004968416756,49.0,2.0849475336805194,-7.714053472999713,-42.0,-9.083523809396974,14.087393009871574,48.46373726587556,-8.643057419386146,-7.995088569844118
48,1540.5,2.949480088304174,11.007182902845475,7.509286543291971,-38.78804369673832,4.6148834238962255,12.689461593326822,48.0,1.778427678751716,-8.544324084242557,-41.0,-8.581471349607401,14.341110069969435,-41.73752378504249,-6.3922994789492495,5.180175050034851,47.445022842137114,-9.063411639874182,-8.15927404277258,2112.0,4.089202773451025,10.445918907195747,7.631951866318792,-37.62139053598484,3.1898307936099504,12.274658301406387,48.0,2.038248257026165,-7.1400662173587754,-41.0,-9.667756673433336,13.46178223546851,-41.710593309435865,-7.256088113585797,4.642706435087595,47.41809236653049,-8.199623005237635,-7.621805427825324,2688.0,5.313039555116788,10.304733862542482,6.810314901315022,-36.3321358446303,2.957626634557944,12.235553298878466,48.0,2.0376915137157923,-7.7787249259291436,-41.0,-9.255843178768963,13.943586906367672,-41.64517539974709,-7.347107227984539,5.425238397563445,47.35267445684171,-8.108603890838893,-8.404337390301173,2113.5,4.117240805623996,10.585945224194568,7.317184436975261,-37.58052335911782,3.5874469506880398,12.399891064537224,48.0,1.951455816497891,-7.8210384091768255,-41.0,-9.1683570672699,13.91549307060187,47.405263221836435,-8.457212845316903,-8.061805620299692
47,1542.0,2.851931993005384,11.109061977772212,7.3346166702082725,-37.746499517091706,4.483071857740403,12.579464283765457,47.0,1.6587805620707865,-8.64085403339322,-40.0,-8.70852244322111,14.169365231285944,-40.59843151009709,-6.625990120031809,5.244847613557185,46.30593056719171,-8.829720998791622,-8.223946606294913,2113.5,4.110583712079427,10.483859683306445,7.465002656693503,-36.613907292044374,3.0470026601758122,12.18734534209973,47.0,1.9334466156818904,-7.240051294331126,-40.0,-9.750435832086062,13.306524612664301,-40.724491004123806,-7.4368570231306315,4.722342685406227,46.43199006121842,-8.0188540956928,-7.701441678143956,2689.5,5.344786797568794,10.347149786186964,6.675425297339361,-35.31571140805916,2.8403200015230667,12.101532225166162,47.0,1.8921095337158427,-7.827346610229618,-40.0,-9.345879192719675,13.73093749172787,-40.66049820562795,-7.506829784663898,5.426106927826801,46.367997262722575,-7.948881334159534,-8.40520592056453,2115.0,4.102434167551202,10.646690482421873,7.158348208080379,-36.558706072398415,3.4567981731464275,12.289447283677115,47.0,1.828112237156173,-7.902750645984654,-40.0,-9.26827915600895,13.735609111892705,46.36863929704424,-8.265818809547985,-8.110198068334467
46,1543.0,2.8006968624739654,11.19911929475725,7.252002523739612,-37.0767604810932,4.397246029422631,12.49302075674906,46.0,1.6023816961493527,-8.658159560060058,-39.0,-8.830184236689208,14.038642806761096,-39.877457343567166,-6.801873265334618,5.241018233009448,45.58495640066178,-8.653837853488813,-8.220117225747178,2115.0,4.1284893785295065,10.544733404584054,7.25052053442218,-35.60125292020925,2.885438338468701,12.083785579105596,46.0,1.8574789252991302,-7.363358611589266,-39.0,-9.840841213902127,13.187089182373299,-39.729742298738756,-7.659295066115353,4.833265044683416,45.43724135583338,-7.796416052708079,-7.812364037421145,2691.0,5.371643079782247,10.383008473686855,6.56326597936085,-34.30998274108323,2.7257247706968033,11.9454154389826,46.0,1.7296608812317285,-7.833099369254322,-39.0,-9.443200960654448,13.476595716130195,-39.68162582086548,-7.657283702990052,5.3821494596217505,45.3891248779601,-7.79842741583338,-8.36124845235948,2116.3333333333335,4.100276440261907,10.70895372434272,7.021929679174214,-35.662665380795225,3.3361363795293784,12.174073924945752,46.0,1.7298405008934037,-7.951539180301215,-39.0,-9.371408803748595,13.567442568421532,45.47044087815175,-8.08289377401009,-8.131243238509267
45,1544.5,2.744451743316497,11.306809647894038,7.12050837526845,-36.09852564092438,4.280918428523039,12.347887611316374,45.0,1.4870633592161884,-8.677944206890686,-38.5,-8.97489688877755,13.8257172618545,-38.84297738424088,-7.025891219371,5.227379236047923,44.5504764413355,-8.429819899452433,-8.206478228785652,2116.5,4.146574511043324,10.628294551124814,7.079751372985881,-34.57298907142647,2.709557363562661,11.967169912000195,45.0,1.8095451887465845,-7.42469229366294,-38.0,-9.99405669729203,13.033360353523122,-38.71956358246979,-7.918737187562154,4.8874185390143134,44.42706263956441,-7.536973931261278,-7.866517531752042,2692.5,5.408534746612787,10.451900457293586,6.500752357446238,-33.319850213388946,2.60753027568155,11.821724530867186,45.0,1.632185148095342,-7.809962734164722,-38.5,-9.600179181363806,13.242183969538733,-38.72838496000173,-7.844370181612037,5.320972173420949,44.43588401709635,-7.611340937211395,-8.300071166158679,2117.8333333333335,4.09985366699087,10.795668218770814,6.9003373685668565,-34.66378830857993,3.199335355922417,12.045594018061252,45.0,1.6429312320193716,-7.970866411572783,-38.333333333333336,-9.52304425581113,13.36708719497212,44.47114103266542,-7.859378255975035,-8.124355642232125
44,1546.0,2.706571206325117,11.397266331517326,6.975408016432959,-35.1402640042535,4.171550214987436,12.22706191779572,44.0,1.3765273814903818,-8.728949337164364,-37.0,-9.091544662847461,13.645849510924423,-37.84683521057862,-7.22571611652989,5.251653901362761,43.55433426767324,-8.229995002293542,-8.23075289410049,2118.0,4.176143730825058,10.713158471937918,6.948664328034121,-33.53382333119257,2.52054824342103,11.837141797558226,44.0,1.7705501714838316,-7.426334983729763,-37.0,-10.187788844095557,12.83609312698675,-37.70996706201763,-8.192610228516887,4.888477469524106,43.41746611911225,-7.263100890306545,-7.867576462261835,2694.5,5.455822942049609,10.535962291922555,6.452014079345265,-32.01049489352893,2.4415773356092445,11.717613855168924,44.0,1.5443294322381105,-7.786432386386777,-37.0,-9.831801803077688,12.958177121483365,-37.46631783557854,-8.09438495631331,5.265599775823659,43.173816892673166,-7.361326162510122,-8.244698768561388,2119.5,4.112845959733261,10.882129031792601,6.792028807937449,-33.56152740965833,3.0445585980059033,11.927272523507625,44.0,1.563802328404108,-7.9805722357603015,-37.0,-9.703711770006903,13.146706586464846,43.38187242648622,-7.618140685036736,-8.114342708307904
43,1547.5,2.6992432247276126,11.487181860874955,6.821928866687019,-34.20225452231088,4.058008702234961,12.145178414537577,43.0,1.306593570810417,-8.812585945571886,-36.5,-9.20789641472157,13.523454644854429,-36.90149774703849,-7.429173158639994,5.323249547850558,42.60899680413311,-8.026537960183438,-8.302348540588287,2119.5,4.198116928069586,10.804836372762416,6.877494930475099,-32.48702002366093,2.340591790347931,11.663709786887164,43.0,1.7103394171754447,-7.336726575444561,-36.0,-10.415089935242845,12.546778406853166,-36.68513695173053,-8.464244582414487,4.786214856412065,42.39263600882514,-6.991466536408945,-7.765313849149794,2696.0,5.484957087264202,10.597683585796483,6.430113503660831,-31.00516534146605,2.295944372636333,11.651728937792173,43.0,1.499101156904386,-7.753496250713409,-36.0,-10.033578794669399,12.736660779848068,-36.49012242873025,-8.30173921316015,5.221615434131342,42.19762148582487,-7.153971905663282,-8.200714426869071,2121.0,4.1274390800204666,10.963233939811284,6.709845766940983,-32.56481329581262,2.8981816217397416,11.820205713072305,43.0,1.5053447149634158,-7.967602923909953,-36.166666666666664,-9.885521714877937,12.935631277185221,42.39975143292771,-7.390658800751889,-8.08945893886905
42,1549.5,2.712083957806879,11.583612451948575,6.636901352895103,-32.959462331877226,3.9159583760524894,12.076416523036317,42.0,1.2163355059744756,-8.93880499873229,-35.0,-9.348437363082574,13.378155818575536,-35.6715462896841,-7.6676540758960865,5.439515170141213,41.379045346778724,-7.7880570429273455,-8.418614162878942,2121.0,4.209618044981187,10.875776709547884,6.833419724487186,-31.43178265763674,2.191479809533517,11.519813713782762,42.0,1.623717485840647,-7.261771973175717,-35.0,-10.61055544092669,12.246724587185632,-35.64140070261793,-8.684296900014367,4.686393989295576,41.34889975971255,-6.771414218809065,-7.665492982033305,2697.5,5.504641635424246,10.661338552672007,6.437890746423313,-30.087932082390168,2.125945548019881,11.571943776791382,42.0,1.4865359238347295,-7.65849319227181,-35.0,-10.27517805263332,12.49292730745423,-35.59257371781442,-8.535393004652127,5.13405303036807,41.30007277490903,-6.920318114171305,-8.113152023105798,2122.6666666666665,4.142114546070771,11.04024257138949,6.6360706079352,-31.493059023968044,2.744461244535296,11.722724671203487,42.0,1.4421963052166173,-7.953023388059939,-35.0,-10.078056952214196,12.705935904405132,41.34267262713343,-7.159929791969238,-8.065753056006015
41,1551.0,2.7383888312213904,11.656348157018272,6.562502367536802,-32.03402870299305,3.810457148964935,12.04965219404338,41.0,1.1691081472361589,-8.98861950596915,-34.0,-9.490635314589095,13.246103678771558,-34.77241753421444,-7.845891008053337,5.487149826506578,40.47991659130906,-7.609820110770095,-8.466248819244306,2122.5,4.219082580889332,10.931244920711341,6.819824573554502,-30.373037101714402,2.063239683131253,11.408796926762239,41.0,1.5276169721088495,-7.193877636432774,-34.0,-10.787781231758784,11.941958665817976,-34.59211968260374,-8.868005237580089,4.588972353207737,40.29961873969835,-6.587705881243344,-7.568071345945466,2699.0,5.517551586374424,10.743525204614473,6.425866314425462,-29.155127405401323,1.9817048905635282,11.51094784477994,41.0,1.4802748621827,-7.616906930948501,-34.0,-10.493517250639435,12.288242177199594,-34.67267899177575,-8.761820314050945,5.085081530354478,40.38017804887036,-6.6938908047724865,-8.064180523092208,2124.1666666666665,4.158340999495048,11.110372760781361,6.602731085172255,-30.52073107003626,2.6184672408865723,11.656465655195186,41.0,1.3923333271759029,-7.933134691116808,-34.0,-10.257311265662437,12.492101507263042,40.38657112662593,-6.963805598928642,-8.03283356276066
40,1552.5,2.7907762904988704,11.72626585609466,6.562217565260011,-31.116843541731164,3.6981726707316653,12.044351477981255,40.0,1.1450459274869296,-8.976900276482835,-33.5,-9.677197779469738,13.078081419030967,-33.90761983223003,-8.028093185362994,5.4821339127212445,39.61511888932465,-7.427617933460438,-8.461232905458974,2124.0,4.229247036040663,10.978914845658649,6.8369721396910625,-29.320513994782566,1.9585687792844368,11.323006587984668,40.0,1.4224751830488884,-7.127498761596328,-33.0,-10.949270717680708,11.63183913351737,-33.54976103082323,-9.020346066374211,4.486034448293606,39.25726008791784,-6.435365052449221,-7.465133441031335,2700.5,5.540957954928489,10.814225204777504,6.35776633703324,-28.2258026147545,1.8455758893330387,11.427611968620829,40.0,1.4502638998839812,-7.6142492435973645,-33.5,-10.661867520739523,12.103173313414661,-33.76676056968299,-8.968649315444466,5.069845631587588,39.4742596267776,-6.487061803378967,-8.048944624325317,2125.6666666666665,4.186993760489341,11.173135302176936,6.585652013994771,-29.55438671708941,2.5007724464497136,11.598323344862251,40.0,1.3392616701399331,-7.906216093892176,-33.333333333333336,-10.429445339296658,12.271031288654333,39.44887953467336,-6.783348263096209,-7.991770323605209
39,1554.5,2.88265034374541,11.853494345593493,6.623795942823641,-29.90458003020631,3.545029933891077,12.02396428392591,39.0,1.1510497081631632,-8.88586369741917,-32.0,-9.987649404493485,12.810193151864446,-32.78723037395173,-8.308464411702417,5.400168341102271,38.494729431046345,-7.147246707121015,-8.37926733384,2125.5,4.250426214980747,11.037741136538209,6.880074359613394,-28.304510381230866,1.8471742271241496,11.3116487632131,39.0,1.3837459745995675,-7.093464139074999,-32.0,-11.136193286300903,11.388096237280195,-32.55493659621162,-9.19056690941406,4.431574403599706,38.262435653306234,-6.265144209409373,-7.410673396337435,2702.5,5.587107190119735,10.901369999573202,6.239483904276371,-27.00386998195109,1.6517463396283256,11.293232287179162,39.0,1.41290336603363,-7.60755335475625,-32.0,-10.877555986967643,11.858696369416371,-32.59097717207082,-9.249623659944875,5.053748382902791,38.298476229165445,-6.206087458878557,-8.03284737564052,2127.5,4.240061249615297,11.264201827234968,6.581118068904469,-28.404320131129424,2.3479835002145175,11.542948444772724,39.0,1.3158996829321203,-7.862293730416806,-32.0,-10.667132892587345,12.01899525285367,38.35188043783934,-6.5394927918029815,-7.940929368605985
38,1556.5,2.967656325560965,11.980610422066038,6.656441414010849,-28.712923928923253,3.387240107535255,11.95146529527872,38.0,1.1409894466688586,-8.773658217317337,-31.0,-10.283233586120339,12.512762523898772,-31.680580254484216,-8.593370314530784,5.295023881267872,37.388079311578835,-6.862340804292649,-8.2741228740056,2127.0,4.280296799865523,11.111391525570847,6.885633037969775,-27.331779807950447,1.7300125545230203,11.349621826333289,38.0,1.3992695243965212,-7.135572618916326,-31.0,-11.318644512753163,11.24377337925279,-31.612076607815972,-9.381378971047827,4.463988788363514,37.31957566491059,-6.074332147775605,-7.443087781101243,2704.5,5.6346087864011425,10.976950527268098,6.131861582202399,-25.813258184201707,1.477336002700543,11.137536409647687,38.0,1.3500270500879443,-7.577015937744278,-31.0,-11.06996740466343,11.584029742491925,-31.447866970602853,-9.499614524567555,5.005674827445288,37.15536602769747,-5.956096594255877,-7.984773820183017,2129.3333333333335,4.294187303942543,11.356317491634995,6.557978678061008,-27.285987307025135,2.1981962215862727,11.479541177086565,38.0,1.2967620070511081,-7.828748924659313,-31.0,-10.890615167845644,11.780188548547828,37.2876736680623,-6.29758984877471,-7.900661491763287
37,1558.0,3.030204874075629,12.038768525856922,6.570519488824973,-27.836105962040403,3.254484475312342,11.851560648655912,37.0,1.09386177069665,-8.748148797081917,-30.0,-10.42930397697273,12.322498031976137,-30.866310836116032,-8.78428405054458,5.281041159830939,36.57380989321065,-6.671427068278852,-8.260140152568667,2128.5,4.319404607551351,11.176403164895017,6.744273273970332,-26.409649720655548,1.6051170889547712,11.411674478877778,37.0,1.435253562640118,-7.339341276373859,-30.0,-11.425565940151904,11.260253475203557,-30.7290543282069,-9.571286075940247,4.667401204907446,36.43655338530152,-5.884425042883185,-7.6465001976451745,2706.5,5.677412382910035,11.033553641880003,6.015296301774446,-24.669926255359343,1.3175067553220496,10.99833255975284,37.0,1.2783958998541571,-7.572317721801527,-30.0,-11.226991884872987,11.332910887308135,-30.347338638269377,-9.716046886557955,4.983036257978393,36.054837695364,-5.739664232265478,-7.962135250716122,2131.0,4.342340621512339,11.41624177754398,6.4433630215232505,-26.305227312685094,2.059036106529721,11.420522562428843,37.0,1.2691704110636417,-7.8866025984191,-30.0,-11.02728726733254,11.638554131495942,36.355066991292055,-6.098505447809171,-7.956258533643322
36,1559.5,3.0991541105026004,12.119981079597336,6.4910706928497195,-26.97042849894264,3.1197160903777386,11.719715518816098,36.0,1.0640147598472396,-8.685829153280508,-29.5,-10.600602376663502,12.109752788567612,-30.069582609445234,-9.000264989219598,5.228644825966381,35.77708166653986,-6.455446129603835,-8.20774381870411,2130.5,4.39143324373798,11.266383427031732,6.5777566365159545,-25.23439463119871,1.4298475978136032,11.426769174818661,36.0,1.4759306341633076,-7.520099297661018,-29.0,-11.593010989959772,11.21419339771487,-29.625827874936693,-9.836535829218128,4.8490125383027065,35.33332693203131,-5.6191752896053035,-7.8281115310404354,2708.5,5.739417481222093,11.083704858623317,5.884140753146404,-23.58305090836906,1.1753284206974661,10.893543552072327,36.0,1.2200996167452294,-7.615598229424718,-29.0,-11.353746301872878,11.14291659116007,-29.322468389591155,-9.908376437925853,5.0094027989259216,35.029967446685774,-5.54733468089758,-7.9885017916636505,2132.8333333333335,4.410001611820891,11.490023121750795,6.317656027504026,-25.26262467950347,1.9082973696296026,11.346676081902364,36.0,1.2533483369185923,-7.940508893455416,-29.166666666666668,-11.182453222832052,11.488954259147519,35.38012534841898,-5.8739853667022395,-8.008119047136065
