Degrees_x,timestamp,Sensor1_x,Sensor1_y,Sensor1_z,Sensor2_x,Sensor2_y,Sensor2_z,Diff_x,Diff_y,Diff_z,Diff_inv_x,Diff_inv_y,Diff_inv_z,minus_Sensor1_x_plus_Sensor2_x,minus_Sensor1_y_plus_Sensor2_y,minus_Sensor1_z_plus_Sensor2_z,minus_Sensor2_x_plus_Sensor1_x,minus_Sensor2_y_plus_Sensor1_y,minus_Sensor2_z_plus_Sensor1_z,timestamp_2,Sensor1_x_2,Sensor1_y_2,Sensor1_z_2,Sensor2_x_2,Sensor2_y_2,Sensor2_z_2,Diff_x_2,Diff_y_2,Diff_z_2,Diff_inv_x_2,Diff_inv_y_2,Diff_inv_z_2,minus_Sensor1_x_plus_Sensor2_x_2,minus_Sensor1_y_plus_Sensor2_y_2,minus_Sensor1_z_plus_Sensor2_z_2,minus_Sensor2_x_plus_Sensor1_x_2,minus_Sensor2_y_plus_Sensor1_y_2,minus_Sensor2_z_plus_Sensor1_z_2,timestamp_3,Sensor1_x_3,Sensor1_y_3,Sensor1_z_3,Sensor2_x_3,Sensor2_y_3,Sensor2_z_3,Diff_x_3,Diff_y_3,Diff_z_3,Diff_inv_x_3,Diff_inv_y_3,Diff_inv_z_3,minus_Sensor1_x_plus_Sensor2_x_3,minus_Sensor1_y_plus_Sensor2_y_3,minus_Sensor1_z_plus_Sensor2_z_3,minus_Sensor2_x_plus_Sensor1_x_3,minus_Sensor2_y_plus_Sensor1_y_3,minus_Sensor2_z_plus_Sensor1_z_3,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg,minus_Sensor2_x_plus_Sensor1_x_avg,minus_Sensor2_y_plus_Sensor1_y_avg,minus_Sensor2_z_plus_Sensor1_z_avg
11,791.5,-16.170192742628952,15.893537932911922,-2.4167068237197835,-22.253189246171367,0.8753034516005586,-0.7458646820504164,11.0,0.14209460750498693,-7.214546056116177,-7.0,-14.648727992548903,3.4577964635486222,-6.0829965035424145,-15.018234481311364,1.6708421416693668,11.836728161651251,0.5750648855083318,-6.7362055733783075,1329.5,-17.253408616142554,16.426810112237447,-5.5857338781942545,-22.437733898899154,1.5176754562747918,-4.620734213044979,11.0,-0.348836733451543,-6.444475670746511,-6.75,-14.247964745199024,2.6318214449913393,-5.184325282756598,-14.909134655962653,0.9649996651492756,10.938056940865435,0.465965060159621,-6.030363096858216,1844.5,-18.391034591499547,16.35446954940158,-6.900932878429944,-24.330837296251516,2.0445081121849586,-1.7518427009253834,11.0,-0.6669193632305213,-10.791801213719175,-8.0,-13.382339729625752,7.0243748431051145,-5.939802704751967,-14.30996143721662,5.149090177504561,11.693534362860804,-0.1332081585864131,-10.214453609213502,1321.8333333333333,-17.271545316757017,16.22493919818365,-4.967791193447994,-23.00725348044068,1.479162340020103,-2.3728138653402593,11.0,-0.2912204963923591,-8.150274313527289,-7.25,-14.093010822457893,4.371330917215025,11.489439821792496,0.3026072623605132,-7.660340759816674
12,793.5,-15.999311180561234,15.72912363504893,-2.016778776089411,-23.367583291276148,0.8880518113070444,-0.46331900926556585,12.0,-0.012351954122926223,-7.1289009712554545,-8.0,-14.432370988003754,3.6605486304639214,-7.368272110714914,-14.841071823741885,1.5534597668238455,13.12200376882375,0.3979022279388529,-6.618823198532786,1333.0,-17.210969407516846,16.273892077817624,-5.518782926769572,-23.63264617612721,1.5289865821624449,-4.42188282734481,12.0,-0.5815576880414225,-6.631499015938611,-8.0,-13.935620201177462,3.0827107466351364,-6.421676768610364,-14.74490549565518,1.0969000994247635,12.175408426719201,0.30173589985214555,-6.1622635311337035,1847.0,-18.440605008201377,16.227631767935467,-7.054043899072148,-25.220499548083747,2.083156066822475,-1.8896533954859258,12.0,-0.871412341781142,-10.843719303460004,-8.666666666666666,-13.066802068488952,7.247302868675358,-6.77989453988237,-14.144475701112993,5.1643905035862225,12.533626197991206,-0.29869389469004065,-10.229753935295163,1324.5,-17.216961865426484,16.076882493600674,-4.863201867310377,-24.0735763384957,1.5000648200973214,-2.2582850773654335,12.0,-0.48844066131516356,-8.201373096884689,-8.222222222222221,-13.811597752556724,4.6635207485914725,12.610346131178053,0.13364807770031925,-7.670280221653884
13,795.0,-15.887842802085213,15.649463413276067,-1.66634120466794,-24.240301875445798,0.9415070004225783,-0.2630869568495234,13.0,-0.12175565527857657,-7.008189030829077,-9.0,-14.282426082013734,3.7569617437549576,-8.352459073360585,-14.707956412853488,1.4032542478184167,14.106190731469422,0.2647868170504548,-6.468617679527357,1336.5,-17.36977390334865,16.230957614676935,-5.479661581762469,-24.738776619606227,1.5695272166970753,-4.402608776265909,13.0,-0.7305405232866633,-6.655392511388194,-9.0,-13.733811935918125,3.311325333542689,-7.369002716257579,-14.66143039797986,1.0770528054965605,13.122734374366416,0.21826080217682664,-6.1424162372055005,1850.0,-18.556364159323817,16.129518997151752,-7.07562265376762,-26.319272806847817,2.1290815725824266,-2.1229143510363,13.0,-1.075412492313765,-10.67594709233749,-9.666666666666666,-12.763877399621242,7.2768418571917195,-7.762908647524,-14.000437424569327,4.952708302731319,13.516640305632839,-0.4427321712337058,-10.018071734440259,1327.1666666666667,-17.27132695491923,16.003313341701585,-4.740541813399343,-25.099450433966613,1.5467052632340266,-2.262870028050578,13.0,-0.6425695569596682,-8.113176211518253,-9.222222222222221,-13.593371805851033,4.781709644829789,13.581855137156225,0.013438482664525223,-7.543035217057706
14,796.5,-15.812881178588029,15.61367927690273,-1.2707997207302526,-25.172909890410118,1.0216258100310076,-0.02085424399152023,14.0,-0.19871288910121265,-6.890875162777328,-10.0,-14.163701833210933,3.8612705631067703,-9.360028711822087,-14.592053466871722,1.2499454767387324,15.113760369930924,0.14888387106868972,-6.315308908447673,1340.0,-17.611174714814112,16.233886680090468,-5.246877856055375,-25.94562136333357,1.6720343064757046,-4.360393822239138,14.0,-0.8904181876865535,-6.521324451396903,-10.0,-13.543540688724542,3.3736222049901365,-8.334446648519455,-14.561852373614764,0.8864840338162372,14.088178306628294,0.1186827778117312,-5.951847465525177,1853.0,-18.655909064380918,16.013918549291486,-7.046139361196694,-27.55192039455792,2.1841501974697137,-2.246662107218168,14.0,-1.3001735740598086,-10.58033662539411,-10.666666666666666,-12.41450569547748,7.392338768068119,-8.896011330177005,-13.829768351821771,4.799477253978526,14.649742988285842,-0.6134012439812603,-9.864840685687465,1329.8333333333333,-17.35998831926102,15.95382816876156,-4.5212723126607735,-26.2234838827672,1.625936771325475,-2.209303391149609,14.0,-0.7964348836158582,-7.997512079856114,-10.222222222222221,-13.373916072470985,4.875743845388342,14.61722722161502,-0.11527819836694646,-7.377332353220105
15,798.0,-15.737966816478725,15.556335059432644,-0.8887014929524398,-26.144484622817743,1.1252702931908003,0.21898433032532374,15.0,-0.31272678468705095,-6.790636808992013,-11.0,-14.003072262025778,3.9827328440724434,-10.406517806339018,-14.431064766241844,1.1076858232777635,16.160249464447855,-0.012104829561188524,-6.1730492549867035,1343.0,-17.650132801546967,16.134269956966378,-5.067240220329933,-27.143716480581492,1.7489201340127452,-4.117664124565253,15.0,-1.101719250015039,-6.653390871903152,-11.0,-13.245293974742836,3.721496249425458,-9.493583679034527,-14.385349822953634,0.9495760957646805,15.247315337143364,-0.05781977284939958,-6.014939527473621,1855.5,-18.692711253202425,15.830195998070021,-7.134599820280274,-28.66895296535285,2.22163747330773,-2.3023102440186287,15.0,-1.5653119278748555,-10.670045293942524,-12.0,-11.997643731892232,7.659286492658803,-9.97624171215043,-13.60855852476229,4.832289576261645,15.729973370259266,-0.8346110710407428,-9.897653007970586,1332.1666666666667,-17.36027029040937,15.840267004823014,-4.363513844520882,-27.319051356250696,1.6986093001704254,-2.0669966794195194,15.0,-0.9932526541923151,-8.038024324945896,-11.333333333333334,-13.082003322886948,5.121171862052235,15.712512723950162,-0.30151189115044363,-7.3618805968103045
16,799.5,-15.643711217348283,15.419057490791793,-0.5070231921642046,-27.11141799142525,1.231542664590434,0.43892459464584377,16.0,-0.502612621019245,-6.673233347448683,-12.0,-13.770355707841688,4.070973252029036,-11.467706774076962,-14.187514826201358,0.9459477868100483,17.2214384321858,-0.25565476960167377,-6.011311218518989,1345.5,-17.654249373326635,16.02197624612352,-5.0599427618084185,-28.16724845501924,1.8061874459419216,-3.876884850411816,16.0,-1.2884986518133177,-6.947951761228881,-12.0,-12.939258192980024,4.1967104656491045,-10.512999081692607,-14.215788800181597,1.183057911396602,16.266730739801446,-0.22738079562143554,-6.248421343105542,1857.5,-18.75954469353065,15.640810724156454,-7.368568729483279,-29.602273363132205,2.256167778128665,-2.3556698553904365,16.0,-1.8267024092753275,-10.899307583151078,-12.5,-11.577520356256228,8.009155200273305,-10.842728669601552,-13.384642946027789,5.012898874092842,16.59646032771039,-1.0585266497752448,-10.078262305801783,1334.1666666666667,-17.352501761401857,15.69394815369059,-4.311844894485301,-28.29364660319223,1.7646326295536736,-1.9312100370521363,16.0,-1.2059378940359633,-8.173497563942881,-12.166666666666666,-12.762378085692646,5.425612972650481,16.694876499899213,-0.5138540716661181,-7.445998289142104
17,801.0,-15.528389063110986,15.29117133654518,-0.08986856559189167,-28.04939648681443,1.3272789422993798,0.6847414032867175,17.0,-0.6595825317978417,-6.545498983673173,-13.0,-13.5739123928481,4.147102653869399,-12.521007423703445,-13.9638923942458,0.7746099688786092,18.27473908181228,-0.47927720155723286,-5.839973400587549,1348.5,-17.790306588003478,15.951328974210037,-5.184889396677031,-29.32671707625311,1.8640805028615495,-3.753739483307427,17.0,-1.4501719618954056,-7.25752678557356,-13.25,-12.638879054054588,4.689682031207521,-11.536410488249633,-14.087248471348488,1.431149913369604,17.29014214635847,-0.3559211244545448,-6.496513345078544,1860.0,-18.91007707157685,15.489003728278442,-7.6932492505580825,-30.786672729061348,2.3086715524084824,-2.4700271532415092,17.0,-2.0874572485755993,-11.171943391386668,-13.666666666666666,-11.114055585492594,8.424764948441004,-11.876595657484494,-13.180332175869959,5.223222097316573,17.63032731559333,-1.2628374199330732,-10.288585529025513,1336.5,-17.40959090756377,15.57716801301122,-4.322669070942335,-29.387595430709627,1.8333436658564706,-1.8463417444207397,17.0,-1.3990705807562822,-8.324989720211134,-13.305555555555555,-12.44228234413176,5.753849877839308,17.731736181254693,-0.6993452486482837,-7.541690758230534
18,802.5,-15.454288012078617,15.184828857681953,0.20155285352842572,-28.926192315239405,1.4005834143948301,0.9213470318072919,18.0,-0.7669459210749157,-6.527875254775395,-14.0,-13.407901616125368,4.315977819509806,-13.471904303160784,-13.784245443287123,0.7197941782788662,19.22563596126962,-0.6589241525159091,-5.785157609987806,1352.0,-18.025769380537792,15.904139742721052,-5.210277238415885,-30.68885391583339,1.9248153729096646,-3.856258885489774,18.0,-1.6440604176950686,-7.249234154798511,-14.333333333333334,-12.359320705702544,4.883434810781103,-12.663084535295598,-13.979324369811387,1.3540183529261114,18.416816193404433,-0.4638452259916465,-6.4193817846350525,1862.5,-19.071155535567186,15.448498933026176,-7.894779460062279,-31.941143582991383,2.354621969195692,-2.5947392456305085,18.0,-2.233998027158724,-11.309832611600667,-15.0,-10.789798107649911,8.716521898306606,-12.869988047424195,-13.093876963830484,5.300040214431769,18.623719705533034,-1.3492926319725491,-10.36540364614071,1339.0,-17.5170709760612,15.512489177809726,-4.3011679483165794,-30.518729938021394,1.8933402521667289,-1.8432170331043303,18.0,-1.5483347886429026,-8.36231400705819,-14.444444444444445,-12.185673476492608,5.971978176199172,18.75539062006903,-0.824020670160035,-7.52331434692119
19,805.0,-15.559914419871069,15.10649472500918,0.41186690450409796,-30.269493316352612,1.472026061207126,1.1479504648675727,19.0,-0.8317874029235739,-6.587022206027075,-15.0,-13.238679198160833,4.6357879694712105,-14.709578896481545,-13.634468663802053,0.7360835603634747,20.463310554590382,-0.8087009320009795,-5.801446992072415,1354.5,-18.1631364373651,15.887748959101867,-5.117846924471454,-31.755276216329584,1.966393123168918,-3.995991924383451,19.0,-1.7883014259870391,-7.075107139953614,-15.0,-12.183744947773185,4.877781863914095,-13.592139778964485,-13.921355835932948,1.121855000088003,19.34587143707332,-0.5218137598700849,-6.187218431796943,1865.0,-19.234624279584253,15.439686188058543,-7.9024872207836205,-33.1377475408896,2.4044583890554496,-2.6154633756091585,19.0,-2.3312241007736447,-11.36338493362014,-15.666666666666666,-10.525947592280211,8.93235005182635,-13.903123261305344,-13.035227799003094,5.287023845174462,19.656854919414183,-1.4079417967999401,-10.352387276883402,1341.5,-17.65255837894014,15.47797662405653,-4.202822413583658,-31.72083902452393,1.947625857810498,-1.8211682783750123,19.0,-1.650437643228086,-8.341838093200275,-15.222222222222221,-11.982790579404742,6.148639961737218,19.82201230369263,-0.9128188295570014,-7.447017566917586
20,807.5,-15.836499674680653,15.039404192280067,0.5745296833223676,-31.557942634797513,1.5031937477232669,1.1166243414709514,20.0,-0.9113440376452688,-6.421840413648473,-16.0,-13.124107171611463,4.687296169593424,-15.721442960116862,-13.5362104445568,0.5420946581485838,21.4751746182257,-0.906959151246232,-5.6074580898575235,1356.5,-18.25042949293565,15.86244721528924,-5.0311855865994755,-32.69300366860533,2.0096754040018756,-4.0473455945342085,20.0,-1.918412613054624,-6.994100226960683,-16.0,-12.007863018795007,4.9420530108649,-14.442574175669677,-13.852771811287363,0.9838399920652678,20.196305833778514,-0.5903977845156696,-6.049203423774208,1867.5,-19.379750420116125,15.367468025057395,-7.817546279630689,-34.420279135479795,2.455843289840195,-2.5055328320079786,20.0,-2.461427119865931,-11.462209161673053,-17.0,-10.202089007141774,9.188907645272923,-15.04052871536367,-12.9116247352172,5.312013447622711,20.794260373472508,-1.5315448605858322,-10.377376879331651,1343.8333333333333,-17.822226529244144,15.423106477542234,-4.091400727635932,-32.890408479627546,1.9895708138551125,-1.812084695023745,20.0,-1.7637279235219412,-8.292716600760736,-16.333333333333332,-11.77801973251608,6.272752275243749,20.821913608492242,-1.0096339321159113,-7.3446794643211275
21,809.5,-16.055122897167493,14.92600601696169,0.6047656885132426,-32.607339119128206,1.4818985106299647,0.89486807927052,21.0,-1.0448267032331104,-6.1825854010397645,-17.0,-12.992194463424092,4.616912222323311,-16.552216221960713,-13.444107506331726,0.29010239075727745,22.30594788006955,-0.9990620894713071,-5.3554658224662175,1359.0,-18.31699329904875,15.744722318783289,-5.066058934859222,-33.93763424498969,2.067511569633976,-3.961483121780367,21.0,-2.1353855763410263,-7.195695512262843,-17.333333333333332,-11.641159958173573,5.310861326330007,-15.620640945940936,-13.677210749149312,1.104575813078855,21.37437260404977,-0.7659588466537196,-6.169939244787795,1869.5,-19.468486640952932,15.264677410115485,-7.775295703577026,-35.49611875074512,2.493085087243062,-2.3191423585532185,21.0,-2.5771421972752266,-11.66806078289622,-18.0,-9.879844589849899,9.515651085501055,-16.027632109792187,-12.771592322872422,5.456153345023807,21.781363767901027,-1.6715772729306106,-10.521516776732748,1346.0,-17.946867612389724,15.311801915286821,-4.078862983307668,-34.013697371621,2.0141650558356674,-1.7952524670210217,21.0,-1.9191181589497877,-8.34878056539961,-17.444444444444443,-11.504399670482522,6.481141544718124,21.820561417340116,-1.145532736351879,-7.348973947995586
22,811.5,-16.23949618723456,14.78361583204611,0.46768148853969677,-33.708368749979314,1.4509816213572184,0.5557004273647399,22.0,-1.2374880390544956,-5.995293193385707,-18.0,-12.784021973584451,4.601568142466289,-17.468872562744757,-13.33263421068889,0.08801893882504308,23.222604220853594,-1.110535385114142,-5.153382370533984,1361.5,-18.33547956137157,15.594574816961485,-5.269361018306756,-35.190653183357384,2.098520789360795,-3.8064376791494814,22.0,-2.3367594580641606,-7.630919855567017,-18.5,-11.202877374295866,5.906992971414363,-16.855173621985813,-13.496054027600689,1.4629233391572747,22.608905280094653,-0.947115568202344,-6.528286770866215,1871.5,-19.580387403076294,15.156941563509957,-7.869791539462435,-36.58282829004884,2.5238223895766208,-2.137508239096361,22.0,-2.685668944087091,-12.003092323794714,-19.0,-9.516738555757767,9.958623449088261,-17.00244088697255,-12.633119173933334,5.732283300366074,22.756172545081384,-1.8100504218696978,-10.797646732075016,1348.1666666666667,-18.051787717227477,15.178377404172517,-4.223823689743164,-35.160616741128514,2.0244416000982115,-1.7960818302937007,22.0,-2.086638813735249,-8.543101790915813,-18.5,-11.167879301212695,6.8223948543229715,22.862560682009875,-1.289233791728728,-7.493105291158405
23,813.5,-16.40757745498787,14.674915211438362,0.1988171296843153,-34.8554550073337,1.4243804058218166,0.16810197732561172,23.0,-1.4257581370277101,-5.89802987854395,-19.0,-12.549545691538071,4.6848085808778155,-18.447877552345833,-13.250534805616546,-0.030715152358703583,24.20160921045467,-1.1926347901864869,-5.034648279350236,1363.5,-18.34661801320543,15.464726788582723,-5.446395600247074,-36.17805037136864,2.105726477922116,-3.6846754532373973,23.0,-2.4852060465998544,-7.985323597345927,-19.5,-10.848823352849893,6.379859086483825,-17.83143235816321,-13.359000310660608,1.761720147009677,23.585164016272046,-1.0841692851424254,-6.827083578718617,1873.5,-19.7218729185834,15.065395318096968,-7.97045373833232,-37.689900425355916,2.5680610406115845,-1.9633359322437052,23.0,-2.786047115399838,-12.34010284860307,-20.0,-9.150452707935198,10.395140781461143,-17.968027506772508,-12.497334277485386,6.007117806088615,23.721759164881348,-1.9458353183176476,-11.072481237797556,1350.1666666666667,-18.158689462258902,15.068345772706017,-4.406010736298359,-36.24113526801942,2.032722641451839,-1.8266364693851636,23.0,-2.2323370996758007,-8.741152108164316,-19.5,-10.849607250774389,7.153269482940928,23.836177463869358,-1.4075464645488533,-7.644737698622137
24,815.5,-16.550362908409554,14.552954194939039,-0.10602273455917588,-36.00634737636404,1.3809021578015932,-0.20945947884815713,24.0,-1.620844246632382,-5.845172750448765,-20.0,-12.292900067174036,4.8068807011701775,-19.455984467954487,-13.172052037137446,-0.10343674428898125,25.20971612606332,-1.271117558665587,-4.961926687419959,1365.5,-18.351829988611993,15.401296628338716,-5.41358235213918,-37.158562621518,2.1171371329610187,-3.5772953498103193,24.0,-2.571200785907094,-8.11621963451103,-20.5,-10.617811424819486,6.651593752318594,-18.80673263290601,-13.284159495377697,1.8362870023288607,24.560464291014846,-1.159010100425335,-6.901650434037801,1875.5,-19.835451460836374,14.974122276422463,-7.986996402153618,-38.82411518253063,2.624567052698217,-1.7655966472347755,24.0,-2.8841576526258743,-12.622574569182827,-20.5,-8.784967825530535,10.77835434255195,-18.98866372169426,-12.349555223724247,6.221399754918842,24.742395379803092,-2.093614372078786,-11.286763186627782,1352.1666666666667,-18.245881452619308,14.976124366566738,-4.502200496283991,-37.32967506013755,2.0408687811536095,-1.8507838252977507,24.0,-2.35873422838845,-8.86132231804754,-20.333333333333332,-10.565226439174687,7.412276265346907,24.83752526562709,-1.5079140103899027,-7.716780102695181
25,817.5,-16.662131975761124,14.431124619533037,-0.2515511983575426,-37.16060649107521,1.3267501953670013,-0.5057184180744861,25.0,-1.790447955492989,-5.7117829711085815,-21.0,-12.087638186085695,4.856420149208322,-20.498474515314083,-13.104374424166036,-0.25416721971694356,26.25220617342292,-1.3387951716369981,-4.811196211991996,1367.5,-18.336045558451538,15.363757881877849,-5.167686544169913,-38.16037345407658,2.147809406618866,-3.485379724807709,25.0,-2.6522507178837946,-8.028037122530709,-21.5,-10.459762064639797,6.719278893318425,-19.824327895625046,-13.215948475258983,1.6823068193622046,25.57805955373388,-1.2272211205440495,-6.7476702510711455,1877.5,-19.90697309428605,14.898627203400459,-7.9332216638576885,-40.01195532665662,2.6923305627042815,-1.5821493952382442,25.0,-2.9748845517922407,-12.829828919704251,-22.0,-8.42519114677841,11.098004370694248,-20.104982232370567,-12.206296640696177,6.351072268619443,25.858713890479407,-2.236872955106855,-11.416435700328384,1354.1666666666667,-18.301716876166235,14.89783656827045,-4.450819802128382,-38.44431175726947,2.0556300548967164,-1.8577491793734797,25.0,-2.4725277417230083,-8.856549671114514,-21.5,-10.3241971325013,7.557901137740331,25.89632653921207,-1.6009630824293009,-7.658434054463842
26,819.0,-16.730203124165744,14.33124058531733,-0.31976967604872486,-38.03908877698376,1.2938834428742567,-0.70700005404009,26.0,-1.9325942528369868,-5.59593293246871,-22.0,-11.925375569539042,4.873677480246615,-21.308885652818017,-13.037357142443073,-0.38723037799136517,27.062617310926854,-1.4058124533599603,-4.678133053717575,1369.5,-18.286514421978104,15.304881851918303,-4.817628724541116,-39.21182720015767,2.1826629781676736,-3.4253457759636516,26.0,-2.7692391941385806,-7.8125364666628805,-22.5,-10.307020967239177,6.665541945151732,-20.92531277817957,-13.12221887375063,1.392282948577465,26.679044436288407,-1.3209507220524026,-6.4576463802864055,1879.5,-19.945550554499132,14.869761560207266,-7.801355448335744,-41.21291974536789,2.5617423018799035,-1.4178056197261517,26.0,-2.8335432538511274,-12.8688488250737,-23.0,-8.320614884078744,11.352399224572002,-21.26736919086876,-12.308019258327363,6.383549828609592,27.021100848977596,-2.135150337475671,-11.448913260318532,1356.0,-18.320756033547664,14.8352946658143,-4.312917949641862,-39.48794524083644,2.0127629076406115,-1.8500504832432976,26.0,-2.5117922336088983,-8.759106074735096,-22.5,-10.184337140285654,7.630539549990115,26.92092086539762,-1.6206378376293447,-7.528230898107505
27,820.5,-16.782982810949104,14.238862015828499,-0.3646581205607448,-38.924492438160456,1.2771096348275344,-0.8884371612001781,27.0,-2.0807967110925336,-5.484062138080571,-22.5,-11.757045506217416,4.891332499585751,-22.141509627211356,-12.961752381000963,-0.5237790406394334,27.895241285320193,-1.48141721480207,-4.541584391069507,1371.0,-18.211518683338806,15.227548168463212,-4.625709862893591,-40.019411486818804,2.2066360878341302,-3.391476788654695,27.0,-2.892274055569672,-7.714542973885056,-23.0,-10.131825783133332,6.678931010372185,-21.807892803479998,-13.020912080629081,1.234233074238896,27.561624461588835,-1.4222575151739516,-6.299596505947836,1881.5,-19.924994182394535,14.79253748665305,-7.640150653340918,-42.30984208219377,2.065935681042505,-1.3391596995109003,27.0,-2.429792226944139,-12.646220440562033,-24.0,-8.551014446682352,11.473562232973187,-22.38484789979923,-12.726601805610542,6.300990953830018,28.138579557908066,-1.7165677901924896,-11.366354385538958,1357.6666666666667,-18.30649855889415,14.752982556981587,-4.210172878931751,-40.41791533572434,1.8498938012347235,-1.873024549788591,27.0,-2.4676209978687815,-8.614941850842554,-23.166666666666668,-10.1466285786777,7.681275247643708,27.865148434939034,-1.5400808400561703,-7.4025117608521
28,822.5,-16.845611431840318,14.096095362295571,-0.3766168664540057,-40.10333469281167,1.2597116542869986,-1.0710437883801691,28.0,-2.2861459334118983,-5.347720364577798,-24.0,-11.524120925922903,4.91608711065803,-23.25772326097136,-12.836383708008572,-0.6944269219261634,29.011454919080194,-1.6067858877944605,-4.370936509782776,1372.5,-18.11924194344065,15.099825306322742,-4.541752663292754,-40.807965252960244,2.2207481252533428,-3.3935083116373486,28.0,-3.068553388649777,-7.688004201807147,-24.0,-9.880421793967418,6.7332498550780855,-22.688723309519602,-12.8790771810694,1.1482443516554055,28.442454967628436,-1.5640924147336328,-6.2136077833643455,1883.0,-19.88601176068928,14.714279282753855,-7.5748251576695695,-43.16851987654792,1.8261241049373818,-1.217742861308052,28.0,-2.2460894892087335,-12.637674037622162,-25.0,-8.541833853050655,11.672353304402316,-23.28250811585864,-12.888155177816474,6.357082296361518,29.036239773967477,-1.555014417986559,-11.422445728070457,1359.3333333333333,-18.283621711990083,14.636733317124056,-4.164398229138777,-41.35993994077328,1.7688612948259077,-1.8940983204418564,28.0,-2.5335962704234696,-8.557799534669035,-24.333333333333332,-9.982125524313659,7.773896756712811,28.830049886892038,-1.5752975735048842,-7.335663340405859
29,824.5,-16.890830940415224,13.953941760997104,-0.3727322120652436,-41.288581632417404,1.265328015475959,-1.1545880653731855,29.0,-2.4772620944570516,-5.300975017112453,-25.0,-11.269965269399293,5.022455048471844,-24.397750692002184,-12.688613745521145,-0.7818558533079418,30.15148235011102,-1.7545558502818883,-4.283507578400998,1374.5,-18.021386881315387,14.925058314760445,-4.55786243965454,-41.80437212068967,2.220660205050917,-3.4616284186821473,29.0,-3.313353686461907,-7.708332140640928,-25.0,-9.521366332555154,6.833063837941436,-23.782985239374284,-12.704398109709528,1.0962340209723926,29.536716897483124,-1.7387714860935048,-6.161597452681333,1884.5,-19.856492351117968,14.634982114440866,-7.505189945527072,-44.25804819129159,1.8941713734208094,-0.9388088218687909,29.0,-2.278547566484823,-12.900253710471159,-26.0,-8.184226675719586,12.04753617079875,-24.40155584017362,-12.740810741020056,6.566381123658282,30.15528749828246,-1.702358854782977,-11.631744555367222,1361.1666666666667,-18.256236724282857,14.50466073006614,-4.145261532415619,-42.45033398146622,1.7933865313158952,-1.8516751019747077,29.0,-2.6897211158012606,-8.63652028940818,-25.333333333333332,-9.658519425891344,7.967685019070676,29.947828915292202,-1.7318953970527902,-7.358949862149852
30,826.0,-16.91621948386611,13.815580943857752,-0.35500144724905847,-42.160825300952574,1.2853916235951386,-1.1942303635132605,30.0,-2.6582736967902143,-5.2803060819646275,-26.0,-11.04079870384441,5.090628800117373,-25.244605817086462,-12.530189320262613,-0.839228916264202,30.9983374751953,-1.91298027554042,-4.2261345154447385,1376.5,-17.967191091886264,14.766476210292652,-4.623236372646552,-42.74992144945215,2.2131299658772283,-3.5596445743687095,30.0,-3.5454013037939074,-7.742951905573898,-26.0,-9.177769510374771,6.926531903069198,-24.78273035756589,-12.553346244415426,1.0635917982778424,30.53646201567473,-1.8898233513876077,-6.128955229986783,1886.0,-19.838937156525397,14.572957738520431,-7.404088830523438,-45.31091278806031,1.9811102981899182,-0.6707144428300725,30.0,-2.3055902657170293,-13.125902438901292,-27.0,-7.848772381087827,12.377071715834234,-25.47197563153491,-12.591847440330513,6.733374387693366,31.225707289643747,-1.8513221554725199,-11.798737819402305,1362.8333333333333,-18.240782577425925,14.385004964223612,-4.12744221680635,-43.40721984615501,1.8265439625540951,-1.8081964602373475,30.0,-2.836421755433717,-8.716386808813272,-26.333333333333332,-9.355780198435669,8.131410806340268,30.920168926837928,-1.8847085941335158,-7.384609188277942
31,827.5,-16.936070596018006,13.687785851525467,-0.3287045835857476,-42.93445969610042,1.058745805535818,-1.2660985294950176,31.0,-2.621688209821359,-5.108041074964212,-26.5,-11.079964116595484,5.103841163349832,-25.998389100082413,-12.62904004598965,-0.9373939459092699,31.752120758191253,-1.8141295498133836,-4.127969485799671,1378.5,-17.940144458705532,14.669479767896327,-4.626164263533508,-43.53863646488192,1.6957311092420144,-3.873211681236678,31.0,-3.3489044110298156,-7.278928979074687,-27.0,-9.449334962498565,6.746898667429841,-25.59849200617638,-12.973748658654312,0.7529525822968302,31.35222366428522,-1.4694209371487208,-5.81831601400577,1887.5,-19.837689386318633,14.531418210346164,-7.318097867020507,-46.30474772205051,2.0747566305900786,-0.4508304581321203,31.0,-2.328395245437287,-13.3211040949384,-28.0,-7.535728340204678,12.663763920100727,-26.467058335731878,-12.456661579756085,6.867267408888386,32.22078999384071,-1.9865080160469475,-11.932630840597326,1364.5,-18.237968147014058,14.296227943255985,-4.090988904713254,-44.259281294344284,1.609744515122637,-1.8633802229546053,31.0,-2.7663292887628206,-8.5693580496591,-27.166666666666668,-9.355009139766242,8.171501250293467,31.775044805439062,-1.7566861676696839,-7.292972113467589
