Degrees_x,timestamp,Sensor1_x,Sensor1_y,Sensor1_z,Sensor2_x,Sensor2_y,Sensor2_z,Diff_x,Diff_y,Diff_z,Diff_inv_x,Diff_inv_y,Diff_inv_z,minus_Sensor1_x_plus_Sensor2_x,minus_Sensor1_y_plus_Sensor2_y,minus_Sensor1_z_plus_Sensor2_z,minus_Sensor2_x_plus_Sensor1_x,minus_Sensor2_y_plus_Sensor1_y,minus_Sensor2_z_plus_Sensor1_z,timestamp_2,Sensor1_x_2,Sensor1_y_2,Sensor1_z_2,Sensor2_x_2,Sensor2_y_2,Sensor2_z_2,Diff_x_2,Diff_y_2,Diff_z_2,Diff_inv_x_2,Diff_inv_y_2,Diff_inv_z_2,minus_Sensor1_x_plus_Sensor2_x_2,minus_Sensor1_y_plus_Sensor2_y_2,minus_Sensor1_z_plus_Sensor2_z_2,minus_Sensor2_x_plus_Sensor1_x_2,minus_Sensor2_y_plus_Sensor1_y_2,minus_Sensor2_z_plus_Sensor1_z_2,timestamp_3,Sensor1_x_3,Sensor1_y_3,Sensor1_z_3,Sensor2_x_3,Sensor2_y_3,Sensor2_z_3,Diff_x_3,Diff_y_3,Diff_z_3,Diff_inv_x_3,Diff_inv_y_3,Diff_inv_z_3,minus_Sensor1_x_plus_Sensor2_x_3,minus_Sensor1_y_plus_Sensor2_y_3,minus_Sensor1_z_plus_Sensor2_z_3,minus_Sensor2_x_plus_Sensor1_x_3,minus_Sensor2_y_plus_Sensor1_y_3,minus_Sensor2_z_plus_Sensor1_z_3,timestamp_avg,Sensor1_x_avg,Sensor1_y_avg,Sensor1_z_avg,Sensor2_x_avg,Sensor2_y_avg,Sensor2_z_avg,Diff_x_avg,Diff_y_avg,Diff_z_avg,Diff_inv_x_avg,Diff_inv_y_avg,Diff_inv_z_avg,minus_Sensor1_x_plus_Sensor2_x_avg,minus_Sensor1_y_plus_Sensor2_y_avg,minus_Sensor1_z_plus_Sensor2_z_avg,minus_Sensor2_x_plus_Sensor1_x_avg,minus_Sensor2_y_plus_Sensor1_y_avg,minus_Sensor2_z_plus_Sensor1_z_avg
25,-2294.5,5.509843927530071,-2.751058099204635,7.865934441463098,-25.853695205705925,-6.5616837286821195,7.829283189394387,25.0,11.431493297541014,-3.374332070216861,-31.5,-0.11291082792691794,2.5441025444808587,-22.42921575926599,-14.915013438241086,1.1988342740424824,22.42921575926599,14.915013438241086,-1.1988342740424824,-2820.0,4.6914497623665525,-4.404839509805377,7.40514509411337,-26.80523985637295,-7.742724061790278,6.829402669406693,25.0,11.30040335867013,-3.605521111370687,-31.333333333333332,-0.12217348022224138,2.8093701765551042,-22.562366244769493,-14.442272360748504,0.6597431014045181,22.562366244769493,14.442272360748504,-0.6597431014045181,-3311.5,4.485693788728588,-4.406546247297216,7.51228295855264,-27.279986741317224,-7.74942028528076,6.859237552161158,25.0,11.243170771076883,-3.541593060308212,-31.5,-0.052428526326450064,2.7847626330215665,-22.8313571560758,-14.447261846747146,0.5824401197197127,22.8313571560758,14.447261846747146,-0.5824401197197127,-2808.6666666666665,4.89566249287507,-3.85414795210241,7.594454164709703,-26.6463072677987,-7.351276025251052,7.172641136987412,25.0,11.325022475762674,-3.5071487472985865,-31.444444444444443,-0.0958376114918698,2.7127451180191766,-22.60764638670376,-14.601515881912244,0.8136724983889044,22.60764638670376,14.601515881912244,-0.8136724983889044
24,-2296.5,5.509102972761697,-2.834000156471285,7.764490268379532,-24.92442236897078,-6.145437071177216,7.755344341210273,24.0,11.194779999050198,-3.1767175341323393,-30.5,0.2347421467900686,2.4954391745420645,-21.499201967762467,-14.415824723469534,1.226339598941937,21.499201967762467,14.415824723469534,-1.226339598941937,-2823.0,4.794780797918787,-4.5163737063697065,7.309828422197711,-25.724900553765973,-7.225515013860438,6.613797106943596,24.0,11.023622922009087,-3.201301964272423,-30.333333333333332,0.3715048640329998,2.6029541413046027,-21.58535797771475,-13.813529116254335,0.5394542108570796,21.58535797771475,13.813529116254335,-0.5394542108570796,-3314.0,4.516627802087651,-4.547954267312243,7.3946778078427755,-26.11273264042084,-7.229265868314055,6.923900232945173,24.0,10.820395121665044,-3.3916438554287525,-30.666666666666668,0.4456756334913459,2.870348164956331,-21.695037068538483,-13.785699409765414,0.7647079512135925,21.695037068538483,13.785699409765414,-0.7647079512135925,-2811.1666666666665,4.940170524256046,-3.966109376717745,7.48966549947334,-25.58735185438587,-6.866739317783903,7.097680560366347,24.0,11.01293268090811,-3.256554451277838,-30.5,0.3506408814381381,2.6562471602676663,-21.593199004671902,-14.005017749829761,0.843500587004203,21.593199004671902,14.005017749829761,-0.843500587004203
23,-2298.5,5.514993419307923,-2.9455696448303943,7.74282974202885,-24.02394371496053,-5.74957606634704,7.748782138545392,23.0,10.898777737491997,-2.976688913102959,-29.5,0.6319202458568978,2.4633245116217477,-20.60461376029845,-13.908394230280248,1.2414379226277366,20.60461376029845,13.908394230280248,-1.2414379226277366,-2826.0,4.886212589699125,-4.60041670219993,7.351609540705115,-24.66441891003527,-6.74966844951324,6.519024505206416,23.0,10.732721226548101,-2.7945905730973544,-29.333333333333332,0.870871033188937,2.3848596255335948,-20.61630812576439,-13.253639556076912,0.4029004906124963,20.61630812576439,13.253639556076912,-0.4029004906124963,-3316.5,4.605382868621575,-4.6853276291384,7.441485001465921,-25.03287303660963,-6.734047330786502,6.911532862907112,23.0,10.428526181255778,-3.043309211571697,-29.5,1.010288430788455,2.7523246092559495,-20.7039325312612,-13.153107510411704,0.7055333875523868,20.7039325312612,13.153107510411704,-0.7055333875523868,-2813.6666666666665,5.002196292542874,-4.0771046587229085,7.511974761399962,-24.573745220535145,-6.411097282215594,7.059779835552973,23.0,10.686675048431958,-2.93819623259067,-29.444444444444443,0.8376932366114298,2.533502915470431,-20.641618139108015,-13.438380432256288,0.7832906002642065,20.641618139108015,13.438380432256288,-0.7832906002642065
22,-2301.0,5.55438851487943,-3.032699273169284,7.734727678444364,-22.95925136257287,-5.265057295788124,7.771988286591628,22.0,10.549716724099708,-2.753901988773414,-28.666666666666668,1.091336889128555,2.421136469329158,-19.579316503482293,-13.336745831382444,1.2727461342584594,19.579316503482293,13.336745831382444,-1.2727461342584594,-2829.0,4.970536418736802,-4.7093434553608935,7.418666500792226,-23.63724959966272,-6.302101802271423,6.613461511975878,22.0,10.335917293349036,-2.553652558434414,-28.333333333333332,1.3755954991959813,2.3468551439962826,-19.67346264442951,-12.697146155674133,0.4302805372948464,19.67346264442951,12.697146155674133,-0.4302805372948464,-3319.0,4.716804058141974,-4.831077847985886,7.6324773500601255,-23.99610020051304,-6.255365108074241,6.80585938682281,22.0,10.066457870137299,-2.492099949929012,-28.666666666666668,1.63805775978243,2.423064118294686,-19.77858088468501,-12.528675068851959,0.4088675628738787,19.77858088468501,12.528675068851959,-0.4088675628738787,-2816.3333333333335,5.0805763305860685,-4.1910401921720215,7.595290509765572,-23.530867054249544,-5.9408414020445965,7.063769728463439,22.0,10.317363962528681,-2.599884832378947,-28.555555555555557,1.368330049368989,2.3970185772067087,-19.677120010865604,-12.854189018636179,0.7039647448090616,19.677120010865604,12.854189018636179,-0.7039647448090616
21,-2303.5,5.596131137993748,-3.107700926371524,7.695141565114786,-21.95704405619979,-4.808098115588843,7.793444885684554,21.0,10.219873164651982,-2.586338640765896,-27.5,1.5038578605983584,2.4056373698727924,-18.618851820223533,-12.80478499798092,1.3337888466809635,18.618851820223533,12.80478499798092,-1.3337888466809635,-2832.0,5.045827048534165,-4.791348683194492,7.4649963231800704,-22.65593598973619,-5.856057979655618,6.669294659910311,21.0,9.974318604408701,-2.3133747748121958,-27.666666666666668,1.8460124390530066,2.277889827736503,-18.767439664300344,-12.16909710522473,0.43978386284143567,18.767439664300344,12.16909710522473,-0.43978386284143567,-3321.5,4.804852688653927,-4.898158253708733,7.769191584114041,-22.97607067333289,-5.813160804996555,6.689889913299249,21.0,9.809609277373402,-2.011224551660143,-27.5,2.1294526678983194,2.08833073313519,-18.846599988016813,-12.019390360051425,0.15618385529640233,18.846599988016813,12.019390360051425,-0.15618385529640233,-2819.0,5.148936958393946,-4.265735954424916,7.643109824136299,-22.529683573089624,-5.492438966747005,7.050876486298037,21.0,10.001267015478028,-2.303645989079411,-27.555555555555557,1.8264409891832283,2.2572859769148286,-18.744297157513564,-12.33109082108569,0.6432521882729338,18.744297157513564,12.33109082108569,-0.6432521882729338
20,-2306.0,5.673792954692462,-3.2099398951256664,7.577372013831621,-20.999590254315553,-4.370829042820447,7.729498846125183,20.0,9.89896259819272,-2.4423426713795893,-26.666666666666668,1.8941921906961472,2.395290540816955,-17.739059835038006,-12.265276956458385,1.387612358404757,17.739059835038006,12.265276956458385,-1.387612358404757,-2835.5,5.144468809444279,-4.859570715766683,7.38269071015768,-21.581468918810046,-5.365732777478953,6.684870618220621,20.0,9.609547620348549,-2.1552728237621586,-26.5,2.2831884096847794,2.2660359298582113,-17.791614354284317,-11.610549870475872,0.5376654341741347,17.791614354284317,11.610549870475872,-0.5376654341741347,-3324.0,4.873378971004066,-4.979088860557064,7.745809274230567,-22.005044038973992,-5.403253438819955,6.617437439888739,20.0,9.532661163619176,-1.7541409709676834,-26.666666666666668,2.5263911488619093,1.9474942948175495,-17.94409963600805,-11.528552387026494,0.1071136917693672,17.94409963600805,11.528552387026494,-0.1071136917693672,-2821.8333333333335,5.230546911713603,-4.349533157149804,7.568623999406623,-21.528701070699864,-5.046605086373119,7.010602301411514,20.0,9.680390460720147,-2.1172521553698105,-26.611111111111114,2.2345905830809456,2.2029402551642385,-17.824924608443457,-11.801459737986917,0.6774638281160863,17.824924608443457,11.801459737986917,-0.6774638281160863
19,-2308.5,5.743914773209834,-3.3320629754863633,7.526217411787483,-20.036556776507027,-3.931618438216317,7.581403665084732,19.0,9.587294871916995,-2.1635870998089506,-25.5,2.3346416829863648,2.2474951692986407,-16.84614817574685,-11.703943271493557,1.290671779408443,16.84614817574685,11.703943271493557,-1.290671779408443,-2839.5,5.300421533195423,-4.902534493087395,7.4131442726836285,-20.423275119160323,-4.855851528628706,6.656514466944093,19.0,9.26732647545717,-1.8480304133783538,-25.5,2.76465310248129,2.093900586707461,-16.78937327838574,-11.057704844304913,0.47885572037165924,16.78937327838574,11.057704844304913,-0.47885572037165924,-3327.5,5.0543773735270605,-5.034536050109683,7.650409389201314,-20.771078139472912,-4.862894919895698,6.626168041116661,19.0,9.141788020005881,-1.5904393342925929,-25.5,2.9862465903156963,1.9194119258227558,-16.891132139029967,-10.932746678549618,0.21124417802654283,16.891132139029967,10.932746678549618,-0.21124417802654283,-2825.1666666666665,5.366237893310772,-4.423044506227813,7.529923691224142,-20.410303345046753,-4.5501216289135735,6.954695391048495,19.0,9.332136455793348,-1.867352282493299,-25.5,2.69518045859445,2.0869358939429525,-16.842217864387518,-11.231464931449365,0.6602572259355484,16.842217864387518,11.231464931449365,-0.6602572259355484
18,-2311.0,5.815809672268128,-3.4476211964320718,7.6863623070229705,-19.094410552049553,-3.512882939059175,7.427867055693631,18.0,9.288721979655579,-1.685934819617776,-24.666666666666668,2.8408431956829325,1.9000610984744692,-15.975896850347672,-11.169649551390705,0.9769902747818557,15.975896850347672,11.169649551390705,-0.9769902747818557,-2843.0,5.4382483173517855,-4.946712827552669,7.5794617261580335,-19.424909527549023,-4.424631874907999,6.622430862181072,18.0,8.96922919406772,-1.4484818747753907,-24.666666666666668,3.234610240109852,1.8112030123352103,-15.9288344709308,-10.582306856118933,0.27845466213423314,15.9288344709308,10.582306856118933,-0.27845466213423314,-3331.5,5.362917554226093,-5.050864483542993,7.839763382938963,-19.463266405871266,-4.33094898723131,6.714291534201568,18.0,8.748284282222583,-1.2337412168145616,-24.5,3.5264986222477264,1.7033652645214654,-15.89186058612735,-10.384472312451921,0.11001367737379919,15.89186058612735,10.384472312451921,-0.11001367737379919,-2828.5,5.538991847948669,-4.481732835842577,7.701862472039989,-19.327528828489946,-4.089487933732829,6.921529817358757,18.0,9.002078485315295,-1.4560526370692426,-24.611111111111114,3.2006506860135033,1.8048764584437151,-15.932197302468609,-10.712142906653852,0.4551528714299627,15.932197302468609,10.712142906653852,-0.4551528714299627
17,-2314.5,5.936968508651563,-3.546352343887601,7.886955058965646,-17.893988026535535,-3.025490599309581,7.474049197936405,17.0,8.884078451352654,-1.332155514092996,-23.5,3.3910151463559575,1.680628343736145,-14.89663316121709,-10.583526064185584,0.8225796650819543,14.89663316121709,10.583526064185584,-0.8225796650819543,-2846.5,5.559910286196504,-5.043342766720096,7.611188751696282,-18.396437981667713,-4.029233928630235,6.701260108220517,17.0,8.605887325939163,-1.3114461845039105,-23.75,3.6522173577009225,1.7772215024629194,-15.022024893894208,-10.090278970673742,0.3255568826354296,15.022024893894208,10.090278970673742,-0.3255568826354296,-3335.0,5.596936829056545,-5.070514247247584,8.026650744427249,-18.31587530051001,-3.8930938231995924,6.729702909033532,17.0,8.44939245580053,-0.8671934609175361,-23.666666666666668,3.9748725152409965,1.4282130007716247,-14.97848875559655,-9.926967384715612,-0.06146230928252246,14.97848875559655,9.926967384715612,0.06146230928252246,-2832.0,5.697938541301537,-4.553403119285093,7.841598185029727,-18.202100436237753,-3.6492727837131365,6.968337405063484,17.0,8.646452744364113,-1.1702650531714809,-23.63888888888889,3.672701673099292,1.6286876156568963,-14.965715603569285,-10.200257473191646,0.36222474614495387,14.965715603569285,10.200257473191646,-0.36222474614495387
16,-2318.0,6.038016825952547,-3.629881918292966,7.913117028151486,-16.763666057238662,-2.558706192066365,7.7419157629060615,16.0,8.415736127497846,-1.3796618196915709,-22.333333333333332,3.837015372939512,1.8390089628046205,-13.867359509221203,-10.033212082537002,1.0642842608657699,13.867359509221203,10.033212082537002,-1.0642842608657699,-2850.5,5.6916067182856676,-5.092604383428353,7.859177385429851,-17.249183385147976,-3.5751702328939707,6.914836892321769,16.0,8.195681444546311,-1.0690411029724793,-22.5,4.156150882238162,1.6421813422191134,-14.006466729463634,-9.58695365822922,0.2911450330031131,14.006466729463634,9.58695365822922,-0.2911450330031131,-3338.5,5.7743853484147385,-5.100940944845963,8.221895611128652,-17.12130457595663,-3.4664294979909656,6.84987319356797,16.0,8.11851064709318,-0.6044076639747602,-22.5,4.406729043094465,1.2374643939283558,-13.961366550401362,-9.469876361908605,-0.13653689144948666,13.961366550401362,9.469876361908605,0.13653689144948666,-2835.6666666666665,5.834669630884318,-4.607809082189093,7.9980633415699955,-17.044718006114422,-3.2001019743171004,7.168875282931933,16.0,8.243309406379112,-1.0177035288796035,-22.444444444444443,4.133298432757379,1.5728848996506966,-13.945064263028732,-9.69668070089161,0.4062974674731321,13.945064263028732,9.69668070089161,-0.4062974674731321
