from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_2,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_2,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_3,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_3,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_avg,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_2,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_2,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_3,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_3,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_avg,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.5406162635750658,-0.24580830991109792,-0.2849038120172285,-0.12458295298029043,-0.41847569338722046,0.07341908993217139,-0.2289366647738289,-0.15956699040738087,0.4525582404180488,0.25986689156912757,0.2693598401516759,0.15761343171544784,0.4417848791382113,-0.03724827930721197,0.22837522789722087,0.1949824915837608,-0.4525582404180488,-0.25986689156912757,-0.2693598401516759,-0.15761343171544784,-0.4417848791382113,0.03724827930721197,-0.22837522789722087,-0.1949824915837608,-0.03223723098016573,0.10328002683004989,-7.93217651019456e-05,0.06846476411027808,-0.23951313183941292,0.26828129481796587,-0.48322864834649215,-0.39645237839438974,0.1114180137159605,-0.04111211706627549,0.03394696643930867,-0.04445780376969932,0.28276420558023263,-0.28974042001052547,0.5521123454017477,0.4660122477745482,-0.1114180137159605,0.04111211706627549,-0.03394696643930867,0.04445780376969932,-0.28276420558023263,0.28974042001052547,-0.5521123454017477,-0.4660122477745482
2,-0.6806246772496767,-0.1879846513873602,-0.43854981741209986,0.07041018664485499,-0.3512188747817593,0.2965875205746151,-0.5998493188928835,-0.1520323505253085,0.5809625596389463,0.24658281864437814,0.43696654900333876,0.027035827498454346,0.4224201784296717,-0.19966748743522977,0.5823585040331949,0.22566282759873513,-0.5809625596389463,-0.24658281864437814,-0.43696654900333876,-0.027035827498454346,-0.4224201784296717,0.19966748743522977,-0.5823585040331949,-0.22566282759873513,0.17771324858379733,-0.01929644388160595,-0.7496807359231111,-0.2788897041970966,-0.20692006428853227,0.2560253299285931,-0.8236792406723547,-0.38838342728084274,-0.007824051799759757,0.14048086046194286,0.8620480324281711,0.3553746209484799,0.34630687439018604,-0.19058963877480262,0.959540107163433,0.48900554365500765,0.007824051799759757,-0.14048086046194286,-0.8620480324281711,-0.3553746209484799,-0.34630687439018604,0.19058963877480262,-0.959540107163433,-0.48900554365500765
3,-0.6835062903698539,-0.09316252167177375,-0.5286508411946995,0.2689623108986048,-0.6293933221703583,-0.01031310859231116,-0.654133525176797,0.007815720614669175,0.6035833923673781,0.19565836806923897,0.5622087988371538,-0.1185918894961322,0.7793138585313839,0.22134506820650035,0.6604524601485853,0.11855249491628328,-0.6035833923673781,-0.19565836806923897,-0.5622087988371538,0.1185918894961322,-0.7793138585313839,-0.22134506820650035,-0.6604524601485853,-0.11855249491628328,0.418168210937938,-0.1610822176284329,-0.9272115477309772,-0.68793915117045,0.12037347372770835,0.29958089739687177,-0.802008328903362,-0.5696773881389701,-0.15440556400374283,0.35423136023895885,1.140686812454692,0.8306752474811157,0.11328988304113707,-0.15468877596374497,1.0338532349370175,0.7410203387538667,0.15440556400374283,-0.35423136023895885,-1.140686812454692,-0.8306752474811157,-0.11328988304113707,0.15468877596374497,-1.0338532349370175,-0.7410203387538667
4,-0.5783023552236628,0.13267373665423232,-0.38348298209201825,-0.042457285229770214,-0.748372317217914,0.27255468149625006,-0.6994295923121632,-0.1666836445785691,0.520495565769389,0.014244241896554932,0.4654659633138474,0.2725760665610659,0.9932191535718298,0.06852402653865752,0.7547096859175308,0.3723045152908808,-0.520495565769389,-0.014244241896554932,-0.4654659633138474,-0.2725760665610659,-0.9932191535718298,-0.06852402653865752,-0.7547096859175308,-0.3723045152908808,0.9616301222493581,-0.4180041010239498,-0.7830481645113052,-0.7050697411744835,0.8824527555095109,0.23560339891490933,-0.5647043677066776,-0.6081309868998307,-0.6095588071299927,0.6887112187151088,1.0937234068983992,0.9233840483119617,-0.5586944433027448,-0.01420964956624804,0.8916659319005759,0.85514039322684,0.6095588071299927,-0.6887112187151088,-1.0937234068983992,-0.9233840483119617,0.5586944433027448,0.01420964956624804,-0.8916659319005759,-0.85514039322684
5,-0.2831639899842404,0.24300958506998427,-0.07612263511536543,0.2242035724091247,-0.46117082728736314,0.706069984711915,-0.6015678299537344,0.0917713241059186,0.29767437406095,0.002938134951639526,0.25712697770306736,0.12628005395525754,0.7885536750261322,-0.27038878893216367,0.7288691801947573,0.21212745514210152,-0.29767437406095,-0.002938134951639526,-0.25712697770306736,-0.12628005395525754,-0.7885536750261322,0.27038878893216367,-0.7288691801947573,-0.21212745514210152,1.3194798512476684,-0.29965516673710635,-0.1311910857267714,-0.5570947299996772,1.4931666672460506,0.31037334698679675,0.08776172291924109,-0.6657724438007218,-0.904193877673196,0.6429075252254177,0.5275999263364013,0.8580715227818876,-1.0813016959665638,-0.007861103724284058,0.3272455818898662,0.9916892130080308,0.904193877673196,-0.6429075252254177,-0.5275999263364013,-0.8580715227818876,1.0813016959665638,0.007861103724284058,-0.3272455818898662,-0.9916892130080308
6,-0.3386126186536451,0.4386831275832286,-0.07367554660843023,0.47554401082950903,-0.22406249256579347,0.9217332644605687,-0.40663884872809675,0.356835187456519,0.40580801630115193,-0.09500220220920941,0.36665168088984945,-0.036998416340446205,0.6141501605262825,-0.39342217304696625,0.6228818578389728,0.0409616575716214,-0.40580801630115193,0.09500220220920941,-0.36665168088984945,0.036998416340446205,-0.6141501605262825,0.39342217304696625,-0.6228818578389728,-0.0409616575716214,1.746154713788353,-0.1790887008608889,0.7903453589464945,-0.32154670685322895,2.2186619266581964,0.5334878408411331,0.7177950847219463,-0.5228834752989953,-1.2812050888093593,0.6011083670244388,-0.31510170442890384,0.7002266487223148,-1.7274961465652887,-0.1523956709588724,-0.22606906943424304,0.9259225391055976,1.2812050888093593,-0.6011083670244388,0.31510170442890384,-0.7002266487223148,1.7274961465652887,0.1523956709588724,0.22606906943424304,-0.9259225391055976
7,-0.28038907361795395,0.7727966794464249,-0.08108697758681327,0.48622114536313,-0.2858433276694612,0.8375881725583705,-0.3485560903701703,0.49750650638835836,0.4036111959395159,-0.37432405215277953,0.4469228337408433,0.008095647382361015,0.7359895447686018,-0.23059144500748463,0.6275489513694206,-0.01766489494599277,-0.4036111959395159,0.37432405215277953,-0.4469228337408433,-0.008095647382361015,-0.7359895447686018,0.23059144500748463,-0.6275489513694206,0.01766489494599277,2.3440923030411285,0.08954497440220355,1.5869654078632165,-0.08016762455686241,2.796943972858147,0.8309791993669964,1.3673918083451306,-0.32786346129002186,-1.8312390479141016,0.41752086259164534,-1.0505047331186803,0.5486004514221519,-2.236672602311513,-0.3634567350589875,-0.8122719662424646,0.8132692315270209,1.8312390479141016,-0.41752086259164534,1.0505047331186803,-0.5486004514221519,2.236672602311513,0.3634567350589875,0.8122719662424646,-0.8132692315270209
8,0.07186198220302753,0.8351742871337997,0.13440655952966019,0.5298155914205989,-0.4159794763084079,0.6777933091436728,-0.27791067468733743,0.5953608083945134,0.08246039648593584,-0.39247593965052463,0.2951906972293292,0.04516078163686199,0.9128496328141393,0.02002491827739572,0.6168524271591433,-0.044140224162522834,-0.08246039648593584,0.39247593965052463,-0.2951906972293292,-0.04516078163686199,-0.9128496328141393,-0.02002491827739572,-0.6168524271591433,0.044140224162522834,2.6344421919808103,0.6384341350055351,2.595930483645201,0.1803560683793292,3.195521412779144,1.2110657338336612,2.095786712090034,-0.05231388571497278,-2.091160150048893,-0.05789575798932667,-2.0199592452818202,0.3775030384998189,-2.5921262328928787,-0.6522755818926766,-1.4884936085805003,0.6246872377086069,2.091160150048893,0.05789575798932667,2.0199592452818202,-0.3775030384998189,2.5921262328928787,0.6522755818926766,1.4884936085805003,-0.6246872377086069
9,0.369145901677574,0.6845635940591608,0.28440010159666773,0.7765066826328093,-0.20445445480269786,0.7755216343865801,-0.15387452493765785,0.6451187535561438,-0.19528775988789082,-0.17709637631535102,0.20657512824005764,-0.127896856783285,0.7442367092350457,0.0321507877807683,0.5392170003600381,-0.02433794504019282,0.19528775988789082,0.17709637631535102,-0.20657512824005764,0.127896856783285,-0.7442367092350457,-0.0321507877807683,-0.5392170003600381,0.02433794504019282,3.0657590164463127,1.5475743820351915,3.765619888854192,0.5379010783123315,3.78414058079742,1.7056870644509994,2.715325623446591,0.3765263492860268,-2.5063696247649854,-0.909811317652442,-3.1527350498202575,0.10473339737040602,-3.1501976423293665,-1.0534371834214722,-2.0712104543320313,0.2790188681939156,2.5063696247649854,0.909811317652442,3.1527350498202575,-0.10473339737040602,3.1501976423293665,1.0534371834214722,2.0712104543320313,-0.2790188681939156
