from_max_extension,OKC_extension_only_Diff_z,OKC_flexion_only_Diff_z,OKC_extension_only_Diff_z_2,OKC_flexion_only_Diff_z_2,OKC_extension_only_Diff_z_3,OKC_flexion_only_Diff_z_3,OKC_extension_only_Diff_z_avg,OKC_flexion_only_Diff_z_avg,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_2,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_2,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_3,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_3,OKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_avg,OKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_avg,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,OKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,OKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_extension_only_Diff_z,CKC_flexion_only_Diff_z,CKC_extension_only_Diff_z_2,CKC_flexion_only_Diff_z_2,CKC_extension_only_Diff_z_3,CKC_flexion_only_Diff_z_3,CKC_extension_only_Diff_z_avg,CKC_flexion_only_Diff_z_avg,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_2,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_2,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_3,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_3,CKC_extension_only_minus_Sensor1_z_plus_Sensor2_z_avg,CKC_flexion_only_minus_Sensor1_z_plus_Sensor2_z_avg,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_2,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_3,CKC_extension_only_minus_Sensor2_z_plus_Sensor1_z_avg,CKC_flexion_only_minus_Sensor2_z_plus_Sensor1_z_avg
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.2143236699329214,-0.711658907599046,-0.3547061682070469,-0.4717407909008742,-0.260222977387308,-0.15278760006142633,-0.968823858658362,-1.1923536822261047,-0.42302119521177384,-0.885598111298472,-0.5451892384267709,-0.6373111093779292,-0.4787100900038004,-0.3232393938333138,-1.1846403199083289,-1.3891301009590902,0.42302119521177384,0.885598111298472,0.5451892384267709,0.6373111093779292,0.4787100900038004,0.3232393938333138,1.1846403199083289,1.3891301009590902,-0.34032838637740553,-0.03645159586547453,0.03531338264434902,0.15000580516366557,-0.31328315215252034,0.6679348782120687,-0.34032838637740553,-0.03645159586547453,-0.46867477366738974,-0.1523211867451204,-0.0030491518431627895,0.04750087105743184,-0.34635867407359733,0.5396404114315128,-0.46867477366738974,-0.1523211867451204,0.46867477366738974,0.1523211867451204,0.0030491518431627895,-0.04750087105743184,0.34635867407359733,-0.5396404114315128,0.46867477366738974,0.1523211867451204
2,-0.5154336268578585,-0.8939972495692421,-0.3968077131385837,-0.9680280727522289,-0.30517036291738264,-0.3175308276652711,-1.549186528623002,-1.648329035500048,-1.0020702095304896,-1.3528828333963059,-0.8512587014576529,-1.388956573385367,-0.7448861886364506,-0.7033258295002538,-1.9998876085530863,-2.084357454482063,1.0020702095304896,1.3528828333963059,0.8512587014576529,1.388956573385367,0.7448861886364506,0.7033258295002538,1.9998876085530863,2.084357454482063,-1.2495960575617633,-0.25458844412311726,-0.1648215662141932,0.2827183733436862,-0.31687842656290455,1.1208525787888508,-1.232875990201495,-0.6948450026888026,-1.4713300087911017,-0.5383433237194866,-0.30264193576218457,0.05869375350449335,-0.3933169937397345,0.8978081847614279,-1.5377154189548663,-1.0444989637843611,1.4713300087911017,0.5383433237194866,0.30264193576218457,-0.05869375350449335,0.3933169937397345,-0.8978081847614279,1.5377154189548663,1.0444989637843611
3,-0.6784238932997579,-1.0024978209293895,-0.50665525417996,-0.9276486767284791,-0.2500356859991235,-0.4444020621211641,-1.7042914582099167,-1.900854186591024,-1.4175247495284098,-1.6629037664649942,-1.2112817325380396,-1.5758434305614846,-0.8894494394518029,-1.0231359041281514,-2.3999656395639537,-2.545992718118543,1.4175247495284098,1.6629037664649942,1.2112817325380396,1.5758434305614846,0.8894494394518029,1.0231359041281514,2.3999656395639537,2.545992718118543,-1.6764611032379293,-0.5111207965253435,-0.318757826543258,0.6689371546489675,-0.3317573967513845,1.62188264315293,-1.5496927678283205,-0.928355564311271,-2.0202593212132887,-0.9020543866383801,-0.5241609847898747,0.33931292506479505,-0.44913989784098174,1.3316574378933366,-1.9072249714602818,-1.367360416459539,2.0202593212132887,0.9020543866383801,0.5241609847898747,-0.33931292506479505,0.44913989784098174,-1.3316574378933366,1.9072249714602818,1.367360416459539
4,-0.6015539818049815,-1.4024849771674548,-0.21826878060438054,-0.682271940171883,-0.13269987446346643,-0.30400760503427937,-1.730266463235475,-2.0756378491970775,-1.5862830661371339,-2.2667544991537976,-1.1724648213356357,-1.534407688215448,-0.9635704960589431,-1.0650488525554849,-2.664951455004541,-2.9362673932958296,1.5862830661371339,2.2667544991537976,1.1724648213356357,1.534407688215448,0.9635704960589431,1.0650488525554849,2.664951455004541,2.9362673932958296,-2.077343840017211,-0.5256990017496181,-0.5656958166592154,1.0337038596865924,-0.38725044731686853,2.0043550795074223,-1.854459713758435,-0.6663324839219993,-2.5616069935805315,-0.9894029808273266,-0.8189151583842902,0.6585644981766574,-0.566909757769511,1.6389427229251181,-2.3029913482469024,-1.2128655165629967,2.5616069935805315,0.9894029808273266,0.8189151583842902,-0.6585644981766574,0.566909757769511,-1.6389427229251181,2.3029913482469024,1.2128655165629967
5,-0.4756011016478432,-1.5661607939456308,0.10036251521245743,-0.4082426132918945,0.2081854161459708,0.06930832018662125,-1.5737751196851493,-2.090694620756235,-1.6681963949974672,-2.6220369912140353,-1.0246253718199683,-1.449031797861287,-0.8182628037592168,-0.8675984012458491,-2.7275046778289678,-3.147486334743196,1.6681963949974672,2.6220369912140353,1.0246253718199683,1.449031797861287,0.8182628037592168,0.8675984012458491,2.7275046778289678,3.147486334743196,-2.510159807429186,-0.4468487035621387,-1.0968615990659518,1.245680912519166,-0.4352369754516048,2.161331167644425,-2.0512422144755766,-0.360336890565485,-3.128032185174018,-1.0323725539692656,-1.4135560547491766,0.8313302963836589,-0.6657577052576018,1.7351602835565734,-2.5812922016760074,-1.0142597259802373,3.128032185174018,1.0323725539692656,1.4135560547491766,-0.8313302963836589,0.6657577052576018,-1.7351602835565734,2.5812922016760074,1.0142597259802373
6,-0.05557349586804694,-1.194783864560649,0.38218953769744324,-0.15232608200887687,0.6465554431971903,0.5386612612319761,-1.2884435486410521,-1.8287610496389501,-1.4927171844570373,-2.450475920668212,-0.9443892392151514,-1.3664346441386486,-0.5496344708711423,-0.566077844821292,-2.644438810012649,-3.0758116639189788,1.4927171844570373,2.450475920668212,0.9443892392151514,1.3664346441386486,0.5496344708711423,0.566077844821292,2.644438810012649,3.0758116639189788,-2.925686504781713,-0.4968789575006285,-1.5645382336310873,1.2545165469659079,-0.42899464932081055,2.179051371245814,-2.277023433694565,-0.08841471874441362,-3.6648012625803568,-1.2123413336446487,-1.955095157129807,0.7791665881969574,-0.7053029559087616,1.706926518833165,-2.877074253376674,-0.8232157104574416,3.6648012625803568,1.2123413336446487,1.955095157129807,-0.7791665881969574,0.7053029559087616,-1.706926518833165,2.877074253376674,0.8232157104574416
7,0.14882125544805413,-0.6457668313533018,0.6884467494021701,0.07777975829639139,1.0223613463751728,0.7884542696492096,-1.0127411938375441,-1.436011219735195,-1.4036373615041866,-2.081570592410593,-0.8378114143234927,-1.2862307153957961,-0.3176902297152282,-0.4408164382948341,-2.539564260726851,-2.8594940194890146,1.4036373615041866,2.081570592410593,0.8378114143234927,1.2862307153957961,0.3176902297152282,0.4408164382948341,2.539564260726851,2.8594940194890146,-3.2184180688265136,-0.5380548401170013,-1.8118884470689645,1.0124447994829866,-0.47244571241036426,2.0634963129057304,-2.570153566033572,0.09600981677915071,-4.093911645416977,-1.361024208437489,-2.262541069905909,0.4660799874710979,-0.8130575767411283,1.5337258283085156,-3.2575812997533524,-0.7127596409754604,4.093911645416977,1.361024208437489,2.262541069905909,-0.4660799874710979,0.8130575767411283,-1.5337258283085156,3.2575812997533524,0.7127596409754604
8,0.5087715023902151,-0.11105208313108283,0.8943515302881041,0.2763235491374375,1.2662732407412969,0.9525478317101126,-0.6445486986048414,-1.0246200432109143,-1.2255501311530677,-1.7273181233107602,-0.8133873552347926,-1.2393583864107196,-0.21819052091293822,-0.42232768723903114,-2.3551331313499,-2.6141683680666006,1.2255501311530677,1.7273181233107602,0.8133873552347926,1.2393583864107196,0.21819052091293822,0.42232768723903114,2.3551331313499,2.6141683680666006,-3.218617686939018,-0.5131812346439584,-1.9687623284752818,0.72282444834705,-0.4526090041163833,1.9561268730712162,-2.7421078263043634,0.15957159279808003,-4.241788939652572,-1.42267723278013,-2.4825829946892037,0.09646827756647092,-0.8626956058897717,1.3492461820264001,-3.520336081121458,-0.7186260316080895,4.241788939652572,1.42267723278013,2.4825829946892037,-0.09646827756647092,0.8626956058897717,-1.3492461820264001,3.520336081121458,0.7186260316080895
9,0.8645179493003972,0.2941531717169119,0.9866714626480136,0.46865419659250873,1.4152089835675852,1.0929875291998896,-0.33206298828014225,-0.7401060251754894,-1.0408811546759882,-1.5018724516433064,-0.8485177969363553,-1.1828190319849958,-0.2188775823418776,-0.40248836638811625,-2.208120705776002,-2.481641899006938,1.0408811546759882,1.5018724516433064,0.8485177969363553,1.1828190319849958,0.2188775823418776,0.40248836638811625,2.208120705776002,2.481641899006938,-3.1050939914761613,-0.5190746746592232,-2.0924538274614104,0.4392763876318489,-0.4388747525935537,1.8234767708122541,-2.784635890252439,0.08282326483248093,-4.261030317490638,-1.5284053516604614,-2.70019421984325,-0.29592223089707304,-0.9180503391183858,1.1364773618695043,-3.6424135948765675,-0.8676421930512892,4.261030317490638,1.5284053516604614,2.70019421984325,0.29592223089707304,0.9180503391183858,-1.1364773618695043,3.6424135948765675,0.8676421930512892
