Time,w1,x1,y1,z1,w2,x2,y2,z2
1710521935.4712348,0.06595920799290067,0.18679478217060508,-0.11190041033623298,0.9737736135275544,0.6956981646083138,-0.04756169981501419,-0.04034878136509263,0.7156188106449637
1710521935.475401,0.06661842155197135,0.18683251700843284,-0.11215841285660932,0.9736916832219509,0.697445847820514,-0.047747402788684286,-0.04013950747269798,0.7139137754348519
1710521935.479567,0.0673008361119142,0.18688377273940754,-0.1124055205420447,0.9736064894559543,0.6991580042534418,-0.0479514577666998,-0.03996353382149866,0.7122344528885463
1710521935.4837332,0.06797966355975503,0.18697705127399802,-0.1126891299967854,0.9735085567327635,0.7008267552502859,-0.04812787159186482,-0.03982676060329378,0.710587717490015
1710521935.4878993,0.06865623153851415,0.18709679935366982,-0.11299573137840971,0.9734025999280567,0.702468165802221,-0.04828687466195108,-0.03971467916048404,0.7089615082559201
1710521935.4920654,0.06929874270679841,0.18710195890087986,-0.1132942233353283,0.9733213407092286,0.7040365466140132,-0.04847649656109616,-0.03958556545609626,0.7073976117840745
1710521935.4962313,0.0699218397456328,0.18704192052560206,-0.11358808417737037,0.9732541383670613,0.7055632858184158,-0.04868352885449468,-0.039446768266515296,0.7058692590063161
1710521935.5003974,0.07057693070486698,0.18708922607020398,-0.11384878759517533,0.9731671992841001,0.7070632414474534,-0.04892931209793829,-0.039337061849226036,0.7043550275341023
1710521935.5045636,0.07124979079806494,0.18719621789178928,-0.11409104577980995,0.973069288500812,0.7085482565398139,-0.04919663469568411,-0.03924353462886923,0.7028486962925862
1710521935.5087297,0.07195367815339378,0.1872320702346608,-0.11429129671433011,0.9729869908741865,0.7100048342585047,-0.04957022680461564,-0.039171002687011146,0.7013540008377066
1710521935.5128958,0.07267434868561069,0.1872294420164714,-0.11446882520862078,0.9729131386711032,0.7114460297152827,-0.05000130191016209,-0.0391098274504715,0.6998655993788788
1710521935.517062,0.0733972683236007,0.18719059293311457,-0.11462306594037829,0.9728481357466714,0.712886711275451,-0.050470692316229075,-0.03901975123477973,0.6983687534332554
1710521935.521228,0.07412167361532335,0.18712781804592055,-0.11476192386900283,0.9727889782404573,0.7143270533796339,-0.0509653920118445,-0.0389105843884611,0.6968663294559189
1710521935.5253942,0.0748434486855664,0.18705164599988003,-0.11497926596510848,0.972722593052016,0.7157042046027867,-0.051385841383018244,-0.038793397340761926,0.6954268774987495
1710521935.5295603,0.07556377946575234,0.18696811739338784,-0.11523970477516607,0.9726522390458694,0.7170466568616577,-0.05176551890050477,-0.038671806292411064,0.6940220043264133
1710521935.5337265,0.0763724029724716,0.18689507202123082,-0.11551943333957153,0.9725697354967184,0.7183983288057971,-0.052142171748905744,-0.03856196743432175,0.6925997093993166
1710521935.5378926,0.07722920673836679,0.18682774722161816,-0.11580968808660166,0.9724806020907966,0.7197550318192352,-0.05251717407244261,-0.038458541602479544,0.6911679076340849
1710521935.5420585,0.07812145050894027,0.18685630695291142,-0.11616393452845263,0.9723613994015188,0.7210701702403466,-0.05289581636283967,-0.0383286044978462,0.6897734172942518
1710521935.5462246,0.07903387180358114,0.18693924394417327,-0.11655450148445551,0.9722251341757973,0.722361855945865,-0.05327655678352799,-0.03818362158918028,0.6883999606452219
1710521935.5503907,0.07990835416869206,0.18699486591783104,-0.1170003993087943,0.9720892918330301,0.7235646235412002,-0.05362139512622527,-0.03798947872796151,0.6871194586147882
1710521935.5545568,0.08075948248491151,0.18703367359903245,-0.11748035712956252,0.9719537098041229,0.7247126558575413,-0.05394413324376867,-0.03776507449802075,0.6858961766149216
1710521935.558723,0.08170493162858249,0.1871485109250856,-0.11800459318137319,0.971788751673181,0.7258458456458323,-0.054214645810487114,-0.037512921717154174,0.6846888340185756
1710521935.562889,0.08270317787204357,0.18730590666431962,-0.11855361445025671,0.9716073499524989,0.7269707271690693,-0.05445592456222536,-0.03724523638582292,0.683490413675151
1710521935.5670552,0.08374543962279465,0.18751810439290142,-0.11908259473398952,0.9714121679229093,0.7280602880155831,-0.05467865302649329,-0.036904896961045736,0.6823299180504727
1710521935.5712214,0.08481220497310524,0.18776081059644395,-0.11960041812540992,0.9712093143431759,0.7291301857076341,-0.05489105447549156,-0.03652411072736489,0.6811905352603108
1710521935.5753875,0.0858426161703773,0.18801628058871322,-0.12009316483283737,0.9710083603658372,0.7300970078183237,-0.055087859736179814,-0.03604384925836967,0.6801636789631322
1710521935.5795536,0.08685275355935831,0.18827886862896562,-0.12057192689638355,0.9708084657495769,0.7310063472371788,-0.055275967389980266,-0.0355081129211157,0.679199575896485
1710521935.5837197,0.08794770902472752,0.1885621606795655,-0.12109289530411352,0.9705897630716832,0.7319018194051644,-0.055428038762813235,-0.03491906121182033,0.6782524466116595
1710521935.5878856,0.08909885335428004,0.18885916746105016,-0.12164182523391487,0.9703585993637557,0.732788043537312,-0.0555562020958007,-0.034294684346140566,0.6773166285767425
1710521935.5920517,0.09033227296210408,0.18924297647794938,-0.12227788679260311,0.9700892362783448,0.7336453831886146,-0.055644036490942045,-0.03361829586238491,0.6764142106020077
1710521935.5962179,0.09161053075432637,0.18967411940825438,-0.12296145405691815,0.9697990459201851,0.7344869411664989,-0.05570987090428044,-0.0329135589857517,0.6755300387104968
1710521935.600384,0.09288255663643094,0.190082037169622,-0.12368681450605087,0.9695055359321436,0.7352664764224589,-0.055788914054002804,-0.032155156894605706,0.6747112365468437
1710521935.6045501,0.09415107588479728,0.19047688635980786,-0.12443569156391844,0.9692101580214392,0.7360111121106897,-0.0558753896280972,-0.031366557921889845,0.6739292172778144
1710521935.6087162,0.09543009434106924,0.19084653669510873,-0.1252172510201974,0.968911240171839,0.7366764936445929,-0.05593846458190566,-0.030601679376578234,0.6732316810040919
1710521935.6128824,0.09671508689094792,0.19120184877563667,-0.12601740689909768,0.9686103080820679,0.7372967792302181,-0.0559882244840169,-0.02985029785456381,0.6725822159112315
1710521935.6170485,0.09809945224081174,0.19154545634901302,-0.1268033131327852,0.9683001516569342,0.7379364009562875,-0.05599503213197891,-0.029104840041131494,0.6719122658233907
1710521935.6212146,0.09954600417912922,0.1918817393489709,-0.12758030206895687,0.967984222727181,0.738588123062021,-0.05597496065253045,-0.028363089230297175,0.6712294964132353
1710521935.6253808,0.1009978322285183,0.19220108088467566,-0.1283585071741293,0.9676671139239623,0.7391974219870467,-0.056012518297782775,-0.02764862098689558,0.6705849571094028
1710521935.6295469,0.10245265794991619,0.19251079696851053,-0.1291374032571303,0.9673493347645639,0.7397826177839145,-0.056082818470943256,-0.02694965359016154,0.6699621385991745
